,rotten_tomatoes,tweet_eval/irony,tweet_eval/sentiment,tweet_eval/offensive,glue/cola,glue/sst2,tweet_eval/hate,tweet_eval/emotion,average
LogME,0.781990719525093,0.6498461374552146,0.5796140217870976,0.8096148261771852,0.7959239597963119,0.5619749820370314,0.6857145398522912,0.713810169781929,0.6973888647702394
Reg-H-Score,0.7939093467635358,0.5972548508063479,0.5894814471776411,0.8179629351208041,0.7998816373692937,0.5616304954990521,0.6779418601476359,0.7106553032439362,0.688066564334972
xgb_node2vec_all_normalize_without_transfer,0.7426864349824732,0.6276785767643331,0.6971749723559634,0.752801840053993,0.7123935015552852,0.6693260312102204,0.6918713410722391,0.6336455941689916,0.6788507241168873
xgb_node2vec+_all_normalize_without_transfer,0.7193900257752314,0.6434522540223294,0.6662071931935217,0.7814367871409056,0.6833397635705393,0.69246662323875,0.6375888025918935,0.6306153941226212,0.6716761942111512
lr_node2vec_all_normalize_without_transfer,0.7523243549198263,0.6165776804951351,0.6935601782128984,0.7852728954720386,0.597478544776328,0.6643622998424226,0.7322594813083231,0.6372146751791492,0.6705798542745968
xgb_homo_SAGEConv_all_normalize_without_transfer,0.7098604319334547,0.5936615885568893,0.6905549285334652,0.7084083101540545,0.7490587496633849,0.6903997067070485,0.7284714372382618,0.5827937300862388,0.6634504231997966
lr_node2vec+_all_normalize_without_transfer,0.7467613750034919,0.6573686369770666,0.5884485250547548,0.7176619974638279,0.4937558540200885,0.5880325337828273,0.6924886869657934,0.5794679498097314,0.6325683642434613
xgb_homoGATConv_all_normalize_without_transfer,0.6495065213838723,0.5776642944551444,0.6443537171175365,0.7552844436617745,0.6502821943384909,0.626009515309743,0.7025050554947233,0.5798342258760467,0.6297362117958872
rf_homoGATConv_all_normalize_without_transfer,0.6635228494232889,0.45833683439735223,0.6164275218206864,0.7327339427669786,0.5502315476397781,0.5548387623693398,0.6014469185358091,0.6034488674029792,0.5787583464418148
rf_node2vec+_all_normalize_without_transfer,0.7378989527808131,0.5237413369275694,0.5321576399726641,0.5310340846596131,0.45952136609286787,0.5512925704832176,0.46614279354543325,0.5959158837044296,0.5605053918702251
rf_node2vec_all_normalize_without_transfer,0.6560224191562455,0.45198783480944,0.611529639449968,0.7300649384644529,0.47490592419969657,0.5904204487152852,0.3951858796681632,0.613692923259812,0.5533608156855473
lr_homoGATConv_all_normalize_without_transfer,0.26875145155476343,0.5076820707720533,0.6181326515493275,0.6564657779436216,0.1311610501397685,0.5790184811306855,0.5125622659735661,0.6009950378631101,0.4719557764263982
rf_homo_SAGEConv_all_normalize_without_transfer,0.4596735100159392,0.46526920540344896,0.43652963565362696,0.6043471972015828,0.22929528377339534,0.5158028450093666,0.5196736681957547,0.48938832819396616,0.459001276425227
lr_homo_SAGEConv_all_normalize_without_transfer,0.31331252318910446,0.3650324833261438,0.5324189063800485,0.7160770023061296,0.278845115686271,0.21888698265578627,0.6320667121680388,0.49271816838932003,0.41614687954958723
