,rotten_tomatoes,tweet_eval/irony,tweet_eval/sentiment,tweet_eval/offensive,glue/cola,glue/sst2,tweet_eval/hate,tweet_eval/emotion,average
xgb_node2vec_all_normalize_without_transfer,0.9295293677440684,0.8241564789446054,0.9389512438153068,0.8387796819951632,0.743027316154322,0.8945078121148926,0.913393963935729,0.8167846020801548,0.8543194604332214
lr_node2vec_all_normalize_without_transfer,0.9537459899639165,0.8161453314758395,0.8905594667319021,0.8967108674433197,0.6544828966037126,0.8739184253682182,0.9348024515003875,0.8056762847755556,0.8440405547412713
lr_node2vec+_all_normalize_without_transfer,0.9537075677923108,0.8289138495724109,0.875744898792812,0.868281452409645,0.6518409599390583,0.8509710236734298,0.902946229660678,0.8247243904123716,0.8418904578563327
xgb_homo_SAGEConv_all_normalize_without_transfer,0.8315106029624437,0.8214431956019906,0.9210324888557337,0.8339127164334512,0.6846180705363965,0.9277938268312099,0.8999727569530487,0.7932608902854525,0.8285039427548775
xgb_node2vec+_all_normalize_without_transfer,0.8702778453509319,0.8228382255966218,0.86977986136703,0.8588801710647963,0.682672219635732,0.7177749492212604,0.916915945687112,0.8006841802713867,0.813878865376439
xgb_homoGATConv_all_normalize_without_transfer,0.7546017308081822,0.7899147994916998,0.8678579704362588,0.8530572778015217,0.7130289432489461,0.887097699583282,0.8962442683048918,0.7632766319586389,0.8004972544252739
Reg-H-Score,0.888516972799592,0.7878546867182041,0.7456366687540648,0.8028127084101412,0.522395775730494,0.704290958349036,0.8652193854883614,0.7667729252003106,0.7655171890909289
rf_homoGATConv_all_normalize_without_transfer,0.8275494911581707,0.7428192620044539,0.9532177050250705,0.8507237066609613,0.6082218520040146,0.792521465047955,0.798894644521463,0.702737956366682,0.7654843424509299
rf_node2vec+_all_normalize_without_transfer,0.9031080838663985,0.7758571937998661,0.8987166077594375,0.8579312716086677,0.4650881403861561,0.8920534080948561,0.7968226150687541,0.6214061283711942,0.7588245834580745
rf_node2vec_all_normalize_without_transfer,0.8706427208201161,0.7144923085018012,0.9299062142072478,0.8950360129571,0.4747573840956326,0.8903892209974945,0.8133915732379017,0.6721940227411093,0.7572263953085154
rf_homo_SAGEConv_all_normalize_without_transfer,0.7800382136352397,0.7393693685921506,0.7124519080103686,0.8058369775758666,0.669699856090771,0.9274445656669583,0.7892925045336282,0.636557920328779,0.7441815159885623
lr_homoGATConv_all_normalize_without_transfer,0.7649115013742729,0.7605185908425681,0.8998748553023836,0.7642126955879524,0.3747358534846019,0.8571924225205103,0.7698025272362452,0.7730629088730651,0.7411024784352057
lr_homo_SAGEConv_all_normalize_without_transfer,0.7398616869445902,0.5777060393367134,0.7469435003681977,0.7577534072448834,0.5766544872114236,0.603722472998348,0.8629162108685287,0.639160423809451,0.6666292421877782
LogME,0.8294922279650099,0.6888255892588179,0.7668257349916732,0.745223105764189,0.2691673959650853,0.6915453963561152,0.8312953865929976,0.3951447123727042,0.6303874104794791
