,rotten_tomatoes,tweet_eval/irony,tweet_eval/sentiment,tweet_eval/offensive,glue/cola,glue/sst2,tweet_eval/hate,tweet_eval/emotion,average
LogME,0.6176531711998157,0.4886416417809259,0.42529493422212356,0.6219799126084813,0.6248284494582581,0.4148624927243352,0.5048241240225017,0.5405073592656838,0.5307682183794677
Reg-H-Score,0.6322356190192591,0.4345046735172112,0.43028958993817895,0.6352366472937075,0.6230125275901305,0.4155618956342385,0.4958226796386554,0.5383449366608748,0.520974325853867
xgb_node2vec_all_normalize_without_transfer,0.5852751938380005,0.4706757127042199,0.5335583133919892,0.5780730663169459,0.5400854289456342,0.5101849161138085,0.5228624135541734,0.48546387477963493,0.5187594675292052
lr_node2vec_all_normalize_without_transfer,0.5902183964886594,0.45669819946139656,0.5202033624780791,0.6204894875391778,0.4550397547883222,0.5066881038032272,0.5620296815620951,0.48467753928697704,0.5116566797269907
xgb_node2vec+_all_normalize_without_transfer,0.5489426543556585,0.48465322594704324,0.49212496861275784,0.5939597018621172,0.5155704837259107,0.543987435116094,0.4817161677942723,0.4866433780186217,0.5112754127890344
xgb_homo_SAGEConv_all_normalize_without_transfer,0.5384714742174397,0.4429763724364297,0.5227023350720228,0.5175777836691428,0.5857861292935135,0.5341963606464666,0.5622562802513172,0.4398564162054801,0.5038828052934614
lr_node2vec+_all_normalize_without_transfer,0.5842865533078688,0.5015285163255739,0.42253524356727395,0.5277950719486829,0.36454631502662727,0.44094803236429914,0.5254185931504798,0.437693993600671,0.4783336407232736
xgb_homoGATConv_all_normalize_without_transfer,0.4710872126077825,0.42456696475075983,0.47469234757813616,0.5716935019750842,0.4992271869127618,0.4756830346494064,0.5373749170686876,0.43706963032909296,0.47102067790952595
rf_homoGATConv_all_normalize_without_transfer,0.49910093739188205,0.3286400327841646,0.45901574188140365,0.5312985828409024,0.4093075371090414,0.4052818691428175,0.44020720268772523,0.45729591918071355,0.4279885489671357
rf_node2vec+_all_normalize_without_transfer,0.5674796642956289,0.37554084485447004,0.38066024782258756,0.36632793909727773,0.33549156513658474,0.39712131807168044,0.3281804772032187,0.435138403249533,0.4084392275635261
rf_node2vec_all_normalize_without_transfer,0.49703902652374116,0.3209423868478405,0.44556963548506173,0.5537343364293229,0.34638709634535064,0.43115695789467157,0.27705688527708916,0.4583353002829394,0.40678992629493926
lr_homoGATConv_all_normalize_without_transfer,0.1749893738333211,0.36695233699375623,0.4553131301523312,0.4675870169623333,0.08277577182215239,0.41903467521798976,0.3567931972005848,0.44201883881028914,0.3372816037808407
rf_homo_SAGEConv_all_normalize_without_transfer,0.3327894701327241,0.3445898329180339,0.31058665520704526,0.4404402881467073,0.13079293974973646,0.377720892629878,0.3751382086201748,0.34865079068946164,0.32905504430692395
lr_homo_SAGEConv_all_normalize_without_transfer,0.21923103755671725,0.2542799436583142,0.38276917811636685,0.5167497093432735,0.1871912792394927,0.15187821468958015,0.4626685069314724,0.35335951201311755,0.29517748047123193
