,mappedID,model,score
0,73,Aftabhussain/Tomato_Leaf_Classifier,4.3668868e-05
1,74,Ahmed9275/ALL-3,4.3668868e-05
2,75,Ahmed9275/ALL-test,4.3668868e-05
3,76,Ahmed9275/Vit-Cifar100,4.3668868e-05
4,77,AhmedSayeem/VIT_Basic,4.3668868e-05
5,78,AkshatSurolia/BEiT-FaceMask-Finetuned,4.3668868e-05
6,79,AkshatSurolia/ConvNeXt-FaceMask-Finetuned,4.3668868e-05
7,80,AkshatSurolia/DeiT-FaceMask-Finetuned,4.3668868e-05
8,81,AkshatSurolia/ViT-FaceMask-Finetuned,4.3668868e-05
9,82,Amrrs/indian-foods,4.3668868e-05
10,83,Amrrs/south-indian-foods,4.3668868e-05
11,84,Annabelleabbott/swin-tiny-patch4-window7-224-finetuned-eurosat,4.3668868e-05
12,85,AykeeSalazar/vc-bantai-vit-withoutAMBI,4.3668868e-05
13,86,Calin/convnext-tiny-finteuned-eurosat,4.3668868e-05
14,87,Frodnar/bee-likes,4.3668868e-05
15,88,GRANTHE2761/swin-tiny-patch4-window7-224-finetuned-eurosat,4.3668868e-05
16,89,Giuliano/places,4.3668868e-05
17,90,HHousen/household-rooms,4.3668868e-05
18,91,Hijazzi/rare-puppers,4.3668868e-05
19,92,IDEA-CCNL/Taiyi-vit-87M-D,4.3668868e-05
20,93,KL/swin-tiny-patch4-window7-224-finetuned-eurosat,4.3668868e-05
21,94,LorenzoDeMattei/lawn-weeds,4.3668868e-05
22,95,Matthijs/snacks-classifier,4.3668868e-05
23,96,Neto71/sea_mammals,4.3668868e-05
24,97,Nonem100/Test-Model,4.3668868e-05
25,98,Rajaram1996/FacialEmoRecog,4.3668868e-05
26,99,Sena/dog,4.3668868e-05
27,100,Sena/flowers,4.3668868e-05
28,101,SriramSridhar78/sriram-car-classifier,4.3668868e-05
29,102,Suzana/new-york-tokyo-london,4.3668868e-05
30,103,SyedMujtabaHassanRizvi/convnext-tiny-finetuned-eurosat,4.3668868e-05
31,104,Symbermine/rare-puppers,4.3668868e-05
32,105,Visual-Attention-Network/van-base,4.3668868e-05
33,106,Visual-Attention-Network/van-large,4.3668868e-05
34,107,Visual-Attention-Network/van-small,4.3668868e-05
35,108,Visual-Attention-Network/van-tiny,4.3668868e-05
36,109,WinKawaks/vit-small-patch16-224,4.3668868e-05
37,110,WinKawaks/vit-tiny-patch16-224,4.3668868e-05
38,111,Zayn/VIT_Basic,4.3668868e-05
39,112,aaraki/vit-base-patch16-224-in21k-finetuned-cifar10,4.3668868e-05
40,113,ajanco/greens,4.3668868e-05
41,114,akahana/vit-base-cats-vs-dogs,4.3668868e-05
42,115,aricibo/swin-tiny-patch4-window7-224-finetuned-eurosat,4.3668868e-05
43,116,b25mayank3/shirt_identifier,4.3668868e-05
44,117,black/simple_kitchen,4.3668868e-05
45,118,domluna/vit-base-patch16-224-in21k-shiba-inu-detector,4.3668868e-05
46,119,drab/Infrastructures,4.3668868e-05
47,120,driboune/skin_type,4.3668868e-05
48,121,edixo/road_good_damaged_condition,4.3668868e-05
49,122,eren23/pneumonia_test_attempt,4.3668868e-05
50,123,eslamxm/vit-base-food101,4.3668868e-05
51,124,facebook/convnext-base-224,4.3668868e-05
52,125,facebook/convnext-base-224-22k,4.3668868e-05
53,126,facebook/convnext-base-224-22k-1k,4.3668868e-05
54,127,facebook/convnext-base-384,4.3668868e-05
55,128,facebook/convnext-base-384-22k-1k,4.3668868e-05
56,129,facebook/convnext-large-224,4.3668868e-05
57,130,facebook/convnext-large-224-22k,4.3668868e-05
58,131,facebook/convnext-large-224-22k-1k,4.3668868e-05
59,132,facebook/convnext-large-384,4.3668868e-05
60,133,facebook/convnext-large-384-22k-1k,4.3668868e-05
61,134,facebook/convnext-small-224,4.3668868e-05
62,135,facebook/convnext-tiny-224,4.3668868e-05
63,136,facebook/convnext-xlarge-224-22k,4.3668868e-05
64,137,facebook/convnext-xlarge-224-22k-1k,4.3668868e-05
65,138,facebook/deit-base-distilled-patch16-224,4.3668868e-05
66,139,facebook/deit-base-distilled-patch16-384,4.3668868e-05
67,140,facebook/deit-base-patch16-224,4.3668868e-05
68,141,facebook/deit-base-patch16-384,4.3668868e-05
69,142,facebook/deit-small-distilled-patch16-224,4.3668868e-05
70,143,facebook/deit-small-patch16-224,4.3668868e-05
71,144,facebook/deit-tiny-distilled-patch16-224,4.3668868e-05
72,145,facebook/deit-tiny-patch16-224,4.3668868e-05
73,146,ferdinand/rare-puppers,4.3668868e-05
74,147,filipafcastro/beer_vs_wine,4.3668868e-05
75,148,firas-spanioli/beer-whisky-wine-detection,4.3668868e-05
76,149,firebolt/llama_or_what,4.3668868e-05
77,150,firebolt/llama_or_what2,4.3668868e-05
78,151,flyswot/test,4.3668868e-05
79,152,gatecitypreservation/architectural_styles,4.3668868e-05
80,153,godiec/diam,4.3668868e-05
81,154,google/vit-base-patch16-224,4.3668868e-05
82,155,google/vit-base-patch16-384,4.3668868e-05
83,156,google/vit-base-patch32-384,4.3668868e-05
84,157,google/vit-large-patch16-224,4.3668868e-05
85,158,google/vit-large-patch32-384,4.3668868e-05
86,159,guhuawuli/swin-tiny-patch4-window7-224-finetuned-eurosat,4.3668868e-05
87,160,hafidber/fruits,4.3668868e-05
88,161,hafidber/rare-puppers,4.3668868e-05
89,162,hgarg/fruits,4.3668868e-05
90,163,hgarg/indian-snacks,4.3668868e-05
91,164,ibombonato/swin-age-classifier,4.3668868e-05
92,165,ibombonato/vit-age-classifier,4.3668868e-05
93,166,imjeffhi/pokemon_classifier,4.3668868e-05
94,167,ipvikas/rare-puppers,4.3668868e-05
95,168,ismgar01/vit-base-cats-vs-dogs,4.3668868e-05
96,169,iyzg/computer-stuff,4.3668868e-05
97,170,jadohu/BEiT-finetuned,4.3668868e-05
98,171,jasmeen/dogs,4.3668868e-05
99,172,jaygala24/finetuned-vit-base-patch16-224-upside-down-detector,4.3668868e-05
100,173,jeffboudier/vision-transformers-spain-or-italy-fan,4.3668868e-05
101,174,jemole/swin-tiny-patch4-window7-224-finetuned-eurosat,4.3668868e-05
102,175,jjhoffstein/lotr,4.3668868e-05
103,176,jmarshall/rare-puppers,4.3668868e-05
104,177,johnnydevriese/vit-airplanes,4.3668868e-05
105,178,johnnydevriese/vit_beans,4.3668868e-05
106,179,juanfiguera/ice_cream,4.3668868e-05
107,180,julien-c/hotdog-not-hotdog,4.3668868e-05
108,181,karthiksv/vit-base-beans,4.3668868e-05
109,182,karthiksv/vit-base-patch16-224-cifar10,4.3668868e-05
110,183,karthiksv/vit-base-patch16-224-in21k-finetuned-cifar10,4.3668868e-05
111,184,lewtun/oz-fauna,4.3668868e-05
112,185,lysandre/tiny-vit-random,4.3668868e-05
113,186,matteopilotto/vit-base-patch16-224-in21k-snacks,4.3668868e-05
114,187,mbyanfei/swin-tiny-patch4-window7-224-finetuned-eurosat,4.3668868e-05
115,188,meame2010/rare-puppers,4.3668868e-05
116,189,mehnaazasad/swin-tiny-patch4-window7-224-finetuned-eurosat,4.3668868e-05
117,190,michaelbenayoun/vit-base-beans,4.3668868e-05
118,191,micole66/dwarf-goats,4.3668868e-05
119,192,microsoft/beit-base-patch16-224,4.3668868e-05
120,193,microsoft/beit-base-patch16-224-pt22k,4.3668868e-05
121,194,microsoft/beit-base-patch16-224-pt22k-ft22k,4.3668868e-05
122,195,microsoft/beit-base-patch16-384,4.3668868e-05
123,196,microsoft/beit-large-patch16-224,4.3668868e-05
124,197,microsoft/beit-large-patch16-224-pt22k-ft22k,4.3668868e-05
125,198,microsoft/beit-large-patch16-384,4.3668868e-05
126,199,microsoft/resnet-50,4.3668868e-05
127,200,microsoft/swin-base-patch4-window12-384,4.3668868e-05
128,201,microsoft/swin-base-patch4-window12-384-in22k,4.3668868e-05
129,202,microsoft/swin-base-patch4-window7-224,4.3668868e-05
