,rotten_tomatoes,tweet_eval/irony,tweet_eval/sentiment,tweet_eval/offensive,glue/cola,glue/sst2,tweet_eval/hate,tweet_eval/emotion,average
lr_node2vec+_all_normalize_without_transfer,0.963984951215649,0.8461460200463085,0.9151271150607162,0.9064727688252049,0.6913938931304195,0.861782021229909,0.9433902772475521,0.8598285386405538,0.868089236285036
lr_node2vec_all_normalize_without_transfer,0.9639849605086507,0.8461460286857783,0.9151271183608305,0.8931406887881953,0.6913938938910431,0.8617820341271815,0.9416237813112265,0.8598285355923801,0.8670810426801081
xgb_node2vec_all_normalize_without_transfer,0.9493747038552388,0.8607387206904176,0.8963471166398731,0.9104652255565175,0.7175230516901183,0.8386454138136686,0.8944943551686314,0.7939483295950023,0.8516660774914819
xgb_node2vec+_all_normalize_without_transfer,0.9560415978588407,0.8456551697258298,0.7974661057965391,0.9314039402600318,0.7562511809509371,0.7947587373703907,0.8761576595605111,0.7583696158598867,0.8348396766760205
xgb_homo_SAGEConv_all_normalize_without_transfer,0.7963808356138921,0.851866215784208,0.9429839936837495,0.9308886056553584,0.7503765655408714,0.8500706694618027,0.8391420057142355,0.7726359591894122,0.8275987543891778
xgb_homoGATConv_all_normalize_without_transfer,0.8654794128636544,0.8178657764222386,0.9331930344159763,0.707574704395032,0.702120374997825,0.8776304599520256,0.8763900734249158,0.7458817250772776,0.810970849622839
rf_node2vec_all_normalize_without_transfer,0.9015282125020473,0.7372290715045813,0.934054396541138,0.9215649535252045,0.5444147887862558,0.9140471735388942,0.8445671643291037,0.698255803968869,0.7858714127549078
rf_homoGATConv_all_normalize_without_transfer,0.90985593666235,0.7017328916157881,0.8269828018779672,0.8908567728617771,0.5614330748155406,0.9235003521415741,0.887242144508515,0.7102254651885348,0.7781534106615907
Reg-H-Score,0.8785676490646714,0.8016202102173448,0.7623241247904914,0.8020888926037878,0.5198225891340367,0.7142303206977271,0.8360784804924288,0.7722999784677169,0.7668195778406179
lr_homoGATConv_all_normalize_without_transfer,0.831581554084676,0.7040785756837843,0.8990798413906175,0.8578357033112113,0.41957920334726456,0.8650807137901075,0.8810337142304622,0.7712511142872747,0.7596120488889772
rf_node2vec+_all_normalize_without_transfer,0.855071721366438,0.75201571395916,0.9266993533651788,0.893372132452691,0.4975284645360987,0.9040617610951976,0.7990504176774915,0.6424758973660384,0.7586527238760838
rf_homo_SAGEConv_all_normalize_without_transfer,0.8114829101363042,0.7051264791710139,0.8791240817956784,0.8344235562297309,0.5439213966154238,0.6619277568395365,0.7615011659971506,0.7024290457917733,0.7247132598225465
lr_homo_SAGEConv_all_normalize_without_transfer,0.6248918829699462,0.684311130156374,0.8358893605128864,0.8098235582137735,0.49000611232972996,0.8162595398447805,0.8392786860238123,0.6867551697250851,0.700042552301348
LogME,0.8360043766600896,0.6912092702013243,0.774669288600076,0.7413187503421311,0.27538254030503856,0.7642966629712663,0.8295402690673184,0.37451067992854115,0.6339399062027661
