,rotten_tomatoes,tweet_eval/irony,tweet_eval/sentiment,tweet_eval/offensive,glue/cola,glue/sst2,tweet_eval/hate,tweet_eval/emotion,average
lr_node2vec+_all_normalize_without_transfer,0.6583102818659479,0.7180083123292317,0.650632125137207,0.6072698289871918,0.4486043145900993,0.5372644560920707,0.694450920579015,0.5935486207147573,0.6226571945289511
lr_node2vec_all_normalize_without_transfer,0.6583102818659479,0.7180083123292317,0.650632125137207,0.5103896168675832,0.4486043145900993,0.5372644560920707,0.6901315749750208,0.5935486207147573,0.6161076813555141
xgb_homo_SAGEConv_all_normalize_without_transfer,0.5878754915958935,0.7149308202598323,0.6325711281204986,0.5535216691122808,0.46405474385897955,0.3867699771049733,0.44138013536306064,0.5234632762912923,0.557631076331534
xgb_node2vec+_all_normalize_without_transfer,0.585238010295581,0.582075962571539,0.5498525345066609,0.5374215475449876,0.46142297202787835,0.5608094110464842,0.4479957016349414,0.5584100326129688,0.5445325797430954
xgb_node2vec_all_normalize_without_transfer,0.5781182641931577,0.5976394117844128,0.4915301581927411,0.5438506404318268,0.3915783973780892,0.43997622604360753,0.5117323066277867,0.6066732088392904,0.5381097676110451
LogME,0.6160165811305597,0.6823683522318262,0.4501984316423192,0.5895090891796642,0.6077402605057522,0.23814552178177406,0.49297650233208934,0.44198117515704827,0.5343981593838918
Reg-H-Score,0.6416108400780547,0.586511039354986,0.468660565276105,0.6666523665415984,0.6098900220269814,0.23682602819770399,0.4860893008507747,0.4850115993484439,0.5314535681886097
xgb_homoGATConv_all_normalize_without_transfer,0.46942354514593077,0.6138148826021957,0.5796013089072881,0.48326552142749934,0.45704802506621856,0.6228079256395453,0.5147854282970522,0.3928498283638713,0.5130026706351437
rf_node2vec_all_normalize_without_transfer,0.5980546023600922,0.36941917909459726,0.2552808054969129,0.5417687941559617,0.4190723322665096,0.340963400582016,0.2832282710640579,0.5078865631124233,0.42711197451805044
rf_homo_SAGEConv_all_normalize_without_transfer,0.56438404846534,0.5460882063027259,0.3073466858487942,0.4514290290165418,0.20706083930921965,0.4788741238977273,0.1930079310487242,0.2163431620535154,0.3837577296105579
rf_homoGATConv_all_normalize_without_transfer,0.5995590987702293,0.15645158775843776,0.053031256050746683,0.623339005742118,0.2799782954731456,0.49263663073643443,0.5609456147727228,0.38410424035756274,0.3708019081969484
rf_node2vec+_all_normalize_without_transfer,0.5983742486693544,0.17700518782836455,0.30477745008512286,0.5353136149406919,0.3260437350986286,0.49228189145495327,0.22504106297876464,0.38406455983558874,0.36374587432368216
lr_homoGATConv_all_normalize_without_transfer,0.3746464518213076,0.07526370058196653,0.5241797766154414,0.4799774662831487,-0.018080661978936458,0.18401678786121212,0.34487446350569584,0.3006032857471662,0.24778857353809683
lr_homo_SAGEConv_all_normalize_without_transfer,0.18916921742439674,-0.03618413137020709,0.26258789264434446,0.5198298678075095,0.20277665132565198,0.18003120377617152,0.31764163079065905,0.17216935014713702,0.1762026324391422
