,Unnamed: 0,score,model
62,22,1.182528516294872,LorenzoDeMattei/lawn-weeds
63,19,1.1823521812752489,Hijazzi/rare-puppers
64,32,1.1816156317386013,Symbermine/rare-puppers
65,157,1.180685180315287,nateraw/rare-puppers-demo
66,120,1.180513827760124,micole66/dwarf-goats
67,94,1.179412702821303,ibombonato/vit-age-classifier
68,160,1.178791901391434,nateraw/trainer-rare-puppers
69,0,1.1786183562286383,Aftabhussain/Tomato_Leaf_Classifier
70,147,1.1784982138699909,nateraw/donut-or-bagel
71,92,1.1763120534280886,hgarg/indian-snacks
72,10,1.175617633991254,Amrrs/indian-foods
73,145,1.1725152907410237,nateraw/denver-nyc-paris
74,44,1.1714293209309985,b25mayank3/shirt_identifier
75,56,1.1713211499816298,facebook/convnext-base-384
76,76,1.1668613415971203,filipafcastro/beer_vs_wine
77,40,1.163687563015365,aaraki/vit-base-patch16-224-in21k-finetuned-cifar10
78,91,1.1620909868065885,hgarg/fruits
79,75,1.161817732703561,ferdinand/rare-puppers
80,135,1.1610367970463504,microsoft/swin-small-patch4-window7-224
81,27,1.1605568185132935,Sena/dog
82,28,1.1573392621879752,Sena/flowers
83,17,1.1547766042278915,Giuliano/places
84,182,1.1507693766146174,nielsr/vit-base-patch16-224-in21k-finetuned-cifar10
85,50,1.1490826944680688,edixo/road_good_damaged_condition
86,34,1.1489958987808806,Visual-Attention-Network/van-large
87,146,1.1486024451749302,nateraw/doggos-lol
88,64,1.147650653825933,facebook/convnext-tiny-224
89,67,1.147105714811729,facebook/deit-base-distilled-patch16-224
90,81,1.146448696495737,gatecitypreservation/architectural_styles
91,78,1.1461263369140664,firebolt/llama_or_what
92,89,1.145647522662431,hafidber/fruits
93,167,1.1444818961009853,nateraw/vit-base-food101
94,69,1.139288403492194,facebook/deit-base-patch16-224
95,117,1.1392528448051529,meame2010/rare-puppers
96,144,1.1374773979154675,nateraw/baseball-stadium-foods
97,70,1.131863454945175,facebook/deit-base-patch16-384
98,68,1.131743880713875,facebook/deit-base-distilled-patch16-384
99,51,1.13142692403339,eren23/pneumonia_test_attempt
100,79,1.1221850320243414,firebolt/llama_or_what2
101,161,1.1193834022842042,nateraw/vit-age-classifier
102,141,1.118369006308462,mrm8488/data2vec-base-finetuned-imagenet1k
103,173,1.1159398715304962,nickmuchi/vit-finetuned-chest-xray-pneumonia
104,139,1.1151183288107278,mrm8488/convnext-tiny-finetuned-beans
105,136,1.1145484350643284,microsoft/swin-tiny-patch4-window7-224
106,166,1.113874001126,nateraw/vit-base-cats-vs-dogs
107,113,1.1130927032833515,lewtun/oz-fauna
108,25,1.1130674254594752,Nonem100/Test-Model
109,33,1.1123330415070154,Visual-Attention-Network/van-base
110,5,1.1066345593889506,AhmedSayeem/VIT_Basic
111,82,1.1006734745775937,godiec/diam
112,107,1.0950944698742122,johnnydevriese/vit_beans
113,2,1.0931845729199483,Ahmed9275/ALL-3
114,98,1.089553952266901,iyzg/computer-stuff
115,37,1.087174836319311,WinKawaks/vit-small-patch16-224
116,115,1.08577552413427,matteopilotto/vit-base-patch16-224-in21k-snacks
117,164,1.0798227718003066,nateraw/vit-base-beans-demo-v2
118,72,1.0763589306731671,facebook/deit-small-patch16-224
119,35,1.0756861683807335,Visual-Attention-Network/van-small
120,71,1.074498711504589,facebook/deit-small-distilled-patch16-224
121,165,1.072452223287987,nateraw/vit-base-beans-demo-v3
122,13,1.0721213560487977,AykeeSalazar/vc-bantai-vit-withoutAMBI
123,97,1.0693532640629508,ismgar01/vit-base-cats-vs-dogs
124,124,1.0660441993423408,microsoft/beit-large-patch16-224
125,95,1.066010829349982,imjeffhi/pokemon_classifier
126,170,1.060755526203075,nickmuchi/vit-base-beans
127,21,1.0525671493201123,KL/swin-tiny-patch4-window7-224-finetuned-eurosat
128,153,1.0525454801287315,nateraw/planes-trains-automobiles
129,88,1.049286459321199,guhuawuli/swin-tiny-patch4-window7-224-finetuned-eurosat
130,174,1.0480575943004076,nielsr/convnext-tiny-224-finetuned-eurosat-albumentations
131,12,1.0476116805634188,Annabelleabbott/swin-tiny-patch4-window7-224-finetuned-eurosat
132,99,1.0465849736399886,jadohu/BEiT-finetuned
133,23,1.0424697295751215,Matthijs/snacks-classifier
134,180,1.0416478621249048,nielsr/swin-tiny-patch4-window7-224-finetuned-eurosat
135,93,1.0406173135226766,ibombonato/swin-age-classifier
136,103,1.0356564549430862,jemole/swin-tiny-patch4-window7-224-finetuned-eurosat
137,125,1.0347263773593545,microsoft/beit-large-patch16-224-pt22k-ft22k
138,163,1.0334730840573365,nateraw/vit-base-beans-demo
139,43,1.0309566581075948,aricibo/swin-tiny-patch4-window7-224-finetuned-eurosat
140,16,1.0305518045127608,GRANTHE2761/swin-tiny-patch4-window7-224-finetuned-eurosat
141,183,1.030161251502369,nielsr/vit-finetuned-eurosat-kornia
142,118,1.0280431147407103,mehnaazasad/swin-tiny-patch4-window7-224-finetuned-eurosat
143,169,1.026349863745267,nickmuchi/swin-tiny-patch4-window7-224-finetuned-eurosat
144,101,1.0258175312881053,jaygala24/finetuned-vit-base-patch16-224-upside-down-detector
145,7,1.0231390510685854,AkshatSurolia/ConvNeXt-FaceMask-Finetuned
146,14,1.0213656958354154,Calin/convnext-tiny-finteuned-eurosat
147,179,1.020448245476478,nielsr/swin-tiny-patch4-window7-224-finetuned-cifar10
148,36,1.0201745680549483,Visual-Attention-Network/van-tiny
149,116,1.015474727022137,mbyanfei/swin-tiny-patch4-window7-224-finetuned-eurosat
150,3,1.0138127192964477,Ahmed9275/ALL-test
151,140,1.0133100425624977,mrm8488/convnext-tiny-finetuned-eurosat
152,39,1.013227200687573,Zayn/VIT_Basic
153,106,1.009488576520273,johnnydevriese/vit-airplanes
154,52,1.0086514437927463,eslamxm/vit-base-food101
155,74,1.0079797390744731,facebook/deit-tiny-patch16-224
156,80,1.0075867917852046,flyswot/test
157,42,1.0027057112068285,akahana/vit-base-cats-vs-dogs
158,73,0.9991736738133448,facebook/deit-tiny-distilled-patch16-224
159,31,0.986520729625497,SyedMujtabaHassanRizvi/convnext-tiny-finetuned-eurosat
160,171,0.9817699729617392,nickmuchi/vit-base-xray-pneumonia
161,175,0.9768117374543924,nielsr/convnext-tiny-finetuned-eurosat
162,176,0.9768117374543924,nielsr/convnext-tiny-finetuned-eurostat
163,8,0.9766347666137176,AkshatSurolia/DeiT-FaceMask-Finetuned
164,121,0.9759183926295882,microsoft/beit-base-patch16-224
165,122,0.9736026851011528,microsoft/beit-base-patch16-224-pt22k-ft22k
166,181,0.9729578754026056,nielsr/van-base-finetuned-eurosat-imgaug
167,38,0.9686136585927818,WinKawaks/vit-tiny-patch16-224
168,9,0.933149551148371,AkshatSurolia/ViT-FaceMask-Finetuned
169,6,0.9206568986491306,AkshatSurolia/BEiT-FaceMask-Finetuned
