,mappedID,model,score
0,73,Aftabhussain/Tomato_Leaf_Classifier,0.71517473
1,74,Ahmed9275/ALL-3,0.29099664
2,75,Ahmed9275/ALL-test,2.2776198
3,76,Ahmed9275/Vit-Cifar100,0.38481718
4,77,AhmedSayeem/VIT_Basic,-0.042984456
5,78,AkshatSurolia/BEiT-FaceMask-Finetuned,-0.38352293
6,79,AkshatSurolia/ConvNeXt-FaceMask-Finetuned,-1.4295068
7,80,AkshatSurolia/DeiT-FaceMask-Finetuned,-1.035624
8,81,AkshatSurolia/ViT-FaceMask-Finetuned,-6.4138722
9,82,Amrrs/indian-foods,3.0929394
10,83,Amrrs/south-indian-foods,1.6822563
11,84,Annabelleabbott/swin-tiny-patch4-window7-224-finetuned-eurosat,2.3921382
12,85,AykeeSalazar/vc-bantai-vit-withoutAMBI,-0.18970805
13,86,Calin/convnext-tiny-finteuned-eurosat,3.4343123
14,87,Frodnar/bee-likes,-0.52307665
15,88,GRANTHE2761/swin-tiny-patch4-window7-224-finetuned-eurosat,-0.44034988
16,89,Giuliano/places,1.156283
17,90,HHousen/household-rooms,0.76525724
18,91,Hijazzi/rare-puppers,-2.182538
19,92,IDEA-CCNL/Taiyi-vit-87M-D,-3.7205122
20,93,KL/swin-tiny-patch4-window7-224-finetuned-eurosat,1.8303726
21,94,LorenzoDeMattei/lawn-weeds,1.1761415
22,95,Matthijs/snacks-classifier,0.26048025
23,96,Neto71/sea_mammals,1.8659073
24,97,Nonem100/Test-Model,-1.3196297
25,98,Rajaram1996/FacialEmoRecog,-2.388861
26,99,Sena/dog,2.2725847
27,100,Sena/flowers,0.1843737
28,101,SriramSridhar78/sriram-car-classifier,0.397534
29,102,Suzana/new-york-tokyo-london,-0.0088893175
30,103,SyedMujtabaHassanRizvi/convnext-tiny-finetuned-eurosat,-1.7743437
31,104,Symbermine/rare-puppers,-5.241975
32,105,Visual-Attention-Network/van-base,1.5704727
33,106,Visual-Attention-Network/van-large,-0.9442368
34,107,Visual-Attention-Network/van-small,3.1951036
35,108,Visual-Attention-Network/van-tiny,1.8699052
36,109,WinKawaks/vit-small-patch16-224,-3.9840286
37,110,WinKawaks/vit-tiny-patch16-224,-3.7582567
38,111,Zayn/VIT_Basic,-0.8784408
39,112,aaraki/vit-base-patch16-224-in21k-finetuned-cifar10,-1.8277076
40,113,ajanco/greens,1.2048492
