,mappedID,model,score
0,73,Aftabhussain/Tomato_Leaf_Classifier,-0.037397802
1,74,Ahmed9275/ALL-3,-0.01360595
2,75,Ahmed9275/ALL-test,-0.10341122
3,76,Ahmed9275/Vit-Cifar100,0.058445048
4,77,AhmedSayeem/VIT_Basic,-0.052237995
5,78,AkshatSurolia/BEiT-FaceMask-Finetuned,-0.080377534
6,79,AkshatSurolia/ConvNeXt-FaceMask-Finetuned,-0.020245168
7,80,AkshatSurolia/DeiT-FaceMask-Finetuned,0.030198246
8,81,AkshatSurolia/ViT-FaceMask-Finetuned,-0.025073702
9,82,Amrrs/indian-foods,-0.085926056
10,83,Amrrs/south-indian-foods,-0.042831384
11,84,Annabelleabbott/swin-tiny-patch4-window7-224-finetuned-eurosat,-0.016941696
12,85,AykeeSalazar/vc-bantai-vit-withoutAMBI,-0.014590247
13,86,Calin/convnext-tiny-finteuned-eurosat,-0.06935776
14,87,Frodnar/bee-likes,0.05428746
15,88,GRANTHE2761/swin-tiny-patch4-window7-224-finetuned-eurosat,-0.016941696
16,89,Giuliano/places,-0.04532275
17,90,HHousen/household-rooms,-0.05281114
18,91,Hijazzi/rare-puppers,-0.08146321
19,92,IDEA-CCNL/Taiyi-vit-87M-D,-0.055877104
20,93,KL/swin-tiny-patch4-window7-224-finetuned-eurosat,0.0061929002
21,94,LorenzoDeMattei/lawn-weeds,-0.03469214
22,95,Matthijs/snacks-classifier,-0.07171351
23,96,Neto71/sea_mammals,-0.002057502
24,97,Nonem100/Test-Model,-0.16995001
25,98,Rajaram1996/FacialEmoRecog,0.02272321
26,99,Sena/dog,-0.035560664
27,100,Sena/flowers,-0.07007499
28,101,SriramSridhar78/sriram-car-classifier,0.06065441
29,102,Suzana/new-york-tokyo-london,0.041365255
30,103,SyedMujtabaHassanRizvi/convnext-tiny-finetuned-eurosat,-0.06974313
31,104,Symbermine/rare-puppers,-0.094297424
32,105,Visual-Attention-Network/van-base,-0.053860094
33,106,Visual-Attention-Network/van-large,-0.0042055845
34,107,Visual-Attention-Network/van-small,-0.041854907
35,108,Visual-Attention-Network/van-tiny,-0.15883422
36,109,WinKawaks/vit-small-patch16-224,-0.012367095
37,110,WinKawaks/vit-tiny-patch16-224,-0.09899153
38,111,Zayn/VIT_Basic,-0.01793582
39,112,aaraki/vit-base-patch16-224-in21k-finetuned-cifar10,-0.012678784
40,113,ajanco/greens,-0.022152815
41,114,akahana/vit-base-cats-vs-dogs,0.042201884
42,115,aricibo/swin-tiny-patch4-window7-224-finetuned-eurosat,-0.044990398
43,116,b25mayank3/shirt_identifier,-0.13276027
44,117,black/simple_kitchen,-0.11022595
45,118,domluna/vit-base-patch16-224-in21k-shiba-inu-detector,-0.13123207
46,119,drab/Infrastructures,-0.113993675
47,120,driboune/skin_type,-0.018440142
48,121,edixo/road_good_damaged_condition,-0.10296252
49,122,eren23/pneumonia_test_attempt,-0.0111917155
50,123,eslamxm/vit-base-food101,0.054891896
51,124,facebook/convnext-base-224,-0.093803965
52,125,facebook/convnext-base-224-22k,-0.11276743
53,126,facebook/convnext-base-224-22k-1k,-0.08664921
54,127,facebook/convnext-base-384,-0.0858008
55,128,facebook/convnext-base-384-22k-1k,-0.12549505
56,129,facebook/convnext-large-224,-0.1067968
57,130,facebook/convnext-large-224-22k,-0.0058707558
58,131,facebook/convnext-large-224-22k-1k,-0.07350545
59,132,facebook/convnext-large-384,-0.062603705
60,133,facebook/convnext-large-384-22k-1k,0.07711654
61,134,facebook/convnext-small-224,-0.13105665
62,135,facebook/convnext-tiny-224,-0.09461977
63,136,facebook/convnext-xlarge-224-22k,-0.0101897465
64,137,facebook/convnext-xlarge-224-22k-1k,-0.032503534
65,138,facebook/deit-base-distilled-patch16-224,-0.08284332
66,139,facebook/deit-base-distilled-patch16-384,-0.027716666
67,140,facebook/deit-base-patch16-224,-0.058847614
68,141,facebook/deit-base-patch16-384,-0.07808329
69,142,facebook/deit-small-distilled-patch16-224,-0.13696551
70,143,facebook/deit-small-patch16-224,0.023821503
71,144,facebook/deit-tiny-distilled-patch16-224,-0.011012096
72,145,facebook/deit-tiny-patch16-224,0.0014916062
73,146,ferdinand/rare-puppers,-0.054148808
74,147,filipafcastro/beer_vs_wine,-0.03897408
75,148,firas-spanioli/beer-whisky-wine-detection,-0.033646945
76,149,firebolt/llama_or_what,-0.14388832
77,150,firebolt/llama_or_what2,-0.11101959
78,151,flyswot/test,0.0126882875
79,152,gatecitypreservation/architectural_styles,-0.06518223
80,153,godiec/diam,-0.12235257
81,154,google/vit-base-patch16-224,-0.10198911
82,155,google/vit-base-patch16-384,-0.17148784
83,156,google/vit-base-patch32-384,-0.09216757
84,157,google/vit-large-patch16-224,-0.16978778
85,158,google/vit-large-patch32-384,-0.1544832
86,159,guhuawuli/swin-tiny-patch4-window7-224-finetuned-eurosat,-0.016941696
87,160,hafidber/fruits,-0.063029826
88,161,hafidber/rare-puppers,-0.03416716
89,162,hgarg/fruits,-0.0023704898
90,163,hgarg/indian-snacks,-0.05307683
91,164,ibombonato/swin-age-classifier,-0.03845913
92,165,ibombonato/vit-age-classifier,-0.039834555
93,166,imjeffhi/pokemon_classifier,0.052605994
94,167,ipvikas/rare-puppers,-0.11907989
95,168,ismgar01/vit-base-cats-vs-dogs,-0.103678495
96,169,iyzg/computer-stuff,-0.09190191
97,170,jadohu/BEiT-finetuned,0.003126355
98,171,jasmeen/dogs,0.017312575
99,172,jaygala24/finetuned-vit-base-patch16-224-upside-down-detector,-0.10498664
100,173,jeffboudier/vision-transformers-spain-or-italy-fan,0.04842335
101,174,jemole/swin-tiny-patch4-window7-224-finetuned-eurosat,-0.061030082
102,175,jjhoffstein/lotr,-0.038853034
103,176,jmarshall/rare-puppers,-0.08868743
104,177,johnnydevriese/vit-airplanes,-0.039540123
105,178,johnnydevriese/vit_beans,0.020206876
106,179,juanfiguera/ice_cream,-0.005452834
107,180,julien-c/hotdog-not-hotdog,-0.08633097
108,181,karthiksv/vit-base-beans,0.045708142
109,182,karthiksv/vit-base-patch16-224-cifar10,-0.018029112
110,183,karthiksv/vit-base-patch16-224-in21k-finetuned-cifar10,0.012575982
111,184,lewtun/oz-fauna,-0.08444659
112,185,lysandre/tiny-vit-random,0.03621523
