,mappedID,model,score
0,76,Ahmed9275/Vit-Cifar100,0.757246
1,138,facebook/deit-base-distilled-patch16-224,0.04427456
2,145,facebook/deit-tiny-patch16-224,0.026250193
3,194,microsoft/beit-base-patch16-224-pt22k-ft22k,0.024838861
4,123,eslamxm/vit-base-food101,0.023376029
5,151,flyswot/test,0.021781454
6,192,microsoft/beit-base-patch16-224,0.021360103
7,153,godiec/diam,0.019146452
8,102,Suzana/new-york-tokyo-london,0.018273639
9,170,jadohu/BEiT-finetuned,0.01613631
10,197,microsoft/beit-large-patch16-224-pt22k-ft22k,0.012491458
11,214,mrm8488/data2vec-base-finetuned-imagenet1k,0.01012294
12,199,microsoft/resnet-50,0.008708272
13,208,microsoft/swin-small-patch4-window7-224,0.004025031
14,182,karthiksv/vit-base-patch16-224-cifar10,0.0024438463
15,193,microsoft/beit-base-patch16-224-pt22k,-0.0018163989
16,183,karthiksv/vit-base-patch16-224-in21k-finetuned-cifar10,-0.005157359
17,110,WinKawaks/vit-tiny-patch16-224,-0.006380181
18,109,WinKawaks/vit-small-patch16-224,-0.007664785
19,139,facebook/deit-base-distilled-patch16-384,-0.008876685
20,190,michaelbenayoun/vit-base-beans,-0.013437483
21,173,jeffboudier/vision-transformers-spain-or-italy-fan,-0.016371492
22,130,facebook/convnext-large-224-22k,-0.01733604
23,144,facebook/deit-tiny-distilled-patch16-224,-0.0174018
24,136,facebook/convnext-xlarge-224-22k,-0.021833055
25,125,facebook/convnext-base-224-22k,-0.026792854
26,180,julien-c/hotdog-not-hotdog,-0.02808877
27,74,Ahmed9275/ALL-3,-0.029474743
28,77,AhmedSayeem/VIT_Basic,-0.0314409
29,105,Visual-Attention-Network/van-base,-0.032581225
30,112,aaraki/vit-base-patch16-224-in21k-finetuned-cifar10,-0.033457518
31,118,domluna/vit-base-patch16-224-in21k-shiba-inu-detector,-0.034031533
32,80,AkshatSurolia/DeiT-FaceMask-Finetuned,-0.034790717
33,124,facebook/convnext-base-224,-0.035012327
34,257,tanlq/vit-base-patch16-224-in21k-finetuned-cifar10,-0.036382902
35,92,IDEA-CCNL/Taiyi-vit-87M-D,-0.037661895
36,250,nielsr/convnext-xlarge-224-22k,-0.037669085
37,100,Sena/flowers,-0.038072675
38,133,facebook/convnext-large-384-22k-1k,-0.038915075
39,154,google/vit-base-patch16-224,-0.03986758
40,141,facebook/deit-base-patch16-384,-0.040124297
41,202,microsoft/swin-base-patch4-window7-224,-0.04089225
42,98,Rajaram1996/FacialEmoRecog,-0.041113086
43,107,Visual-Attention-Network/van-small,-0.04397326
44,177,johnnydevriese/vit-airplanes,-0.043985717
45,233,nateraw/trainer-rare-puppers,-0.044708025
46,94,LorenzoDeMattei/lawn-weeds,-0.045175694
47,207,microsoft/swin-large-patch4-window7-224-in22k,-0.045651414
48,75,Ahmed9275/ALL-test,-0.046416752
49,101,SriramSridhar78/sriram-car-classifier,-0.046421364
50,251,nielsr/convnext-xlarge-224-22k-1k,-0.048440844
51,209,microsoft/swin-tiny-patch4-window7-224,-0.04861582
52,255,nielsr/vit-base-patch16-224-in21k-finetuned-cifar10,-0.049696177
53,108,Visual-Attention-Network/van-tiny,-0.04998739
54,131,facebook/convnext-large-224-22k-1k,-0.050564066
55,111,Zayn/VIT_Basic,-0.05099315
56,126,facebook/convnext-base-224-22k-1k,-0.05105566
57,129,facebook/convnext-large-224,-0.051452182
58,142,facebook/deit-small-distilled-patch16-224,-0.053945296
59,106,Visual-Attention-Network/van-large,-0.05414588
60,134,facebook/convnext-small-224,-0.05492205
61,219,nateraw/doggos-lol,-0.055946097
62,191,micole66/dwarf-goats,-0.056387745
63,155,google/vit-base-patch16-384,-0.056860432
64,215,mrm8488/vit-base-patch16-224_finetuned-pneumothorax,-0.058615282
65,206,microsoft/swin-large-patch4-window7-224,-0.06079197
66,137,facebook/convnext-xlarge-224-22k-1k,-0.061923597
67,127,facebook/convnext-base-384,-0.064272806
68,237,nateraw/vit-base-beans-demo-v2,-0.06525938
69,243,nickmuchi/vit-base-beans,-0.06670236
70,160,hafidber/fruits,-0.06690399
71,226,nateraw/planes-trains-automobiles,-0.06798771
72,135,facebook/convnext-tiny-224,-0.070108086
73,223,nateraw/huggingpics-package-demo-2,-0.07082735
74,244,nickmuchi/vit-base-xray-pneumonia,-0.07114946
75,171,jasmeen/dogs,-0.0729587
76,248,nielsr/convnext-tiny-finetuned-eurosat,-0.07313863
77,157,google/vit-large-patch16-224,-0.07536142
78,201,microsoft/swin-base-patch4-window12-384-in22k,-0.07581812
79,140,facebook/deit-base-patch16-224,-0.07603775
80,165,ibombonato/vit-age-classifier,-0.07689187
81,143,facebook/deit-small-patch16-224,-0.07750742
82,156,google/vit-base-patch32-384,-0.078418575
83,113,ajanco/greens,-0.078863546
84,162,hgarg/fruits,-0.07890935
85,203,microsoft/swin-base-patch4-window7-224-in22k,-0.081685446
86,164,ibombonato/swin-age-classifier,-0.081791766
87,221,nateraw/ex-for-evan,-0.08358303
88,83,Amrrs/south-indian-foods,-0.083946966
89,103,SyedMujtabaHassanRizvi/convnext-tiny-finetuned-eurosat,-0.084279835
90,242,nickmuchi/swin-tiny-patch4-window7-224-finetuned-eurosat,-0.08777139
91,158,google/vit-large-patch32-384,-0.0894663
92,231,nateraw/rare-puppers-new-auth,-0.08964949
93,216,nateraw/baked-goods,-0.09095861
94,188,meame2010/rare-puppers,-0.092854574
95,132,facebook/convnext-large-384,-0.09311573
96,84,Annabelleabbott/swin-tiny-patch4-window7-224-finetuned-eurosat,-0.093536705
97,93,KL/swin-tiny-patch4-window7-224-finetuned-eurosat,-0.09469979
98,86,Calin/convnext-tiny-finteuned-eurosat,-0.09602234
99,121,edixo/road_good_damaged_condition,-0.09688084
100,117,black/simple_kitchen,-0.097457945
101,175,jjhoffstein/lotr,-0.09883128
102,159,guhuawuli/swin-tiny-patch4-window7-224-finetuned-eurosat,-0.100707754
103,178,johnnydevriese/vit_beans,-0.10142304
104,99,Sena/dog,-0.10215552
105,150,firebolt/llama_or_what2,-0.10290185
106,122,eren23/pneumonia_test_attempt,-0.10311025
107,210,mmekias/vit-base-beans,-0.103233844
108,211,mmgyorke/vit-world-landmarks,-0.1035509
109,168,ismgar01/vit-base-cats-vs-dogs,-0.10380623
110,115,aricibo/swin-tiny-patch4-window7-224-finetuned-eurosat,-0.103883
111,220,nateraw/donut-or-bagel,-0.10409235
112,235,nateraw/vit-base-beans,-0.10422106
113,148,firas-spanioli/beer-whisky-wine-detection,-0.104228735
114,91,Hijazzi/rare-puppers,-0.10458116
115,227,nateraw/rare-puppers,-0.105071135
116,73,Aftabhussain/Tomato_Leaf_Classifier,-0.105468325
