,mappedID,model,score
0,73,Aftabhussain/Tomato_Leaf_Classifier,2.6261532
1,74,Ahmed9275/ALL-3,2.77038
2,75,Ahmed9275/ALL-test,2.6676052
3,76,Ahmed9275/Vit-Cifar100,2.6695056
4,77,AhmedSayeem/VIT_Basic,3.0280948
5,78,AkshatSurolia/BEiT-FaceMask-Finetuned,2.9010434
6,79,AkshatSurolia/ConvNeXt-FaceMask-Finetuned,3.6981676
7,80,AkshatSurolia/DeiT-FaceMask-Finetuned,3.2832375
8,81,AkshatSurolia/ViT-FaceMask-Finetuned,3.5476909
9,82,Amrrs/indian-foods,3.0376687
10,83,Amrrs/south-indian-foods,2.9336188
11,84,Annabelleabbott/swin-tiny-patch4-window7-224-finetuned-eurosat,3.091604
12,85,AykeeSalazar/vc-bantai-vit-withoutAMBI,3.6962411
13,86,Frodnar/bee-likes,7.496506
14,87,GRANTHE2761/swin-tiny-patch4-window7-224-finetuned-eurosat,3.253651
15,88,Giuliano/places,3.553359
16,89,HHousen/household-rooms,2.8505836
17,90,Hijazzi/rare-puppers,3.415479
18,91,IDEA-CCNL/Taiyi-vit-87M-D,2.7083302
19,92,LorenzoDeMattei/lawn-weeds,3.1197603
20,93,Matthijs/snacks-classifier,3.1747003
21,94,Neto71/sea_mammals,3.145896
22,95,Nonem100/Test-Model,5.995983
23,96,Rajaram1996/FacialEmoRecog,3.0208645
24,97,Sena/dog,2.919335
25,98,Sena/flowers,3.2424023
26,99,SriramSridhar78/sriram-car-classifier,2.9664125
27,100,Suzana/new-york-tokyo-london,2.7427335
28,101,Symbermine/rare-puppers,2.887598
29,102,Visual-Attention-Network/van-base,5.58345
30,103,Visual-Attention-Network/van-large,2.5447228
31,104,Visual-Attention-Network/van-small,2.72033
32,105,Visual-Attention-Network/van-tiny,2.6380768
33,106,Zayn/VIT_Basic,3.2789297
34,107,aaraki/vit-base-patch16-224-in21k-finetuned-cifar10,3.0122395
35,108,ajanco/greens,2.799287
36,109,akahana/vit-base-cats-vs-dogs,2.954014
37,110,aricibo/swin-tiny-patch4-window7-224-finetuned-eurosat,3.5511122
38,111,b25mayank3/shirt_identifier,4.2458467
39,112,black/simple_kitchen,2.4308488
40,113,domluna/vit-base-patch16-224-in21k-shiba-inu-detector,3.1591086
41,114,drab/Infrastructures,2.9878936
42,115,driboune/skin_type,2.9773803
43,116,edixo/road_good_damaged_condition,2.748064
44,117,eren23/pneumonia_test_attempt,2.6216784
45,118,eslamxm/vit-base-food101,6.7357063
46,119,facebook/convnext-base-224,4.0971646
47,120,facebook/convnext-base-224-22k,3.017591
48,121,facebook/convnext-base-224-22k-1k,3.346123
49,122,facebook/convnext-base-384,3.3371985
50,123,facebook/convnext-base-384-22k-1k,2.3926837
51,124,facebook/convnext-large-224,2.521767
52,125,facebook/convnext-large-224-22k,3.4623437
53,126,facebook/convnext-large-224-22k-1k,3.1364849
54,127,facebook/convnext-large-384,3.0533867
55,128,facebook/convnext-large-384-22k-1k,3.3596153
56,129,facebook/convnext-small-224,2.8886712
57,130,facebook/convnext-tiny-224,3.0645654
58,131,facebook/convnext-xlarge-224-22k,2.9871824
59,132,facebook/deit-base-distilled-patch16-224,3.2430787
60,133,facebook/deit-base-distilled-patch16-384,2.8164408
61,134,facebook/deit-base-patch16-224,3.0762591
62,135,facebook/deit-base-patch16-384,2.4514465
63,136,facebook/deit-small-distilled-patch16-224,2.748191
64,137,facebook/deit-small-patch16-224,2.3245935
65,138,facebook/deit-tiny-distilled-patch16-224,2.76014
66,139,facebook/deit-tiny-patch16-224,2.9573011
67,140,ferdinand/rare-puppers,2.7606072
68,141,filipafcastro/beer_vs_wine,2.315242
69,142,firas-spanioli/beer-whisky-wine-detection,2.8698907
70,143,firebolt/llama_or_what,2.6159897
71,144,firebolt/llama_or_what2,2.5421276
72,145,gatecitypreservation/architectural_styles,3.1875985
73,146,godiec/diam,3.5180242
74,147,google/vit-base-patch16-224,3.0859165
75,148,google/vit-base-patch16-384,3.600963
76,149,google/vit-base-patch32-384,2.8953109
77,150,google/vit-large-patch16-224,2.53434
78,151,google/vit-large-patch32-384,3.8790526
79,152,guhuawuli/swin-tiny-patch4-window7-224-finetuned-eurosat,3.073285
80,153,hafidber/fruits,3.5162234
81,154,hafidber/rare-puppers,2.9028485
82,155,hgarg/fruits,4.6519203
83,156,hgarg/indian-snacks,2.9734607
84,157,ibombonato/swin-age-classifier,3.0601199
85,158,ibombonato/vit-age-classifier,3.3487978
86,159,imjeffhi/pokemon_classifier,2.893011
87,160,ipvikas/rare-puppers,2.677359
88,161,ismgar01/vit-base-cats-vs-dogs,3.1770267
89,162,iyzg/computer-stuff,3.2004023
90,163,jadohu/BEiT-finetuned,2.603612
91,164,jasmeen/dogs,2.7234435
92,165,jaygala24/finetuned-vit-base-patch16-224-upside-down-detector,2.951524
93,166,jeffboudier/vision-transformers-spain-or-italy-fan,3.8983407
94,167,jemole/swin-tiny-patch4-window7-224-finetuned-eurosat,3.5440006
95,168,jjhoffstein/lotr,3.0106807
96,169,jmarshall/rare-puppers,2.7284298
97,170,johnnydevriese/vit-airplanes,2.9150305
98,171,juanfiguera/ice_cream,8.285324
99,172,julien-c/hotdog-not-hotdog,2.7735324
100,173,lewtun/oz-fauna,3.23806
101,174,matteopilotto/vit-base-patch16-224-in21k-snacks,5.3486547
102,175,mbyanfei/swin-tiny-patch4-window7-224-finetuned-eurosat,2.8578043
103,176,meame2010/rare-puppers,3.393546
104,177,mehnaazasad/swin-tiny-patch4-window7-224-finetuned-eurosat,3.1523643
105,178,michaelbenayoun/vit-base-beans,3.0463467
106,179,micole66/dwarf-goats,2.9553266
107,180,microsoft/beit-large-patch16-384,2.461925
108,181,microsoft/swin-base-patch4-window12-384,1.7208639
109,182,microsoft/swin-base-patch4-window12-384-in22k,5.833831
110,183,microsoft/swin-base-patch4-window7-224,2.9678845
111,184,microsoft/swin-base-patch4-window7-224-in22k,3.1230216
112,185,microsoft/swin-large-patch4-window12-384-in22k,3.2119331
113,186,microsoft/swin-large-patch4-window7-224-in22k,3.1012022
114,187,microsoft/swin-small-patch4-window7-224,3.3661766
115,188,microsoft/swin-tiny-patch4-window7-224,2.848292
116,189,mmgyorke/vit-world-landmarks,2.9177992
117,190,mrm8488/convnext-tiny-finetuned-beans,2.756034
118,191,mrm8488/convnext-tiny-finetuned-eurosat,3.3707573
119,192,nateraw/baked-goods,2.4963055
120,193,nateraw/baseball-stadium-foods,3.1294708
121,194,nateraw/denver-nyc-paris,3.135178
122,195,nateraw/doggos-lol,3.0449216
123,196,nateraw/donut-or-bagel,3.328825
124,197,nateraw/ex-for-evan,2.738089
125,198,nateraw/food,3.3550608
126,199,nateraw/huggingpics-package-demo-2,3.1200962
127,200,nateraw/pasta-pizza-ravioli,8.491576
128,201,nateraw/pasta-shapes,3.0304322
129,202,nateraw/planes-trains-automobiles,3.5076249
130,203,nateraw/rare-puppers,3.0865784
131,204,nateraw/rare-puppers-09-04-2021,2.9510071
132,205,nateraw/rare-puppers-123,2.789587
133,206,nateraw/rare-puppers-demo,3.040812
134,207,nateraw/rare-puppers-new-auth,3.0147312
135,208,nateraw/trainer-rare-puppers,6.882866
136,209,nateraw/vit-base-beans,3.1094022
137,210,nateraw/vit-base-beans-demo,15.888643
138,211,nateraw/vit-base-beans-demo-v2,3.273697
139,212,nateraw/vit-base-beans-demo-v3,3.4100351
140,213,nateraw/vit-base-cats-vs-dogs,3.1324306
141,214,nickmuchi/swin-tiny-patch4-window7-224-finetuned-eurosat,5.2459736
142,215,nickmuchi/vit-base-beans,3.1024861
143,216,nickmuchi/vit-finetuned-cats-dogs,5.417272
144,217,nickmuchi/vit-finetuned-chest-xray-pneumonia,3.144873
145,218,nielsr/convnext-tiny-224-finetuned-eurosat-albumentations,3.424932
146,219,nielsr/swin-tiny-patch4-window7-224-finetuned-cifar10,3.1782193
147,220,nielsr/swin-tiny-patch4-window7-224-finetuned-eurosat,3.4866676
148,221,nielsr/van-base-finetuned-eurosat-imgaug,3.432346
149,222,nielsr/vit-base-patch16-224-in21k-finetuned-cifar10,2.5340297
150,223,tanlq/vit-base-patch16-224-in21k-finetuned-cifar10,3.1976085
151,224,nielsr/vit-finetuned-eurosat-kornia,2.9621072
152,225,karthiksv/vit-base-patch16-224-cifar10,3.1373634
153,226,karthiksv/vit-base-beans,3.623648
154,227,nateraw/vit-base-patch16-224-cifar10,3.1300833
155,228,nickmuchi/vit-base-xray-pneumonia,3.2571242
156,229,karthiksv/vit-base-patch16-224-in21k-finetuned-cifar10,3.309991
157,230,johnnydevriese/vit_beans,3.102233
158,231,nateraw/vit-age-classifier,2.933282
159,232,mmekias/vit-base-beans,3.2223625
160,233,mrm8488/vit-base-patch16-224_finetuned-pneumothorax,3.1337292
