,mappedID,model,score
0,73,Aftabhussain/Tomato_Leaf_Classifier,2.1815462
1,74,Ahmed9275/ALL-3,6.2917795
2,75,Ahmed9275/ALL-test,1.7010174
3,76,Ahmed9275/Vit-Cifar100,2.5501368
4,77,AhmedSayeem/VIT_Basic,2.7150974
5,78,AkshatSurolia/BEiT-FaceMask-Finetuned,2.318254
6,79,AkshatSurolia/ConvNeXt-FaceMask-Finetuned,2.452317
7,80,AkshatSurolia/DeiT-FaceMask-Finetuned,2.5579743
8,81,AkshatSurolia/ViT-FaceMask-Finetuned,2.4428596
9,82,Amrrs/indian-foods,6.8609295
10,83,Amrrs/south-indian-foods,1.7102746
11,84,Annabelleabbott/swin-tiny-patch4-window7-224-finetuned-eurosat,5.54728
12,85,AykeeSalazar/vc-bantai-vit-withoutAMBI,2.2193718
13,86,Frodnar/bee-likes,2.428869
14,87,GRANTHE2761/swin-tiny-patch4-window7-224-finetuned-eurosat,2.2898965
15,88,Giuliano/places,2.2683363
16,89,HHousen/household-rooms,2.2900448
17,90,Hijazzi/rare-puppers,2.2944963
18,91,IDEA-CCNL/Taiyi-vit-87M-D,1.529227
19,92,LorenzoDeMattei/lawn-weeds,2.1013746
20,93,Matthijs/snacks-classifier,17.648623
21,94,Neto71/sea_mammals,6.290951
22,95,Nonem100/Test-Model,2.2230625
23,96,Rajaram1996/FacialEmoRecog,1.8609391
24,97,Sena/dog,2.1435156
25,98,Sena/flowers,12.1050625
26,99,SriramSridhar78/sriram-car-classifier,2.546166
27,100,Suzana/new-york-tokyo-london,6.453888
28,101,Symbermine/rare-puppers,2.3031702
29,102,Visual-Attention-Network/van-base,1.4746779
30,103,Visual-Attention-Network/van-large,1.3187194
31,104,Visual-Attention-Network/van-small,2.0357234
32,105,Visual-Attention-Network/van-tiny,1.6148216
33,106,Zayn/VIT_Basic,6.0026183
34,107,aaraki/vit-base-patch16-224-in21k-finetuned-cifar10,2.3294873
35,108,ajanco/greens,2.007359
36,109,akahana/vit-base-cats-vs-dogs,2.6400633
37,110,aricibo/swin-tiny-patch4-window7-224-finetuned-eurosat,2.513785
38,111,b25mayank3/shirt_identifier,2.716554
39,112,black/simple_kitchen,2.2210364
40,113,domluna/vit-base-patch16-224-in21k-shiba-inu-detector,2.3896947
41,114,drab/Infrastructures,2.0064347
42,115,driboune/skin_type,2.2197704
43,116,edixo/road_good_damaged_condition,2.0667875
44,117,eren23/pneumonia_test_attempt,3.8224173
45,118,eslamxm/vit-base-food101,8.572288
46,119,facebook/convnext-base-224,1.072787
47,120,facebook/convnext-base-224-22k,4.1003704
48,121,facebook/convnext-base-224-22k-1k,1.7402554
49,122,facebook/convnext-base-384,1.8749473
50,123,facebook/convnext-base-384-22k-1k,1.7353122
51,124,facebook/convnext-large-224,15.731138
52,125,facebook/convnext-large-224-22k,17.415352
53,126,facebook/convnext-large-224-22k-1k,2.6123955
54,127,facebook/convnext-large-384,2.302588
55,128,facebook/convnext-large-384-22k-1k,1.4949229
56,129,facebook/convnext-small-224,2.1621785
57,130,facebook/convnext-tiny-224,2.1404297
58,131,facebook/convnext-xlarge-224-22k,2.0549927
59,132,facebook/deit-base-distilled-patch16-224,2.0444593
60,133,facebook/deit-base-distilled-patch16-384,2.1555119
61,134,facebook/deit-base-patch16-224,8.681452
62,135,facebook/deit-base-patch16-384,2.5086741
63,136,facebook/deit-small-distilled-patch16-224,2.0695918
64,137,facebook/deit-small-patch16-224,7.3872757
65,138,facebook/deit-tiny-distilled-patch16-224,5.403551
66,139,facebook/deit-tiny-patch16-224,0.91869235
67,140,ferdinand/rare-puppers,2.197298
68,141,filipafcastro/beer_vs_wine,1.94348
69,142,firas-spanioli/beer-whisky-wine-detection,2.2099247
70,143,firebolt/llama_or_what,3.268527
71,144,firebolt/llama_or_what2,2.004055
72,145,gatecitypreservation/architectural_styles,1.6572258
73,146,godiec/diam,2.2308066
74,147,google/vit-base-patch16-224,1.8850609
75,148,google/vit-base-patch16-384,2.0200453
76,149,google/vit-base-patch32-384,1.6789274
77,150,google/vit-large-patch16-224,1.5800638
78,151,google/vit-large-patch32-384,2.1008954
79,152,guhuawuli/swin-tiny-patch4-window7-224-finetuned-eurosat,2.0865743
80,153,hafidber/fruits,2.1794622
81,154,hafidber/rare-puppers,5.097393
82,155,hgarg/fruits,2.4905143
83,156,hgarg/indian-snacks,2.001906
84,157,ibombonato/swin-age-classifier,2.787485
85,158,ibombonato/vit-age-classifier,2.1674356
86,159,imjeffhi/pokemon_classifier,1.8064063
87,160,ipvikas/rare-puppers,2.0757918
88,161,ismgar01/vit-base-cats-vs-dogs,2.6979775
89,162,iyzg/computer-stuff,2.3860407
90,163,jadohu/BEiT-finetuned,3.0977945
91,164,jasmeen/dogs,1.9308608
92,165,jaygala24/finetuned-vit-base-patch16-224-upside-down-detector,7.1346817
93,166,jeffboudier/vision-transformers-spain-or-italy-fan,2.5021796
94,167,jemole/swin-tiny-patch4-window7-224-finetuned-eurosat,2.3412292
95,168,jjhoffstein/lotr,5.4924006
96,169,jmarshall/rare-puppers,4.5015407
97,170,johnnydevriese/vit-airplanes,1.9650743
98,171,juanfiguera/ice_cream,1.9472836
99,172,julien-c/hotdog-not-hotdog,1.7324159
100,173,lewtun/oz-fauna,1.6380568
101,174,matteopilotto/vit-base-patch16-224-in21k-snacks,2.3126912
102,175,mbyanfei/swin-tiny-patch4-window7-224-finetuned-eurosat,2.6784022
103,176,meame2010/rare-puppers,2.3332772
104,177,mehnaazasad/swin-tiny-patch4-window7-224-finetuned-eurosat,1.9474472
105,178,michaelbenayoun/vit-base-beans,2.3928926
106,179,micole66/dwarf-goats,2.417512
107,180,microsoft/beit-large-patch16-384,1.2706014
108,181,microsoft/swin-base-patch4-window12-384,1.5933893
109,182,microsoft/swin-base-patch4-window12-384-in22k,2.769968
110,183,microsoft/swin-base-patch4-window7-224,2.4013839
111,184,microsoft/swin-base-patch4-window7-224-in22k,6.549153
112,185,microsoft/swin-large-patch4-window12-384-in22k,2.655203
113,186,microsoft/swin-large-patch4-window7-224-in22k,13.085978
114,187,microsoft/swin-small-patch4-window7-224,2.019812
115,188,microsoft/swin-tiny-patch4-window7-224,2.0650184
116,189,mmgyorke/vit-world-landmarks,2.637105
117,190,mrm8488/convnext-tiny-finetuned-beans,1.9029968
118,191,mrm8488/convnext-tiny-finetuned-eurosat,2.2889771
119,192,nateraw/baked-goods,1.9197755
120,193,nateraw/baseball-stadium-foods,7.4131627
121,194,nateraw/denver-nyc-paris,0.91287804
122,195,nateraw/doggos-lol,2.432738
123,196,nateraw/donut-or-bagel,1.9547384
124,197,nateraw/ex-for-evan,1.8259962
125,198,nateraw/food,3.0378232
126,199,nateraw/huggingpics-package-demo-2,1.5675149
127,200,nateraw/pasta-pizza-ravioli,9.070882
128,201,nateraw/pasta-shapes,2.7782996
129,202,nateraw/planes-trains-automobiles,4.1213827
130,203,nateraw/rare-puppers,1.8232161
131,204,nateraw/rare-puppers-09-04-2021,2.7050982
132,205,nateraw/rare-puppers-123,2.0712721
133,206,nateraw/rare-puppers-demo,2.272421
134,207,nateraw/rare-puppers-new-auth,2.5068495
135,208,nateraw/trainer-rare-puppers,7.5551863
136,209,nateraw/vit-base-beans,2.238225
137,210,nateraw/vit-base-beans-demo,1.3563855
138,211,nateraw/vit-base-beans-demo-v2,5.578018
139,212,nateraw/vit-base-beans-demo-v3,2.2283416
140,213,nateraw/vit-base-cats-vs-dogs,1.9546616
141,214,nickmuchi/swin-tiny-patch4-window7-224-finetuned-eurosat,2.0732162
142,215,nickmuchi/vit-base-beans,2.1989367
143,216,nickmuchi/vit-finetuned-cats-dogs,2.2265258
144,217,nickmuchi/vit-finetuned-chest-xray-pneumonia,1.721778
145,218,nielsr/convnext-tiny-224-finetuned-eurosat-albumentations,1.8842666
146,219,nielsr/swin-tiny-patch4-window7-224-finetuned-cifar10,2.2525268
147,220,nielsr/swin-tiny-patch4-window7-224-finetuned-eurosat,2.0318775
148,221,nielsr/van-base-finetuned-eurosat-imgaug,2.1861765
149,222,nielsr/vit-base-patch16-224-in21k-finetuned-cifar10,2.3400028
150,223,tanlq/vit-base-patch16-224-in21k-finetuned-cifar10,2.1988616
151,224,nielsr/vit-finetuned-eurosat-kornia,1.5666673
152,225,karthiksv/vit-base-patch16-224-cifar10,1.5325172
153,226,karthiksv/vit-base-beans,2.0105402
154,227,nateraw/vit-base-patch16-224-cifar10,2.3373833
155,228,nickmuchi/vit-base-xray-pneumonia,2.2731903
156,229,karthiksv/vit-base-patch16-224-in21k-finetuned-cifar10,2.001213
157,230,johnnydevriese/vit_beans,1.9182856
158,231,nateraw/vit-age-classifier,2.1894913
159,232,mmekias/vit-base-beans,1.8501415
160,233,mrm8488/vit-base-patch16-224_finetuned-pneumothorax,2.1935964
161,234,nateraw/vit-base-food101,2.3443475
162,235,mrm8488/data2vec-base-finetuned-imagenet1k,1.8607578
163,236,microsoft/beit-base-patch16-224,11.741421
164,237,microsoft/beit-base-patch16-224-pt22k-ft22k,1.8285359
165,238,Calin/convnext-tiny-finteuned-eurosat,4.9919605
166,239,SyedMujtabaHassanRizvi/convnext-tiny-finetuned-eurosat,2.2074275
167,240,WinKawaks/vit-small-patch16-224,1.9419404
168,241,nielsr/convnext-tiny-finetuned-eurostat,2.0802994
169,242,KL/swin-tiny-patch4-window7-224-finetuned-eurosat,1.8383796
170,243,WinKawaks/vit-tiny-patch16-224,1.7517891
171,244,nielsr/convnext-tiny-finetuned-eurosat,2.2778184
172,245,flyswot/test,2.3479216
173,246,nateraw/test_model_a,-49.731285
174,247,microsoft/swin-large-patch4-window7-224,2.5443723
175,248,lysandre/tiny-vit-random,-28.395496
176,249,microsoft/resnet-50,1.8696517
177,250,microsoft/beit-base-patch16-224-pt22k,11.413732
178,251,microsoft/beit-large-patch16-224,2.413121
179,252,nielsr/convnext-xlarge-224-22k-1k,2.2016358
180,253,microsoft/beit-large-patch16-224-pt22k-ft22k,2.722978
181,254,microsoft/swin-large-patch4-window12-384,2.3165061
182,255,facebook/convnext-xlarge-224-22k-1k,1.697735
183,256,nielsr/convnext-xlarge-224-22k,6.5961633
