,stanfordcars,svhn,caltech101,pets,cifar100,flowers,smallnorb_label_elevation,dtd,average
xgb_homoGATConv_all_normalize_without_transfer,0.6790260789792273,0.41903595344665867,0.6765983358733628,0.5313744627344095,0.06766381017804576,0.6507940973111693,0.5854134935362514,0.761572789101993,0.6184673556056681
xgb_homo_SAGEConv_all_normalize_without_transfer,0.7605571709718437,0.4204538121847083,0.7636591231227159,0.5250604173340356,0.10157297892429391,0.5944775932767212,0.3182487619486259,0.6146831551114089,0.6131911935682421
lr_node2vec_all_normalize_without_transfer,0.699770401237706,0.49171565131029654,0.7139200641747719,0.5710188219174455,0.3821371268164655,0.40702835516490266,0.7208207843936145,0.61740782438841,0.6043446729821724
lr_node2vec+_all_normalize_without_transfer,0.699770401237706,0.49171565131029654,0.7139200641747719,0.5710188219174455,0.3821371268164655,0.40702835516490266,0.7208207843936145,0.61740782438841,0.6043446729821724
xgb_node2vec_all_normalize_without_transfer,0.5926010660427159,0.542669605049949,0.5292047252471973,0.6784987924672322,0.18236084051205367,0.6828863807008396,0.6580613344140966,0.6807371874574266,0.5969785558508773
xgb_node2vec+_all_normalize_without_transfer,0.6799575327792877,0.3805132536682214,0.4119299356169793,0.6171470881341956,0.20619497238800222,0.6431035631887174,0.6786675412309378,0.6446673724239166,0.593726494493512
rf_node2vec_all_normalize_without_transfer,0.5079541244008021,0.6179269473317557,0.6611362888607201,0.6238248144659926,0.3909651651194054,0.41836586316689645,0.7029950462529537,0.5148574235429983,0.5285740725123065
lr_homoGATConv_all_normalize_without_transfer,0.5687505631580436,0.4587765973034594,0.7012868750773071,0.5041984914958971,0.3469772061069106,0.22672699087102383,0.6897967867934596,0.5417540579563807,0.507509336983304
rf_node2vec+_all_normalize_without_transfer,0.3996393637175812,0.4823325242688573,0.6796613019951028,0.5303302019592959,0.5304406597213849,0.3624420178176827,0.6067019524318342,0.490642019570506,0.4685701950612556
rf_homo_SAGEConv_all_normalize_without_transfer,0.4767131916311391,0.31694177507135113,0.6347268348529465,0.317595269905783,0.22073692129932612,0.41349854175448664,0.637405009399479,0.47275614346429184,0.44972698637689984
rf_homoGATConv_all_normalize_without_transfer,0.49696756299719336,0.37800013360820367,0.6803452453818586,0.34199087266698824,0.3208939136600038,0.30312426485275995,0.1884851064712207,0.43771872615894347,0.4308297111875542
lr_homo_SAGEConv_all_normalize_without_transfer,0.33647559482544886,0.3270770375912251,0.6284654935410788,0.45811508587112254,0.43236146616909715,0.3334998984855318,0.5694707579063361,0.5203323156906927,0.4195447545291786
Reg-H-Score,0.3306862384032454,-0.049175651783892244,0.6014910606233257,-0.16621688560627598,0.35314333176901125,0.5992077737374215,-0.04445315620334549,0.21838821275581005,0.29397068888385974
LogME,0.1806478348076174,-0.044761265422533246,0.5627132540506192,-0.2973737116614422,0.38047238009216533,0.649667536657041,-0.06772699461376411,0.23064557469137903,0.23521426416375454
