,mappedID,model,score
0,73,Aftabhussain/Tomato_Leaf_Classifier,6.6409984
1,74,Ahmed9275/ALL-3,8.292464
2,75,Ahmed9275/ALL-test,3.768238
3,76,Ahmed9275/Vit-Cifar100,4.8917694
4,77,AhmedSayeem/VIT_Basic,3.0667286
5,78,AkshatSurolia/BEiT-FaceMask-Finetuned,19.413673
6,79,AkshatSurolia/ConvNeXt-FaceMask-Finetuned,2.0859776
7,80,AkshatSurolia/DeiT-FaceMask-Finetuned,2.1556404
8,81,AkshatSurolia/ViT-FaceMask-Finetuned,2.2321882
9,82,Amrrs/indian-foods,2.0613487
10,83,Amrrs/south-indian-foods,-3.3835008
11,84,Annabelleabbott/swin-tiny-patch4-window7-224-finetuned-eurosat,2.4575648
12,85,AykeeSalazar/vc-bantai-vit-withoutAMBI,1.6135464
13,86,Frodnar/bee-likes,1.9896564
14,87,GRANTHE2761/swin-tiny-patch4-window7-224-finetuned-eurosat,1.9624677
15,88,Giuliano/places,1.565424
16,89,HHousen/household-rooms,1.9570599
17,90,Hijazzi/rare-puppers,1.966754
18,91,IDEA-CCNL/Taiyi-vit-87M-D,2.2647703
19,92,LorenzoDeMattei/lawn-weeds,4.4475613
20,93,Matthijs/snacks-classifier,1.8636227
21,94,Neto71/sea_mammals,1.5425491
22,95,Nonem100/Test-Model,8.015742
23,96,Rajaram1996/FacialEmoRecog,15.975154
24,97,Sena/dog,2.1733208
25,98,Sena/flowers,1.4389479
26,99,SriramSridhar78/sriram-car-classifier,1.9031041
27,100,Suzana/new-york-tokyo-london,2.0860395
28,101,Symbermine/rare-puppers,2.013584
29,102,Visual-Attention-Network/van-base,10.46932
30,103,Visual-Attention-Network/van-large,2.0390968
31,104,Visual-Attention-Network/van-small,2.4949548
32,105,Visual-Attention-Network/van-tiny,2.5845075
33,106,Zayn/VIT_Basic,2.3698869
34,107,aaraki/vit-base-patch16-224-in21k-finetuned-cifar10,-43.71923
35,108,ajanco/greens,2.810985
36,109,akahana/vit-base-cats-vs-dogs,2.4806874
37,110,aricibo/swin-tiny-patch4-window7-224-finetuned-eurosat,2.7126002
38,111,b25mayank3/shirt_identifier,2.0175185
39,112,black/simple_kitchen,2.2068155
40,113,domluna/vit-base-patch16-224-in21k-shiba-inu-detector,3.8110216
41,114,drab/Infrastructures,1.9398748
42,115,driboune/skin_type,1.7275012
43,116,edixo/road_good_damaged_condition,1.90554
44,117,eren23/pneumonia_test_attempt,2.0043187
45,118,eslamxm/vit-base-food101,1.3765154
46,119,facebook/convnext-base-224,2.9613564
47,120,facebook/convnext-base-224-22k,2.2390563
48,121,facebook/convnext-base-224-22k-1k,1.6076617
49,122,facebook/convnext-base-384,2.3767085
50,123,facebook/convnext-base-384-22k-1k,2.5031183
51,124,facebook/convnext-large-224,1.7660164
52,125,facebook/convnext-large-224-22k,1.9167175
53,126,facebook/convnext-large-224-22k-1k,1.5514433
54,127,facebook/convnext-large-384,2.2301435
55,128,facebook/convnext-large-384-22k-1k,2.6461499
56,129,facebook/convnext-small-224,7.9481277
57,130,facebook/convnext-tiny-224,7.644424
58,131,facebook/convnext-xlarge-224-22k,1.8363583
59,132,facebook/deit-base-distilled-patch16-224,3.1817427
60,133,facebook/deit-base-distilled-patch16-384,10.694209
61,134,facebook/deit-base-patch16-224,1.787294
62,135,facebook/deit-base-patch16-384,2.1251957
63,136,facebook/deit-small-distilled-patch16-224,3.1136432
64,137,facebook/deit-small-patch16-224,1.9588296
65,138,facebook/deit-tiny-distilled-patch16-224,2.2960706
66,139,facebook/deit-tiny-patch16-224,2.3115044
67,140,ferdinand/rare-puppers,1.9724002
68,141,filipafcastro/beer_vs_wine,2.1022587
69,142,firas-spanioli/beer-whisky-wine-detection,2.157082
70,143,firebolt/llama_or_what,-20.559353
71,144,firebolt/llama_or_what2,-18.218496
72,145,gatecitypreservation/architectural_styles,4.295617
73,146,godiec/diam,2.6150723
74,147,google/vit-base-patch16-224,9.27894
75,148,google/vit-base-patch16-384,19.911667
76,149,google/vit-base-patch32-384,2.0026248
77,150,google/vit-large-patch16-224,1.9653007
78,151,google/vit-large-patch32-384,4.136083
79,152,guhuawuli/swin-tiny-patch4-window7-224-finetuned-eurosat,1.6072726
80,153,hafidber/fruits,2.1652195
81,154,hafidber/rare-puppers,3.0354981
82,155,hgarg/fruits,2.370317
83,156,hgarg/indian-snacks,2.2511654
84,157,ibombonato/swin-age-classifier,3.6617892
85,158,ibombonato/vit-age-classifier,-12.155268
86,159,imjeffhi/pokemon_classifier,1.806809
87,160,ipvikas/rare-puppers,1.4890121
88,161,ismgar01/vit-base-cats-vs-dogs,1.198668
89,162,iyzg/computer-stuff,6.9377337
90,163,jadohu/BEiT-finetuned,2.3897545
91,164,jasmeen/dogs,5.5684643
92,165,jaygala24/finetuned-vit-base-patch16-224-upside-down-detector,2.272593
93,166,jeffboudier/vision-transformers-spain-or-italy-fan,2.3640125
94,167,jemole/swin-tiny-patch4-window7-224-finetuned-eurosat,2.6156783
95,168,jjhoffstein/lotr,-11.557883
96,169,jmarshall/rare-puppers,2.1468844
97,170,johnnydevriese/vit-airplanes,2.63373
98,171,juanfiguera/ice_cream,1.8467765
99,172,julien-c/hotdog-not-hotdog,3.9638991
100,173,lewtun/oz-fauna,1.3636098
101,174,matteopilotto/vit-base-patch16-224-in21k-snacks,1.5715959
102,175,mbyanfei/swin-tiny-patch4-window7-224-finetuned-eurosat,2.2809758
