,mappedID,model,score
0,76,Ahmed9275/Vit-Cifar100,-0.047591355
1,123,eslamxm/vit-base-food101,-0.08915067
2,126,facebook/convnext-base-224-22k-1k,-0.09356778
3,202,microsoft/swin-base-patch4-window7-224,-0.09356778
4,73,Aftabhussain/Tomato_Leaf_Classifier,-0.12669604
5,196,microsoft/beit-large-patch16-224,-0.12669604
6,188,meame2010/rare-puppers,-0.12669604
7,189,mehnaazasad/swin-tiny-patch4-window7-224-finetuned-eurosat,-0.12669604
8,190,michaelbenayoun/vit-base-beans,-0.12669604
9,191,micole66/dwarf-goats,-0.12669604
10,192,microsoft/beit-base-patch16-224,-0.12669604
11,193,microsoft/beit-base-patch16-224-pt22k,-0.12669604
12,194,microsoft/beit-base-patch16-224-pt22k-ft22k,-0.12669604
13,201,microsoft/swin-base-patch4-window12-384-in22k,-0.12669604
14,197,microsoft/beit-large-patch16-224-pt22k-ft22k,-0.12669604
15,199,microsoft/resnet-50,-0.12669604
16,186,matteopilotto/vit-base-patch16-224-in21k-snacks,-0.12669604
17,203,microsoft/swin-base-patch4-window7-224-in22k,-0.12669604
18,206,microsoft/swin-large-patch4-window7-224,-0.12669604
19,207,microsoft/swin-large-patch4-window7-224-in22k,-0.12669604
20,208,microsoft/swin-small-patch4-window7-224,-0.12669604
21,209,microsoft/swin-tiny-patch4-window7-224,-0.12669604
22,187,mbyanfei/swin-tiny-patch4-window7-224-finetuned-eurosat,-0.12669604
23,185,lysandre/tiny-vit-random,-0.12669604
24,211,mmgyorke/vit-world-landmarks,-0.12669604
25,174,jemole/swin-tiny-patch4-window7-224-finetuned-eurosat,-0.12669604
26,166,imjeffhi/pokemon_classifier,-0.12669604
27,167,ipvikas/rare-puppers,-0.12669604
28,168,ismgar01/vit-base-cats-vs-dogs,-0.12669604
29,169,iyzg/computer-stuff,-0.12669604
30,170,jadohu/BEiT-finetuned,-0.12669604
31,171,jasmeen/dogs,-0.12669604
32,172,jaygala24/finetuned-vit-base-patch16-224-upside-down-detector,-0.12669604
33,173,jeffboudier/vision-transformers-spain-or-italy-fan,-0.12669604
34,175,jjhoffstein/lotr,-0.12669604
35,184,lewtun/oz-fauna,-0.12669604
36,176,jmarshall/rare-puppers,-0.12669604
37,177,johnnydevriese/vit-airplanes,-0.12669604
38,178,johnnydevriese/vit_beans,-0.12669604
39,179,juanfiguera/ice_cream,-0.12669604
40,180,julien-c/hotdog-not-hotdog,-0.12669604
41,181,karthiksv/vit-base-beans,-0.12669604
42,182,karthiksv/vit-base-patch16-224-cifar10,-0.12669604
43,183,karthiksv/vit-base-patch16-224-in21k-finetuned-cifar10,-0.12669604
44,210,mmekias/vit-base-beans,-0.12669604
45,212,mrm8488/convnext-tiny-finetuned-beans,-0.12669604
46,164,ibombonato/swin-age-classifier,-0.12669604
47,247,nielsr/convnext-tiny-224-finetuned-eurosat-albumentations,-0.12669604
48,238,nateraw/vit-base-beans-demo-v3,-0.12669604
49,239,nateraw/vit-base-cats-vs-dogs,-0.12669604
50,240,nateraw/vit-base-food101,-0.12669604
51,241,nateraw/vit-base-patch16-224-cifar10,-0.12669604
52,242,nickmuchi/swin-tiny-patch4-window7-224-finetuned-eurosat,-0.12669604
53,244,nickmuchi/vit-base-xray-pneumonia,-0.12669604
54,245,nickmuchi/vit-finetuned-cats-dogs,-0.12669604
55,246,nickmuchi/vit-finetuned-chest-xray-pneumonia,-0.12669604
