,mappedID,model,score
0,73,Aftabhussain/Tomato_Leaf_Classifier,-0.11266431
1,74,Ahmed9275/ALL-3,-0.08948156
2,75,Ahmed9275/ALL-test,-0.036164895
3,76,Ahmed9275/Vit-Cifar100,1.5042019
4,77,AhmedSayeem/VIT_Basic,-0.16406932
5,78,AkshatSurolia/BEiT-FaceMask-Finetuned,-0.13959107
6,79,AkshatSurolia/ConvNeXt-FaceMask-Finetuned,-0.12556055
7,80,AkshatSurolia/DeiT-FaceMask-Finetuned,-0.09228957
8,81,AkshatSurolia/ViT-FaceMask-Finetuned,-0.07318176
9,82,Amrrs/indian-foods,-0.053402588
10,83,Amrrs/south-indian-foods,-0.13959107
11,84,Annabelleabbott/swin-tiny-patch4-window7-224-finetuned-eurosat,-0.105115674
12,85,AykeeSalazar/vc-bantai-vit-withoutAMBI,-0.08573759
13,86,Calin/convnext-tiny-finteuned-eurosat,-0.09981176
14,87,Frodnar/bee-likes,-0.121082634
15,88,GRANTHE2761/swin-tiny-patch4-window7-224-finetuned-eurosat,-0.1075734
16,89,Giuliano/places,-0.08424997
17,90,HHousen/household-rooms,-0.09334334
18,91,Hijazzi/rare-puppers,-0.10986037
19,92,IDEA-CCNL/Taiyi-vit-87M-D,-0.08787797
20,93,KL/swin-tiny-patch4-window7-224-finetuned-eurosat,-0.11645551
21,94,LorenzoDeMattei/lawn-weeds,-0.13194267
22,95,Matthijs/snacks-classifier,-0.16482554
23,96,Neto71/sea_mammals,-0.12276521
24,97,Nonem100/Test-Model,-0.10593264
25,98,Rajaram1996/FacialEmoRecog,-0.065816134
26,99,Sena/dog,-0.0749497
27,100,Sena/flowers,-0.13117276
28,101,SriramSridhar78/sriram-car-classifier,-0.13959107
29,102,Suzana/new-york-tokyo-london,-0.13959107
30,103,SyedMujtabaHassanRizvi/convnext-tiny-finetuned-eurosat,-0.109405
31,104,Symbermine/rare-puppers,-0.10593264
32,105,Visual-Attention-Network/van-base,-0.07277839
33,106,Visual-Attention-Network/van-large,-0.13117276
34,107,Visual-Attention-Network/van-small,-0.13959107
35,108,Visual-Attention-Network/van-tiny,-0.07945966
36,109,WinKawaks/vit-small-patch16-224,-0.0749497
37,110,WinKawaks/vit-tiny-patch16-224,-0.11315043
38,111,Zayn/VIT_Basic,-0.11315043
