,mappedID,model,score
0,0,Ahmed9275/ALL-3,-0.08764712
1,1,Ahmed9275/ALL-test,-0.34774005
2,2,Ahmed9275/Vit-Cifar100,0.13074414
3,3,AkshatSurolia/ConvNeXt-FaceMask-Finetuned,0.1948414
4,4,AkshatSurolia/DeiT-FaceMask-Finetuned,0.1948414
5,5,AkshatSurolia/ViT-FaceMask-Finetuned,0.19011204
6,6,Annabelleabbott/swin-tiny-patch4-window7-224-finetuned-eurosat,0.2652987
7,7,GRANTHE2761/swin-tiny-patch4-window7-224-finetuned-eurosat,0.27535155
8,8,Hijazzi/rare-puppers,0.08686607
9,9,IDEA-CCNL/Taiyi-vit-87M-D,0.01398582
10,10,Matthijs/snacks-classifier,0.34708172
11,11,Visual-Attention-Network/van-base,0.19948128
12,12,Visual-Attention-Network/van-large,0.16407083
13,13,Visual-Attention-Network/van-small,0.1998876
14,14,aaraki/vit-base-patch16-224-in21k-finetuned-cifar10,0.18890552
15,15,aricibo/swin-tiny-patch4-window7-224-finetuned-eurosat,0.2039974
16,16,eren23/pneumonia_test_attempt,0.19007267
17,17,facebook/convnext-base-224,0.09158369
18,18,facebook/convnext-base-224-22k,-0.15548001
19,19,facebook/convnext-base-224-22k-1k,-0.2667398
20,20,facebook/convnext-base-384,0.106128454
21,21,facebook/convnext-large-224,-0.103865735
22,22,facebook/convnext-large-224-22k,-0.26949897
23,23,facebook/convnext-large-224-22k-1k,-0.17717446
24,24,facebook/convnext-large-384,0.056633968
25,25,facebook/convnext-large-384-22k-1k,0.039773762
26,26,facebook/convnext-small-224,0.2132557
27,27,facebook/convnext-tiny-224,0.21083407
28,28,facebook/convnext-xlarge-224-22k,-0.16999911
29,29,facebook/deit-base-distilled-patch16-224,0.1948414
30,30,facebook/deit-base-distilled-patch16-384,-0.2527015
31,31,facebook/deit-base-patch16-224,0.27089277
32,32,facebook/deit-base-patch16-384,-0.35486326
33,33,facebook/deit-small-distilled-patch16-224,0.1948414
34,34,ferdinand/rare-puppers,0.19007267
35,35,firebolt/llama_or_what2,0.19007267
36,36,google/vit-base-patch16-224,0.057678234
37,37,google/vit-base-patch16-384,-0.31685334
38,38,google/vit-base-patch32-384,0.1299874
39,39,google/vit-large-patch16-224,-0.56615084
40,40,google/vit-large-patch32-384,-0.49689177
41,41,guhuawuli/swin-tiny-patch4-window7-224-finetuned-eurosat,0.21267775
42,42,hafidber/rare-puppers,-0.0189762
43,43,ibombonato/swin-age-classifier,0.27496874
44,44,ibombonato/vit-age-classifier,0.19007267
45,45,ipvikas/rare-puppers,0.26326317
46,46,ismgar01/vit-base-cats-vs-dogs,0.19007267
47,47,jadohu/BEiT-finetuned,0.1597687
48,48,jemole/swin-tiny-patch4-window7-224-finetuned-eurosat,0.19048508
49,49,jmarshall/rare-puppers,0.19007267
50,50,julien-c/hotdog-not-hotdog,0.19272564
51,51,mbyanfei/swin-tiny-patch4-window7-224-finetuned-eurosat,0.25550446
52,52,mehnaazasad/swin-tiny-patch4-window7-224-finetuned-eurosat,0.19787437
53,53,michaelbenayoun/vit-base-beans,0.04883621
54,54,microsoft/beit-large-patch16-384,-0.25507414
55,55,microsoft/swin-base-patch4-window12-384-in22k,-0.03749999
56,56,microsoft/swin-base-patch4-window7-224,0.039785653
57,57,microsoft/swin-base-patch4-window7-224-in22k,0.102680475
58,58,microsoft/swin-large-patch4-window7-224-in22k,0.111882165
59,59,microsoft/swin-small-patch4-window7-224,-0.17765315
60,60,microsoft/swin-tiny-patch4-window7-224,-0.21368054
61,61,mrm8488/convnext-tiny-finetuned-beans,0.16878399
62,62,mrm8488/convnext-tiny-finetuned-eurosat,0.11386669
63,63,nateraw/baseball-stadium-foods,0.25332448
64,64,nateraw/rare-puppers,0.10443
65,65,nateraw/rare-puppers-123,0.095127076
66,66,nateraw/vit-base-beans,0.08955916
67,67,nateraw/vit-base-beans-demo,0.19223563
68,68,nateraw/vit-base-beans-demo-v2,0.068018876
69,69,nateraw/vit-base-beans-demo-v3,3.5323052
70,70,nateraw/vit-base-cats-vs-dogs,0.2120026
71,71,nickmuchi/swin-tiny-patch4-window7-224-finetuned-eurosat,2.2860467
72,72,nickmuchi/vit-base-beans,0.17826827
73,73,nickmuchi/vit-finetuned-cats-dogs,0.53639054
74,74,nielsr/convnext-tiny-224-finetuned-eurosat-albumentations,0.54560846
75,75,nielsr/swin-tiny-patch4-window7-224-finetuned-cifar10,0.53819126
76,76,nielsr/swin-tiny-patch4-window7-224-finetuned-eurosat,0.53819126
77,77,nielsr/van-base-finetuned-eurosat-imgaug,0.53819126
78,78,nielsr/vit-base-patch16-224-in21k-finetuned-cifar10,0.53819126
79,79,tanlq/vit-base-patch16-224-in21k-finetuned-cifar10,0.53819126
80,80,nielsr/vit-finetuned-eurosat-kornia,0.53819126
81,81,karthiksv/vit-base-patch16-224-cifar10,0.53819126
82,82,karthiksv/vit-base-beans,0.53819126
83,83,nateraw/vit-base-patch16-224-cifar10,0.53819126
84,84,karthiksv/vit-base-patch16-224-in21k-finetuned-cifar10,0.53819126
85,85,mmekias/vit-base-beans,0.53819126
86,86,mrm8488/data2vec-base-finetuned-imagenet1k,0.53819126
87,87,Calin/convnext-tiny-finteuned-eurosat,0.54931706
88,88,SyedMujtabaHassanRizvi/convnext-tiny-finetuned-eurosat,0.53819126
89,89,nielsr/convnext-tiny-finetuned-eurostat,0.53819126
90,90,KL/swin-tiny-patch4-window7-224-finetuned-eurosat,0.53819126
