,mappedID,model,score
0,73,Aftabhussain/Tomato_Leaf_Classifier,-0.52026916
1,74,Ahmed9275/ALL-3,0.5347309
2,75,Ahmed9275/ALL-test,2.2537012
3,76,Ahmed9275/Vit-Cifar100,1.0076958
4,77,AhmedSayeem/VIT_Basic,2.3460708
5,78,AkshatSurolia/BEiT-FaceMask-Finetuned,2.2019687
6,79,AkshatSurolia/ConvNeXt-FaceMask-Finetuned,-0.4107418
7,80,AkshatSurolia/DeiT-FaceMask-Finetuned,0.57803905
8,81,AkshatSurolia/ViT-FaceMask-Finetuned,0.4978094
9,82,Amrrs/indian-foods,0.627279
10,83,Amrrs/south-indian-foods,4.35021
11,84,Annabelleabbott/swin-tiny-patch4-window7-224-finetuned-eurosat,-2.487619
12,85,AykeeSalazar/vc-bantai-vit-withoutAMBI,1.1055065
13,86,Calin/convnext-tiny-finteuned-eurosat,1.3162901
14,87,Frodnar/bee-likes,0.24401301
15,88,GRANTHE2761/swin-tiny-patch4-window7-224-finetuned-eurosat,0.55674744
16,89,Giuliano/places,-0.17944789
17,90,HHousen/household-rooms,0.43237206
18,91,Hijazzi/rare-puppers,0.53839374
19,92,IDEA-CCNL/Taiyi-vit-87M-D,4.9297767
20,93,KL/swin-tiny-patch4-window7-224-finetuned-eurosat,2.4233546
21,94,LorenzoDeMattei/lawn-weeds,0.64121115
22,95,Matthijs/snacks-classifier,-0.24349302
23,96,Neto71/sea_mammals,0.61473465
24,97,Nonem100/Test-Model,-0.43735552
25,98,Rajaram1996/FacialEmoRecog,1.0422044
26,99,Sena/dog,0.8901893
27,100,Sena/flowers,0.70966923
28,101,SriramSridhar78/sriram-car-classifier,0.3531299
29,102,Suzana/new-york-tokyo-london,-0.4589684
30,103,SyedMujtabaHassanRizvi/convnext-tiny-finetuned-eurosat,0.5134883
31,104,Symbermine/rare-puppers,-0.10203293
32,105,Visual-Attention-Network/van-base,2.937558
33,106,Visual-Attention-Network/van-large,-2.5295188
34,107,Visual-Attention-Network/van-small,0.43607566
35,108,Visual-Attention-Network/van-tiny,0.08469923
36,109,WinKawaks/vit-small-patch16-224,-1.1450063
37,110,WinKawaks/vit-tiny-patch16-224,0.78970695
38,111,Zayn/VIT_Basic,0.77550274
39,112,aaraki/vit-base-patch16-224-in21k-finetuned-cifar10,-0.52162725
40,113,ajanco/greens,-2.0019486
41,114,akahana/vit-base-cats-vs-dogs,-0.67266107
42,115,aricibo/swin-tiny-patch4-window7-224-finetuned-eurosat,1.0182242
43,116,b25mayank3/shirt_identifier,0.3217374
44,117,black/simple_kitchen,0.76961017
45,118,domluna/vit-base-patch16-224-in21k-shiba-inu-detector,-0.774442
46,119,drab/Infrastructures,2.3626995
47,120,driboune/skin_type,-1.4866165
48,121,edixo/road_good_damaged_condition,0.6833073
49,122,eren23/pneumonia_test_attempt,-2.792399
50,123,eslamxm/vit-base-food101,-0.37598562
51,124,facebook/convnext-base-224,-1.0540162
52,125,facebook/convnext-base-224-22k,-0.13171513
53,126,facebook/convnext-base-224-22k-1k,-1.0858864
54,127,facebook/convnext-base-384,0.8726709
55,128,facebook/convnext-base-384-22k-1k,-1.374112
56,129,facebook/convnext-large-224,1.2730125
57,130,facebook/convnext-large-224-22k,2.806231
58,131,facebook/convnext-large-224-22k-1k,-1.1941526
59,132,facebook/convnext-large-384,0.7589336
60,133,facebook/convnext-large-384-22k-1k,2.651445
61,134,facebook/convnext-small-224,-1.960952
62,135,facebook/convnext-tiny-224,0.75091916
63,136,facebook/convnext-xlarge-224-22k,4.7431154
64,137,facebook/convnext-xlarge-224-22k-1k,0.7390743
65,138,facebook/deit-base-distilled-patch16-224,-0.012688424
66,139,facebook/deit-base-distilled-patch16-384,1.5889206
67,140,facebook/deit-base-patch16-224,-1.2069609
68,141,facebook/deit-base-patch16-384,0.1413219
69,142,facebook/deit-small-distilled-patch16-224,-0.14247665
70,143,facebook/deit-small-patch16-224,-0.46738973
71,144,facebook/deit-tiny-distilled-patch16-224,1.1223896
72,145,facebook/deit-tiny-patch16-224,-0.50264174
73,146,ferdinand/rare-puppers,-0.87994444
74,147,filipafcastro/beer_vs_wine,1.5853258
75,148,firas-spanioli/beer-whisky-wine-detection,2.4607983
76,149,firebolt/llama_or_what,0.101653665
77,150,firebolt/llama_or_what2,1.308506
