,mappedID,model,score
0,73,Aftabhussain/Tomato_Leaf_Classifier,0.35209832
1,74,Ahmed9275/ALL-3,0.33012322
2,75,Ahmed9275/ALL-test,0.3438092
3,76,Ahmed9275/Vit-Cifar100,-0.059809543
4,77,AhmedSayeem/VIT_Basic,-0.059809543
5,78,AkshatSurolia/BEiT-FaceMask-Finetuned,-0.059809543
6,79,AkshatSurolia/ConvNeXt-FaceMask-Finetuned,-0.059809543
7,80,AkshatSurolia/DeiT-FaceMask-Finetuned,-0.059809543
8,81,AkshatSurolia/ViT-FaceMask-Finetuned,-0.059809543
9,82,Amrrs/indian-foods,-0.059809543
10,83,Amrrs/south-indian-foods,-0.059809543
11,84,Annabelleabbott/swin-tiny-patch4-window7-224-finetuned-eurosat,-0.059809543
12,85,AykeeSalazar/vc-bantai-vit-withoutAMBI,-0.059809543
13,86,Frodnar/bee-likes,0.017065952
14,87,GRANTHE2761/swin-tiny-patch4-window7-224-finetuned-eurosat,-0.059809543
15,88,Giuliano/places,-0.059809543
16,89,HHousen/household-rooms,-0.059809543
17,90,Hijazzi/rare-puppers,-0.059809543
18,91,IDEA-CCNL/Taiyi-vit-87M-D,-0.059809543
19,92,LorenzoDeMattei/lawn-weeds,-0.059809543
20,93,Matthijs/snacks-classifier,-0.059809543
21,94,Neto71/sea_mammals,-0.059809543
22,95,Nonem100/Test-Model,-0.059809543
23,96,Rajaram1996/FacialEmoRecog,-0.059809543
24,97,Sena/dog,-0.059809543
25,98,Sena/flowers,-0.059809543
26,99,SriramSridhar78/sriram-car-classifier,-0.059809543
27,100,Suzana/new-york-tokyo-london,-0.059809543
28,101,Symbermine/rare-puppers,-0.059809543
29,102,Visual-Attention-Network/van-base,-0.059809543
30,103,Visual-Attention-Network/van-large,-0.059809543
31,104,Visual-Attention-Network/van-small,-0.059809543
32,105,Visual-Attention-Network/van-tiny,-0.059809543
33,106,Zayn/VIT_Basic,-0.059809543
34,107,aaraki/vit-base-patch16-224-in21k-finetuned-cifar10,-0.059809543
35,108,ajanco/greens,-0.059809543
36,109,akahana/vit-base-cats-vs-dogs,-0.059809543
37,110,aricibo/swin-tiny-patch4-window7-224-finetuned-eurosat,-0.059809543
38,111,b25mayank3/shirt_identifier,-0.059809543
39,112,black/simple_kitchen,0.012782208
40,113,domluna/vit-base-patch16-224-in21k-shiba-inu-detector,-0.059809543
41,114,drab/Infrastructures,-0.059809543
42,115,driboune/skin_type,-0.059809543
43,116,edixo/road_good_damaged_condition,-0.059809543
44,117,eren23/pneumonia_test_attempt,-0.059809543
45,118,eslamxm/vit-base-food101,-0.059809543
46,119,facebook/convnext-base-224,-0.059809543
47,120,facebook/convnext-base-224-22k,-0.059809543
48,121,facebook/convnext-base-224-22k-1k,-0.059809543
49,122,facebook/convnext-base-384,-0.059809543
50,123,facebook/convnext-base-384-22k-1k,-0.059809543
51,124,facebook/convnext-large-224,-0.059809543
52,125,facebook/convnext-large-224-22k,-0.059809543
53,126,facebook/convnext-large-224-22k-1k,-0.059809543
54,127,facebook/convnext-large-384,-0.059809543
55,128,facebook/convnext-large-384-22k-1k,-0.017948285
56,129,facebook/convnext-small-224,-0.059809543
57,130,facebook/convnext-tiny-224,-0.059809543
58,131,facebook/convnext-xlarge-224-22k,-0.059809543
59,132,facebook/deit-base-distilled-patch16-224,-0.059809543
60,133,facebook/deit-base-distilled-patch16-384,0.008219358
61,134,facebook/deit-base-patch16-224,-0.059809543
62,135,facebook/deit-base-patch16-384,-0.059809543
63,136,facebook/deit-small-distilled-patch16-224,-0.059809543
64,137,facebook/deit-small-patch16-224,-0.059809543
65,138,facebook/deit-tiny-distilled-patch16-224,-0.059809543
66,139,facebook/deit-tiny-patch16-224,-0.059809543
67,140,ferdinand/rare-puppers,0.07739232
68,141,filipafcastro/beer_vs_wine,-0.059809543
69,142,firas-spanioli/beer-whisky-wine-detection,-0.059809543
70,143,firebolt/llama_or_what,-0.059809543
71,144,firebolt/llama_or_what2,-0.059809543
72,145,gatecitypreservation/architectural_styles,-0.059809543
73,146,godiec/diam,-0.059809543
74,147,google/vit-base-patch16-224,-0.059809543
75,148,google/vit-base-patch16-384,-0.059809543
76,149,google/vit-base-patch32-384,-0.059809543
77,150,google/vit-large-patch16-224,-0.059809543
78,151,google/vit-large-patch32-384,-0.059809543
79,152,guhuawuli/swin-tiny-patch4-window7-224-finetuned-eurosat,-0.059809543
80,153,hafidber/fruits,-0.059809543
81,154,hafidber/rare-puppers,-0.059809543
82,155,hgarg/fruits,-0.059809543
83,156,hgarg/indian-snacks,-0.059809543
84,157,ibombonato/swin-age-classifier,-0.059809543
85,158,ibombonato/vit-age-classifier,-0.059809543
86,159,imjeffhi/pokemon_classifier,-0.059809543
