,mappedID,model,score
0,0,Ahmed9275/ALL-3,-0.06928152
1,1,Ahmed9275/ALL-test,-0.96917665
2,2,Ahmed9275/Vit-Cifar100,-0.51575536
3,3,AkshatSurolia/ConvNeXt-FaceMask-Finetuned,-0.1517415
4,4,AkshatSurolia/DeiT-FaceMask-Finetuned,-1.6375592
5,5,AkshatSurolia/ViT-FaceMask-Finetuned,-1.0994865
6,6,Annabelleabbott/swin-tiny-patch4-window7-224-finetuned-eurosat,1.8581326
7,7,GRANTHE2761/swin-tiny-patch4-window7-224-finetuned-eurosat,5.9469976
8,8,Hijazzi/rare-puppers,-2.863826
9,9,IDEA-CCNL/Taiyi-vit-87M-D,-11.950842
10,10,Matthijs/snacks-classifier,-0.5427458
11,11,Visual-Attention-Network/van-base,18.340378
12,12,Visual-Attention-Network/van-large,6.483363
13,13,Visual-Attention-Network/van-small,-0.29503274
14,14,aaraki/vit-base-patch16-224-in21k-finetuned-cifar10,-2.2773042
15,15,aricibo/swin-tiny-patch4-window7-224-finetuned-eurosat,-5.435876
16,16,eren23/pneumonia_test_attempt,-1.1630422
17,17,facebook/convnext-base-224,-2.5246034
18,18,facebook/convnext-base-224-22k,-7.18876
19,19,facebook/convnext-base-224-22k-1k,5.451499
20,20,facebook/convnext-base-384,-0.88128614
21,21,facebook/convnext-large-224,-1.3055484
22,22,facebook/convnext-large-224-22k,-3.6248891
23,23,facebook/convnext-large-224-22k-1k,-3.5133257
24,24,facebook/convnext-large-384,-3.742406
25,25,facebook/convnext-large-384-22k-1k,-12.759545
26,26,facebook/convnext-small-224,-0.4731896
27,27,facebook/convnext-tiny-224,-0.54669356
28,28,facebook/convnext-xlarge-224-22k,8.019039
29,29,facebook/deit-base-distilled-patch16-224,-3.7309346
30,30,facebook/deit-base-distilled-patch16-384,1.0075214
31,31,facebook/deit-base-patch16-224,0.66723347
32,32,facebook/deit-base-patch16-384,-1.1120331
33,33,facebook/deit-small-distilled-patch16-224,-0.73429096
34,34,ferdinand/rare-puppers,-4.5236263
35,35,firebolt/llama_or_what2,0.33777037
36,36,google/vit-base-patch16-224,-0.25007486
37,37,google/vit-base-patch16-384,-5.552605
38,38,google/vit-base-patch32-384,-1.1214075
39,39,google/vit-large-patch16-224,-1.1455212
40,40,google/vit-large-patch32-384,-2.9152846
41,41,guhuawuli/swin-tiny-patch4-window7-224-finetuned-eurosat,-0.82480955
42,42,hafidber/rare-puppers,0.009614587
43,43,ibombonato/swin-age-classifier,-1.0537133
44,44,ibombonato/vit-age-classifier,-8.461693
45,45,ipvikas/rare-puppers,-0.7981019
46,46,ismgar01/vit-base-cats-vs-dogs,2.2441115
47,47,jadohu/BEiT-finetuned,-1.9768021
48,48,jemole/swin-tiny-patch4-window7-224-finetuned-eurosat,1.3516669
49,49,jmarshall/rare-puppers,-7.1961684
50,50,julien-c/hotdog-not-hotdog,-0.63045025
51,51,mbyanfei/swin-tiny-patch4-window7-224-finetuned-eurosat,-11.645088
52,52,mehnaazasad/swin-tiny-patch4-window7-224-finetuned-eurosat,19.6597
53,53,michaelbenayoun/vit-base-beans,-0.25308418
54,54,microsoft/beit-large-patch16-384,1.7146988
55,55,microsoft/swin-base-patch4-window12-384-in22k,-1.5909916
56,56,microsoft/swin-base-patch4-window7-224,0.27461046
57,57,microsoft/swin-base-patch4-window7-224-in22k,3.5682902
58,58,microsoft/swin-large-patch4-window7-224-in22k,-0.20748949
59,59,microsoft/swin-small-patch4-window7-224,-3.978409
60,60,microsoft/swin-tiny-patch4-window7-224,-3.305161
