,mappedID,model,score
0,0,Ahmed9275/ALL-3,-3.0516715
1,1,Ahmed9275/ALL-test,-1.6919327
2,2,Ahmed9275/Vit-Cifar100,123.68247
3,3,AkshatSurolia/ConvNeXt-FaceMask-Finetuned,-0.4248743
4,4,AkshatSurolia/DeiT-FaceMask-Finetuned,-1.9433036
5,5,AkshatSurolia/ViT-FaceMask-Finetuned,-9.775317
6,6,Annabelleabbott/swin-tiny-patch4-window7-224-finetuned-eurosat,1.1749256
7,7,GRANTHE2761/swin-tiny-patch4-window7-224-finetuned-eurosat,-0.56266797
8,8,Hijazzi/rare-puppers,19.002262
9,9,IDEA-CCNL/Taiyi-vit-87M-D,-1.3616385
10,10,Matthijs/snacks-classifier,-9.369007
11,11,Visual-Attention-Network/van-base,-1.5329046
12,12,Visual-Attention-Network/van-large,-3.4180288
13,13,Visual-Attention-Network/van-small,-0.5611222
14,14,aaraki/vit-base-patch16-224-in21k-finetuned-cifar10,-2.402563
15,15,aricibo/swin-tiny-patch4-window7-224-finetuned-eurosat,-8.538195
16,16,eren23/pneumonia_test_attempt,-2.1011589
17,17,facebook/convnext-base-224,-0.9137424
18,18,facebook/convnext-base-224-22k,1.3633823
19,19,facebook/convnext-base-224-22k-1k,-1.6189207
20,20,facebook/convnext-base-384,-0.25580072
21,21,facebook/convnext-large-224,-17.347292
22,22,facebook/convnext-large-224-22k,-0.47008252
23,23,facebook/convnext-large-224-22k-1k,-6.222476
24,24,facebook/convnext-large-384,-3.0234046
25,25,facebook/convnext-large-384-22k-1k,-0.5886259
26,26,facebook/convnext-small-224,-0.9413538
27,27,facebook/convnext-tiny-224,-0.103914976
28,28,facebook/convnext-xlarge-224-22k,-9.187131
29,29,facebook/deit-base-distilled-patch16-224,25.744827
30,30,facebook/deit-base-distilled-patch16-384,-2.1035872
31,31,facebook/deit-base-patch16-224,-0.2265985
32,32,facebook/deit-base-patch16-384,0.32678783
33,33,facebook/deit-small-distilled-patch16-224,-2.585906
34,34,ferdinand/rare-puppers,-4.6194983
35,35,firebolt/llama_or_what2,7.1083374
36,36,google/vit-base-patch16-224,4.0022006
37,37,google/vit-base-patch16-384,-1.3071421
38,38,google/vit-base-patch32-384,-0.34866714
39,39,google/vit-large-patch16-224,-0.90300906
40,40,google/vit-large-patch32-384,-0.2938671
41,41,guhuawuli/swin-tiny-patch4-window7-224-finetuned-eurosat,-1.2403455
42,42,hafidber/rare-puppers,31.15918
43,43,ibombonato/swin-age-classifier,-2.0126553
44,44,ibombonato/vit-age-classifier,-0.663676
45,45,ipvikas/rare-puppers,-0.2161408
46,46,ismgar01/vit-base-cats-vs-dogs,-14.417535
47,47,jadohu/BEiT-finetuned,-0.7306873
48,48,jemole/swin-tiny-patch4-window7-224-finetuned-eurosat,-0.56907964
49,49,jmarshall/rare-puppers,-0.8089706
50,50,mbyanfei/swin-tiny-patch4-window7-224-finetuned-eurosat,-0.8000951
51,51,mehnaazasad/swin-tiny-patch4-window7-224-finetuned-eurosat,-0.19959068
52,52,microsoft/beit-large-patch16-384,-0.17411852
53,53,microsoft/swin-base-patch4-window12-384-in22k,-1.248133
54,54,microsoft/swin-base-patch4-window7-224,0.3601861
55,55,microsoft/swin-base-patch4-window7-224-in22k,0.33766532
56,56,microsoft/swin-large-patch4-window7-224-in22k,-0.66821957
57,57,microsoft/swin-small-patch4-window7-224,-1.5462627
58,58,microsoft/swin-tiny-patch4-window7-224,-3.3877277
59,59,mrm8488/convnext-tiny-finetuned-beans,-0.45922542
60,60,mrm8488/convnext-tiny-finetuned-eurosat,-0.7924104
61,61,nateraw/baseball-stadium-foods,0.1594286
62,62,nateraw/rare-puppers,1.2118268
63,63,nateraw/rare-puppers-123,1.1904417
64,64,nateraw/vit-base-beans,0.3502698
65,65,nateraw/vit-base-beans-demo,1.1153812
66,66,nateraw/vit-base-beans-demo-v2,8.357496
67,67,nateraw/vit-base-beans-demo-v3,1.0474187
68,68,nateraw/vit-base-cats-vs-dogs,-5.9372997
69,69,nickmuchi/swin-tiny-patch4-window7-224-finetuned-eurosat,-0.17488623
70,70,nickmuchi/vit-base-beans,1.1347017
71,71,nickmuchi/vit-finetuned-cats-dogs,-0.21982765
72,72,nielsr/convnext-tiny-224-finetuned-eurosat-albumentations,1.0753187
73,73,nielsr/swin-tiny-patch4-window7-224-finetuned-cifar10,-4.295444
74,74,nielsr/swin-tiny-patch4-window7-224-finetuned-eurosat,-0.3197369
75,75,nielsr/van-base-finetuned-eurosat-imgaug,-2.1517162
76,76,nielsr/vit-base-patch16-224-in21k-finetuned-cifar10,-1.999873
77,77,tanlq/vit-base-patch16-224-in21k-finetuned-cifar10,-2.7419639
78,78,nateraw/vit-base-patch16-224-cifar10,-1.386097
79,79,microsoft/swin-large-patch4-window7-224,-6.4734664
80,80,nielsr/vit-finetuned-eurosat-kornia,-1.7255516
81,81,Calin/convnext-tiny-finteuned-eurosat,-15.509836
82,82,mrm8488/data2vec-base-finetuned-imagenet1k,-0.68508434
83,83,nielsr/convnext-tiny-finetuned-eurosat,25.298233
84,84,nielsr/convnext-tiny-finetuned-eurostat,0.15671945
85,85,KL/swin-tiny-patch4-window7-224-finetuned-eurosat,-1.5870163
86,86,microsoft/resnet-50,-2.2422426
87,87,SyedMujtabaHassanRizvi/convnext-tiny-finetuned-eurosat,-12.854031
88,88,nielsr/convnext-xlarge-224-22k-1k,-0.9924948
89,89,microsoft/swin-large-patch4-window12-384,-1.8330638
90,90,facebook/convnext-xlarge-224-22k-1k,-10.264398
91,91,nielsr/convnext-xlarge-224-22k,-1.8918629
