,mappedID,model,score
0,0,Ahmed9275/ALL-3,0.07899962
1,1,Ahmed9275/ALL-test,0.26669788
2,2,Ahmed9275/Vit-Cifar100,0.42498258
3,3,AkshatSurolia/ConvNeXt-FaceMask-Finetuned,0.29662022
4,4,AkshatSurolia/DeiT-FaceMask-Finetuned,0.41609335
5,5,AkshatSurolia/ViT-FaceMask-Finetuned,0.30054238
6,6,Annabelleabbott/swin-tiny-patch4-window7-224-finetuned-eurosat,0.31136045
7,7,GRANTHE2761/swin-tiny-patch4-window7-224-finetuned-eurosat,0.2726436
8,8,Hijazzi/rare-puppers,0.26650256
9,9,Matthijs/snacks-classifier,0.26602796
10,10,Visual-Attention-Network/van-base,0.2728678
11,11,Visual-Attention-Network/van-large,0.2728678
12,12,Visual-Attention-Network/van-small,0.24570741
13,13,aaraki/vit-base-patch16-224-in21k-finetuned-cifar10,0.26650256
14,14,aricibo/swin-tiny-patch4-window7-224-finetuned-eurosat,0.27174976
15,15,eren23/pneumonia_test_attempt,0.26650256
16,16,facebook/convnext-base-224,-0.4092997
17,17,facebook/convnext-base-224-22k,0.18897425
18,18,facebook/convnext-base-224-22k-1k,-0.37482142
19,19,facebook/convnext-base-384,0.03371686
20,20,facebook/convnext-large-224,0.096493885
21,21,facebook/convnext-large-224-22k,-0.055596583
22,22,facebook/convnext-large-224-22k-1k,-0.54804504
23,23,facebook/convnext-large-384,-0.37452808
24,24,facebook/convnext-large-384-22k-1k,-0.22821076
25,25,facebook/convnext-small-224,0.27459627
26,26,facebook/convnext-tiny-224,0.240835
27,27,facebook/convnext-xlarge-224-22k,-0.37035578
28,28,facebook/deit-base-distilled-patch16-224,0.1588456
29,29,facebook/deit-base-distilled-patch16-384,-0.36065575
30,30,facebook/deit-base-patch16-224,0.2623722
31,31,facebook/deit-base-patch16-384,-0.09013836
32,32,facebook/deit-small-distilled-patch16-224,0.26356155
33,33,ferdinand/rare-puppers,0.26650256
34,34,firebolt/llama_or_what2,0.26650256
35,35,google/vit-base-patch16-224,0.26650256
36,36,google/vit-base-patch16-384,-0.06062894
37,37,google/vit-base-patch32-384,0.26996645
38,38,google/vit-large-patch16-224,-0.2080848
39,39,google/vit-large-patch32-384,0.22500828
40,40,guhuawuli/swin-tiny-patch4-window7-224-finetuned-eurosat,0.23622887
41,41,hafidber/rare-puppers,0.20062071
42,42,ibombonato/swin-age-classifier,0.26376113
43,43,ibombonato/vit-age-classifier,0.29111263
44,44,ipvikas/rare-puppers,0.26650256
45,45,ismgar01/vit-base-cats-vs-dogs,0.26650256
46,46,jadohu/BEiT-finetuned,0.28724194
47,47,jemole/swin-tiny-patch4-window7-224-finetuned-eurosat,0.27889803
48,48,jmarshall/rare-puppers,0.26650256
49,49,julien-c/hotdog-not-hotdog,0.27361217
50,50,mbyanfei/swin-tiny-patch4-window7-224-finetuned-eurosat,0.27592313
51,51,mehnaazasad/swin-tiny-patch4-window7-224-finetuned-eurosat,0.23503324
52,52,michaelbenayoun/vit-base-beans,0.27239037
