,mappedID,model,score
0,73,Aftabhussain/Tomato_Leaf_Classifier,1.590539
1,74,Ahmed9275/ALL-3,2.2536278
2,75,Ahmed9275/ALL-test,3.359808
3,76,Ahmed9275/Vit-Cifar100,1.5803137
4,77,AhmedSayeem/VIT_Basic,5.636542
5,78,AkshatSurolia/BEiT-FaceMask-Finetuned,2.2685194
6,79,AkshatSurolia/ConvNeXt-FaceMask-Finetuned,2.2964048
7,80,AkshatSurolia/DeiT-FaceMask-Finetuned,2.6268256
8,81,AkshatSurolia/ViT-FaceMask-Finetuned,2.363931
9,82,Amrrs/indian-foods,1.4987655
10,83,Amrrs/south-indian-foods,2.3686461
11,84,Annabelleabbott/swin-tiny-patch4-window7-224-finetuned-eurosat,2.0858004
12,85,AykeeSalazar/vc-bantai-vit-withoutAMBI,1.7371323
13,86,Frodnar/bee-likes,2.412386
14,87,GRANTHE2761/swin-tiny-patch4-window7-224-finetuned-eurosat,2.0191755
15,88,Giuliano/places,2.44525
16,89,HHousen/household-rooms,8.949451
17,90,Hijazzi/rare-puppers,2.2662926
18,91,IDEA-CCNL/Taiyi-vit-87M-D,6.6648755
19,92,LorenzoDeMattei/lawn-weeds,2.4446568
20,93,Matthijs/snacks-classifier,2.5837555
21,94,Neto71/sea_mammals,2.3590734
22,95,Nonem100/Test-Model,16.859173
23,96,Rajaram1996/FacialEmoRecog,2.6951973
24,97,Sena/dog,4.7968388
25,98,Sena/flowers,1.7972102
26,99,SriramSridhar78/sriram-car-classifier,2.626871
27,100,Suzana/new-york-tokyo-london,13.29679
28,101,Symbermine/rare-puppers,2.0864906
29,102,Visual-Attention-Network/van-base,6.9095955
30,103,Visual-Attention-Network/van-large,2.579349
31,104,Visual-Attention-Network/van-small,5.3544283
32,105,Visual-Attention-Network/van-tiny,1.7900004
33,106,Zayn/VIT_Basic,2.3394468
34,107,aaraki/vit-base-patch16-224-in21k-finetuned-cifar10,1.6290166
35,108,ajanco/greens,1.2011657
36,109,akahana/vit-base-cats-vs-dogs,2.4469004
37,110,aricibo/swin-tiny-patch4-window7-224-finetuned-eurosat,2.2014313
38,111,b25mayank3/shirt_identifier,2.1467347
39,112,black/simple_kitchen,1.8313074
40,113,domluna/vit-base-patch16-224-in21k-shiba-inu-detector,1.881659
41,114,drab/Infrastructures,3.6208272
42,115,driboune/skin_type,2.480585
43,116,edixo/road_good_damaged_condition,2.1170185
44,117,eren23/pneumonia_test_attempt,1.5821116
45,118,eslamxm/vit-base-food101,1.6590424
46,119,facebook/convnext-base-224,4.6990333
47,120,facebook/convnext-base-224-22k,1.9409271
48,121,facebook/convnext-base-224-22k-1k,1.5606866
49,122,facebook/convnext-base-384,1.8480716
50,123,facebook/convnext-base-384-22k-1k,2.0095353
51,124,facebook/convnext-large-224,6.2494717
52,125,facebook/convnext-large-224-22k,2.2188332
53,126,facebook/convnext-large-224-22k-1k,0.49334013
54,127,facebook/convnext-large-384,1.8020829
55,128,facebook/convnext-large-384-22k-1k,2.0298147
56,129,facebook/convnext-small-224,2.183517
57,130,facebook/convnext-tiny-224,1.880485
58,131,facebook/convnext-xlarge-224-22k,2.4540029
59,132,facebook/deit-base-distilled-patch16-224,4.007366
60,133,facebook/deit-base-distilled-patch16-384,2.2816467
61,134,facebook/deit-base-patch16-224,1.9018884
62,135,facebook/deit-base-patch16-384,1.4903712
63,136,facebook/deit-small-distilled-patch16-224,1.0568514
64,137,facebook/deit-small-patch16-224,3.7133603
65,138,facebook/deit-tiny-distilled-patch16-224,1.0303159
66,139,facebook/deit-tiny-patch16-224,0.8264532
67,140,ferdinand/rare-puppers,9.250055
68,141,filipafcastro/beer_vs_wine,5.8561788
69,142,firas-spanioli/beer-whisky-wine-detection,2.3290758
70,143,firebolt/llama_or_what,2.2432346
71,144,firebolt/llama_or_what2,0.9088297
72,145,gatecitypreservation/architectural_styles,1.9982455
73,146,godiec/diam,2.1125288
74,147,google/vit-base-patch16-224,1.8861896
75,148,google/vit-base-patch16-384,5.810734
76,149,google/vit-base-patch32-384,1.2394457
77,150,google/vit-large-patch16-224,1.7689958
78,151,google/vit-large-patch32-384,3.4586837
79,152,guhuawuli/swin-tiny-patch4-window7-224-finetuned-eurosat,2.562356
80,153,hafidber/fruits,2.0248647
81,154,hafidber/rare-puppers,2.3178349
82,155,hgarg/fruits,1.3512955
83,156,hgarg/indian-snacks,2.753665
84,157,ibombonato/swin-age-classifier,1.7699862
85,158,ibombonato/vit-age-classifier,2.2914958
86,159,imjeffhi/pokemon_classifier,2.9556816
87,160,ipvikas/rare-puppers,2.0555115
88,161,ismgar01/vit-base-cats-vs-dogs,1.9985805
89,162,iyzg/computer-stuff,6.3679914
90,163,jadohu/BEiT-finetuned,1.5600247
91,164,jasmeen/dogs,1.8208487
92,165,jaygala24/finetuned-vit-base-patch16-224-upside-down-detector,2.095518
93,166,jeffboudier/vision-transformers-spain-or-italy-fan,2.1668644
94,167,jemole/swin-tiny-patch4-window7-224-finetuned-eurosat,2.5892882
95,168,jjhoffstein/lotr,2.4359455
96,169,jmarshall/rare-puppers,2.1144142
97,170,johnnydevriese/vit-airplanes,2.243239
98,171,juanfiguera/ice_cream,2.2711954
99,172,julien-c/hotdog-not-hotdog,1.4270246
100,173,lewtun/oz-fauna,5.0300064
101,174,matteopilotto/vit-base-patch16-224-in21k-snacks,2.338716
102,175,mbyanfei/swin-tiny-patch4-window7-224-finetuned-eurosat,9.145361
103,176,meame2010/rare-puppers,4.9737854
104,177,mehnaazasad/swin-tiny-patch4-window7-224-finetuned-eurosat,8.86961
105,178,michaelbenayoun/vit-base-beans,2.2536643
