,mappedID,model,score
0,73,Aftabhussain/Tomato_Leaf_Classifier,-0.06611346
1,74,Ahmed9275/ALL-3,-0.17631929
2,75,Ahmed9275/ALL-test,-0.20720793
3,76,Ahmed9275/Vit-Cifar100,-0.24311085
4,77,AhmedSayeem/VIT_Basic,-0.0684964
5,78,AkshatSurolia/BEiT-FaceMask-Finetuned,-0.19591826
6,79,AkshatSurolia/ConvNeXt-FaceMask-Finetuned,-0.0684964
7,80,AkshatSurolia/DeiT-FaceMask-Finetuned,-0.0684964
8,81,AkshatSurolia/ViT-FaceMask-Finetuned,-0.39157742
9,82,Amrrs/indian-foods,-0.11405597
10,83,Amrrs/south-indian-foods,-0.18026903
11,84,Annabelleabbott/swin-tiny-patch4-window7-224-finetuned-eurosat,-0.08902206
12,85,AykeeSalazar/vc-bantai-vit-withoutAMBI,-0.04044644
13,86,Frodnar/bee-likes,0.0016119853
14,87,GRANTHE2761/swin-tiny-patch4-window7-224-finetuned-eurosat,-0.09421972
15,88,Giuliano/places,-0.17553517
16,89,HHousen/household-rooms,-0.11405597
17,90,Hijazzi/rare-puppers,-0.0684964
18,91,IDEA-CCNL/Taiyi-vit-87M-D,-0.22419375
19,92,LorenzoDeMattei/lawn-weeds,-0.17553517
20,93,Matthijs/snacks-classifier,-0.0684964
21,94,Neto71/sea_mammals,-0.18597874
22,95,Nonem100/Test-Model,-0.17553517
23,96,Rajaram1996/FacialEmoRecog,-0.18597873
24,97,Sena/dog,-0.04044644
25,98,Sena/flowers,-0.04044644
26,99,SriramSridhar78/sriram-car-classifier,-0.0684964
27,100,Suzana/new-york-tokyo-london,-0.11405594
28,101,Symbermine/rare-puppers,-0.17553517
29,102,Visual-Attention-Network/van-base,-0.22419375
30,103,Visual-Attention-Network/van-large,-0.22419375
31,104,Visual-Attention-Network/van-small,-0.22419375
32,105,Visual-Attention-Network/van-tiny,-0.21492045
33,106,Zayn/VIT_Basic,-0.3261481
34,107,aaraki/vit-base-patch16-224-in21k-finetuned-cifar10,-0.3261481
35,108,ajanco/greens,-0.11405597
36,109,akahana/vit-base-cats-vs-dogs,-0.32614815
37,110,aricibo/swin-tiny-patch4-window7-224-finetuned-eurosat,-0.08902206
38,111,b25mayank3/shirt_identifier,-0.18597874
39,112,black/simple_kitchen,0.2218202
40,113,domluna/vit-base-patch16-224-in21k-shiba-inu-detector,-0.17553517
41,114,drab/Infrastructures,-0.04044644
42,115,driboune/skin_type,-0.3261481
43,116,edixo/road_good_damaged_condition,-0.04044644
44,117,eren23/pneumonia_test_attempt,-0.11405597
45,118,eslamxm/vit-base-food101,-0.40070137
