,contain_data_similarity,dataset_edge_distance_method,contain_dataset_feature,embed_dataset_feature,dataset_embed_method,dataset_reference_model,contain_model_feature,embed_model_feature,model_embed_method,complete_model_features,model_dataset_edge_method,distance_thres,top_pos_K,top_neg_K,accu_pos_thres,accu_neg_thres,gnn_method,accuracy_thres,finetune_ratio,model_ratio,hidden_channels,num_model,num_dataset,test_dataset,train_time,loss,val_AUC,test_AUC,time_total,epochs
85,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,xgb_node2vec_all_normalize_without_transfer_model_ratio_0.3,,1.0,0.3,128,,,tweet_eval/sentiment,0.3217039108276367,3.5637128353118896,,,5.770181894302368,50.0
86,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,xgb_node2vec_all_normalize_without_transfer_model_ratio_0.5,,1.0,0.5,128,,,tweet_eval/sentiment,0.4284670352935791,3.168149352073669,,,5.501371145248413,50.0
87,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,xgb_node2vec_all_normalize_without_transfer_model_ratio_0.7,,1.0,0.7,128,,,tweet_eval/sentiment,0.5766582489013672,3.633271058400472,,,6.055247068405151,50.0
88,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,xgb_node2vec_all_normalize_without_transfer_model_ratio_0.9,,1.0,0.9,128,,,tweet_eval/sentiment,0.7816359996795654,3.218731005986532,,,7.536487817764282,50.0
89,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,xgb_node2vec_all_normalize_without_transfer_model_ratio_1.0,,1.0,1.0,128,,,tweet_eval/sentiment,0.7209928035736084,3.182385285695394,,,7.055288076400757,50.0
90,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,xgb_node2vec+_all_normalize_without_transfer_model_ratio_0.1,,1.0,0.1,128,,,tweet_eval/sentiment,0.2379117012023925,3.051297426223755,,,6.138299942016602,50.0
91,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,xgb_node2vec+_all_normalize_without_transfer_model_ratio_0.3,,1.0,0.3,128,,,tweet_eval/sentiment,0.4639391899108886,3.451149106025696,,,7.318275928497314,50.0
92,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,xgb_node2vec+_all_normalize_without_transfer_model_ratio_0.5,,1.0,0.5,128,,,tweet_eval/sentiment,0.6783740520477295,2.9471004009246826,,,8.849182844161987,50.0
93,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,xgb_node2vec+_all_normalize_without_transfer_model_ratio_0.7,,1.0,0.7,128,,,tweet_eval/sentiment,0.959942102432251,3.763380924860636,,,8.74039101600647,50.0
94,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,xgb_node2vec+_all_normalize_without_transfer_model_ratio_0.9,,1.0,0.9,128,,,tweet_eval/sentiment,1.2702240943908691,3.004984140396118,,,10.148880004882812,50.0
95,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,xgb_node2vec+_all_normalize_without_transfer_model_ratio_1.0,,1.0,1.0,128,,,tweet_eval/sentiment,1.3709490299224854,3.0033878485361734,,,9.712071180343628,50.0
96,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,lr_homoGATConv_all_normalize_without_transfer_model_ratio_0.1,,1.0,0.1,128,17.0,16.0,tweet_eval/sentiment,1.260010004043579,0.6086,0.7599030243261012,0.766190006574622,4.760900020599365,50.0
97,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,lr_homoGATConv_all_normalize_without_transfer_model_ratio_0.3,,1.0,0.3,128,52.0,19.0,tweet_eval/sentiment,3.156660795211792,0.6043,0.8123932700652278,0.7893693485624702,7.4481260776519775,50.0
98,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,lr_homoGATConv_all_normalize_without_transfer_model_ratio_0.5,,1.0,0.5,128,84.0,19.0,tweet_eval/sentiment,5.350572109222412,0.6189,0.8268877336693973,0.8211231227683259,9.782455921173096,50.0
99,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,lr_homoGATConv_all_normalize_without_transfer_model_ratio_0.7,,1.0,0.7,128,112.0,20.0,tweet_eval/sentiment,6.735000133514404,0.5779,0.866189613100142,0.8589772393496067,11.445748805999756,50.0
100,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,lr_homoGATConv_all_normalize_without_transfer_model_ratio_0.9,,1.0,0.9,128,147.0,23.0,tweet_eval/sentiment,9.302063226699827,0.5806,0.7719007977800902,0.7569883134651902,14.617704153060911,50.0
101,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,lr_homoGATConv_all_normalize_without_transfer_model_ratio_1.0,,1.0,1.0,128,164.0,23.0,tweet_eval/sentiment,10.281074047088625,0.5867,0.820139350863065,0.8218742537143873,15.578388929367064,50.0
102,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,lr_homo_SAGEConv_all_normalize_without_transfer_model_ratio_0.1,,1.0,0.1,128,17.0,16.0,tweet_eval/sentiment,0.8703649044036865,0.6642,0.7649983563445103,0.746568869165023,4.844961166381836,50.0
103,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,lr_homo_SAGEConv_all_normalize_without_transfer_model_ratio_0.3,,1.0,0.3,128,52.0,19.0,tweet_eval/sentiment,2.2608449459075928,0.6046,0.811315472691134,0.7802255675932924,6.608979940414429,50.0
104,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,lr_homo_SAGEConv_all_normalize_without_transfer_model_ratio_0.5,,1.0,0.5,128,84.0,19.0,tweet_eval/sentiment,3.9066920280456543,0.6559,0.7585197437513127,0.7678254962192816,8.659233093261719,50.0
105,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,lr_homo_SAGEConv_all_normalize_without_transfer_model_ratio_0.7,,1.0,0.7,128,112.0,20.0,tweet_eval/sentiment,4.775331974029541,0.6655,0.9134163469309292,0.8972862675528944,10.326310873031616,50.0
106,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,lr_homo_SAGEConv_all_normalize_without_transfer_model_ratio_0.9,,1.0,0.9,128,147.0,23.0,tweet_eval/sentiment,6.608771085739136,0.5968,0.809599953751879,0.8001537067096769,12.112229108810425,50.0
107,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,lr_homo_SAGEConv_all_normalize_without_transfer_model_ratio_1.0,,1.0,1.0,128,164.0,23.0,tweet_eval/sentiment,7.421630859375,0.5998,0.8340248357317087,0.873504165663562,12.832075119018556,50.0
108,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,lr_node2vec_all_normalize_without_transfer_model_ratio_0.1,,1.0,0.1,128,,,tweet_eval/sentiment,0.2069587707519531,3.4444642066955566,,,4.288193225860596,50.0
109,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,lr_node2vec_all_normalize_without_transfer_model_ratio_0.3,,1.0,0.3,128,,,tweet_eval/sentiment,0.3172791004180908,3.6057149171829215,,,4.420774221420288,50.0
110,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,lr_node2vec_all_normalize_without_transfer_model_ratio_0.5,,1.0,0.5,128,,,tweet_eval/sentiment,0.4596259593963623,3.121427655220032,,,4.880321979522705,50.0
111,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,lr_node2vec_all_normalize_without_transfer_model_ratio_0.7,,1.0,0.7,128,,,tweet_eval/sentiment,0.575664758682251,3.5127154191335044,,,5.151772975921631,50.0
112,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,lr_node2vec_all_normalize_without_transfer_model_ratio_0.9,,1.0,0.9,128,,,tweet_eval/sentiment,0.7510678768157959,3.019885460535685,,,5.840432167053223,50.0
113,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,lr_node2vec_all_normalize_without_transfer_model_ratio_1.0,,1.0,1.0,128,,,tweet_eval/sentiment,0.8470542430877686,3.208328406016032,,,6.527093887329102,50.0
114,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,lr_node2vec+_all_normalize_without_transfer_model_ratio_0.1,,1.0,0.1,128,,,tweet_eval/sentiment,0.2018940448760986,4.128872394561768,,,5.878150939941406,50.0
115,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,lr_node2vec+_all_normalize_without_transfer_model_ratio_0.3,,1.0,0.3,128,,,tweet_eval/sentiment,0.4852871894836426,2.937880754470825,,,6.938675880432129,50.0
116,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,lr_node2vec+_all_normalize_without_transfer_model_ratio_0.5,,1.0,0.5,128,,,tweet_eval/sentiment,0.6858570575714111,3.21690833568573,,,7.35263204574585,50.0
117,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,lr_node2vec+_all_normalize_without_transfer_model_ratio_0.7,,1.0,0.7,128,,,tweet_eval/sentiment,0.9813151359558104,3.147140423456828,,,7.976249694824219,50.0
118,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,lr_node2vec+_all_normalize_without_transfer_model_ratio_0.9,,1.0,0.9,128,,,tweet_eval/sentiment,1.2427711486816406,3.0831315517425537,,,8.679725885391235,50.0
119,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,lr_node2vec+_all_normalize_without_transfer_model_ratio_1.0,,1.0,1.0,128,,,tweet_eval/sentiment,1.451038122177124,2.7676005363464355,,,8.610292911529541,50.0
120,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,rf_homoGATConv_all_normalize_without_transfer_model_ratio_0.1,,1.0,0.1,128,17.0,16.0,tweet_eval/sentiment,1.2293031215667725,0.6087,0.7619165023011177,0.6294070512820512,5.014875888824463,50.0
121,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,rf_homoGATConv_all_normalize_without_transfer_model_ratio_0.3,,1.0,0.3,128,52.0,19.0,tweet_eval/sentiment,3.7089810371398926,0.6544,0.8366157162453459,0.8343428935360152,8.033134937286377,50.0
122,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,rf_homoGATConv_all_normalize_without_transfer_model_ratio_0.5,,1.0,0.5,128,84.0,19.0,tweet_eval/sentiment,5.077048063278198,0.6172,0.8125229731148917,0.8341620064062173,9.708597421646118,50.0
123,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,rf_homoGATConv_all_normalize_without_transfer_model_ratio_0.7,,1.0,0.7,128,112.0,20.0,tweet_eval/sentiment,7.012053966522217,0.6881,0.4980482389034045,0.5060728784315557,12.858168125152588,50.0
124,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,rf_homoGATConv_all_normalize_without_transfer_model_ratio_0.9,,1.0,0.9,128,147.0,23.0,tweet_eval/sentiment,9.747973203659058,0.5725,0.8527841368944388,0.8763019980723479,15.268594026565552,50.0
125,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,rf_homoGATConv_all_normalize_without_transfer_model_ratio_1.0,,1.0,1.0,128,164.0,23.0,tweet_eval/sentiment,11.04106092453003,0.6127,0.6776344198965956,0.66695043648342,16.767948150634766,50.0
126,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,rf_homo_SAGEConv_all_normalize_without_transfer_model_ratio_0.1,,1.0,0.1,128,17.0,16.0,tweet_eval/sentiment,0.801983118057251,0.668,0.8278681788297173,0.7676590236686391,4.961214065551758,50.0
127,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,rf_homo_SAGEConv_all_normalize_without_transfer_model_ratio_0.3,,1.0,0.3,128,52.0,19.0,tweet_eval/sentiment,2.593981981277466,0.6235,0.7546891184457322,0.7435699588477366,7.05618691444397,50.0
128,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,rf_homo_SAGEConv_all_normalize_without_transfer_model_ratio_0.5,,1.0,0.5,128,84.0,19.0,tweet_eval/sentiment,3.4765937328338623,0.6865,0.5630579185045159,0.5592993528145347,8.319508075714111,50.0
129,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,rf_homo_SAGEConv_all_normalize_without_transfer_model_ratio_0.7,,1.0,0.7,128,112.0,20.0,tweet_eval/sentiment,4.906032800674439,0.6028,0.8318268483864134,0.8070864188885581,9.783552885055542,50.0
130,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,rf_homo_SAGEConv_all_normalize_without_transfer_model_ratio_0.9,,1.0,0.9,128,147.0,23.0,tweet_eval/sentiment,6.537093877792358,0.6931,0.4905989131691524,0.5021453458917918,12.956653118133543,50.0
131,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,rf_homo_SAGEConv_all_normalize_without_transfer_model_ratio_1.0,,1.0,1.0,128,164.0,23.0,tweet_eval/sentiment,7.488925933837891,0.6023,0.8983763796007764,0.8985199011108114,12.87400507926941,50.0
132,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,rf_node2vec_all_normalize_without_transfer_model_ratio_0.1,,1.0,0.1,128,,,tweet_eval/sentiment,0.1700859069824218,3.219921350479126,,,3.875547885894776,50.0
133,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,rf_node2vec_all_normalize_without_transfer_model_ratio_0.3,,1.0,0.3,128,,,tweet_eval/sentiment,0.3226568698883056,3.825636863708496,,,4.653853893280029,50.0
134,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,rf_node2vec_all_normalize_without_transfer_model_ratio_0.5,,1.0,0.5,128,,,tweet_eval/sentiment,0.4280779361724853,3.1141350269317627,,,4.866468906402588,50.0
135,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,rf_node2vec_all_normalize_without_transfer_model_ratio_0.7,,1.0,0.7,128,,,tweet_eval/sentiment,0.5538501739501953,3.823049783706665,,,5.09813404083252,50.0
136,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,rf_node2vec_all_normalize_without_transfer_model_ratio_0.9,,1.0,0.9,128,,,tweet_eval/sentiment,0.6887350082397461,3.035346031188965,,,6.635066747665405,50.0
137,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,rf_node2vec_all_normalize_without_transfer_model_ratio_1.0,,1.0,1.0,128,,,tweet_eval/sentiment,0.7787299156188965,3.155270576477051,,,5.915627956390381,50.0
138,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,rf_node2vec+_all_normalize_without_transfer_model_ratio_0.1,,1.0,0.1,128,,,tweet_eval/sentiment,0.1967499256134033,3.068671703338623,,,5.988083124160767,50.0
139,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,rf_node2vec+_all_normalize_without_transfer_model_ratio_0.3,,1.0,0.3,128,,,tweet_eval/sentiment,0.4625310897827148,3.600898861885071,,,7.842101097106934,50.0
140,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,rf_node2vec+_all_normalize_without_transfer_model_ratio_0.5,,1.0,0.5,128,,,tweet_eval/sentiment,0.6763150691986084,3.0228418111801147,,,7.389617919921875,50.0
141,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,rf_node2vec+_all_normalize_without_transfer_model_ratio_0.7,,1.0,0.7,128,,,tweet_eval/sentiment,1.2105839252471924,3.7591395378112793,,,8.57915210723877,50.0
142,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,rf_node2vec+_all_normalize_without_transfer_model_ratio_0.9,,1.0,0.9,128,,,tweet_eval/sentiment,1.240968942642212,3.0368918577829995,,,9.582981824874878,50.0
143,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,rf_node2vec+_all_normalize_without_transfer_model_ratio_1.0,,1.0,1.0,128,,,tweet_eval/sentiment,1.39400315284729,2.984520435333252,,,9.070904970169067,50.0
144,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,xgb_homoGATConv_all_normalize_without_transfer_model_ratio_0.1,,1.0,0.1,128,16.0,10.0,tweet_eval/emotion,0.8054108619689941,0.6818,0.7778635116598079,0.717849794238683,2.0976102352142334,50.0
145,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,xgb_homoGATConv_all_normalize_without_transfer_model_ratio_0.3,,1.0,0.3,128,49.0,15.0,tweet_eval/emotion,2.7173917293548584,0.6442,0.7021765133068478,0.7706758084497415,6.725628137588501,50.0
146,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,xgb_homoGATConv_all_normalize_without_transfer_model_ratio_0.5,,1.0,0.5,128,82.0,20.0,tweet_eval/emotion,4.90752387046814,0.6105,0.7958848876577408,0.7872383810403201,7.972263336181641,50.0
147,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,xgb_homoGATConv_all_normalize_without_transfer_model_ratio_0.7,,1.0,0.7,128,114.0,21.0,tweet_eval/emotion,7.259781837463379,0.5957,0.7235019572417947,0.6803655231674268,14.027722120285034,50.0
148,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,xgb_homoGATConv_all_normalize_without_transfer_model_ratio_0.9,,1.0,0.9,128,147.0,22.0,tweet_eval/emotion,9.880538702011108,0.6405,0.7561232512429182,0.7459301653370332,15.580987930297852,50.0
149,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,xgb_homoGATConv_all_normalize_without_transfer_model_ratio_1.0,,1.0,1.0,128,164.0,23.0,tweet_eval/emotion,10.06725788116455,0.6111,0.8523047367946638,0.8331441357190074,16.507389068603516,50.0
150,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,xgb_homo_SAGEConv_all_normalize_without_transfer_model_ratio_0.1,,1.0,0.1,128,16.0,10.0,tweet_eval/emotion,0.5664889812469482,0.6669,0.5747599451303155,0.5187114197530863,1.873541116714477,50.0
151,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,xgb_homo_SAGEConv_all_normalize_without_transfer_model_ratio_0.3,,1.0,0.3,128,49.0,15.0,tweet_eval/emotion,1.736605882644653,0.6894,0.7173950190097825,0.5968564441026956,5.3555121421813965,50.0
152,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,xgb_homo_SAGEConv_all_normalize_without_transfer_model_ratio_0.5,,1.0,0.5,128,82.0,20.0,tweet_eval/emotion,3.711733102798462,0.6447,0.7731702062172976,0.7534056632810096,6.690268278121948,50.0
153,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,xgb_homo_SAGEConv_all_normalize_without_transfer_model_ratio_0.7,,1.0,0.7,128,114.0,21.0,tweet_eval/emotion,5.32571816444397,0.5981,0.8269787237167765,0.8230321090473778,10.799422025680542,50.0
154,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,xgb_homo_SAGEConv_all_normalize_without_transfer_model_ratio_0.9,,1.0,0.9,128,147.0,22.0,tweet_eval/emotion,6.80807900428772,0.6061,0.7455520869464678,0.7591909469302809,14.074751853942873,50.0
155,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,xgb_homo_SAGEConv_all_normalize_without_transfer_model_ratio_1.0,,1.0,1.0,128,164.0,23.0,tweet_eval/emotion,7.757022142410278,0.5801,0.8987083859143079,0.8928749492969174,14.544320106506348,50.0
156,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,xgb_node2vec_all_normalize_without_transfer_model_ratio_0.1,,1.0,0.1,128,,,tweet_eval/emotion,0.1369557380676269,3.7536370754241934,,,1.5323538780212402,50.0
157,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,xgb_node2vec_all_normalize_without_transfer_model_ratio_0.3,,1.0,0.3,128,,,tweet_eval/emotion,0.2590563297271728,3.553719997406006,,,4.0062477588653564,50.0
158,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,xgb_node2vec_all_normalize_without_transfer_model_ratio_0.5,,1.0,0.5,128,,,tweet_eval/emotion,0.4549269676208496,3.3036986589431763,,,3.861377000808716,50.0
159,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,xgb_node2vec_all_normalize_without_transfer_model_ratio_0.7,,1.0,0.7,128,,,tweet_eval/emotion,0.6003880500793457,3.3705236117045083,,,6.978032827377319,50.0
160,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,xgb_node2vec_all_normalize_without_transfer_model_ratio_0.9,,1.0,0.9,128,,,tweet_eval/emotion,0.6854360103607178,3.125556310017904,,,6.9888060092926025,50.0
161,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,xgb_node2vec_all_normalize_without_transfer_model_ratio_1.0,,1.0,1.0,128,,,tweet_eval/emotion,0.7489473819732666,3.1921873092651367,,,7.116554975509644,50.0
162,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,xgb_node2vec+_all_normalize_without_transfer_model_ratio_0.1,,1.0,0.1,128,,,tweet_eval/emotion,0.1559400558471679,3.709187030792236,,,3.556989908218384,50.0
163,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,xgb_node2vec+_all_normalize_without_transfer_model_ratio_0.3,,1.0,0.3,128,,,tweet_eval/emotion,0.381270170211792,3.0706167221069336,,,7.389500141143799,50.0
164,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,xgb_node2vec+_all_normalize_without_transfer_model_ratio_0.5,,1.0,0.5,128,,,tweet_eval/emotion,0.6926350593566895,3.3386342525482178,,,5.932155132293701,50.0
165,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,xgb_node2vec+_all_normalize_without_transfer_model_ratio_0.7,,1.0,0.7,128,,,tweet_eval/emotion,0.953428030014038,3.548234701156616,,,8.520242929458618,50.0
166,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,xgb_node2vec+_all_normalize_without_transfer_model_ratio_0.9,,1.0,0.9,128,,,tweet_eval/emotion,1.2231061458587646,3.128726085027059,,,9.544608116149902,50.0
167,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,xgb_node2vec+_all_normalize_without_transfer_model_ratio_1.0,,1.0,1.0,128,,,tweet_eval/emotion,1.419499158859253,2.94001833597819,,,11.048962831497192,50.0
168,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,lr_homoGATConv_all_normalize_without_transfer_model_ratio_0.1,,1.0,0.1,128,16.0,10.0,tweet_eval/emotion,0.8161048889160156,0.6367,0.6679526748971194,0.7270447530864198,2.0338470935821533,50.0
169,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,lr_homoGATConv_all_normalize_without_transfer_model_ratio_0.3,,1.0,0.3,128,49.0,15.0,tweet_eval/emotion,2.6849279403686523,0.6461,0.770964159084113,0.7687000726216413,6.174570083618164,50.0
170,,euclidean,True,,domain_similarity,EleutherAI_gpt-neo-125m,False,,,,LogMe,-1,0.5,0.5,0.5,0.5,lr_homoGATConv_all_normalize_without_transfer_model_ratio_0.5,,1.0,0.5,128,82.0,20.0,tweet_eval/emotion,5.377624988555908,0.626,0.7173345644813789,0.7388758079409048,7.849099159240723,50.0
