,mappedID,model,score
0,73,Aftabhussain/Tomato_Leaf_Classifier,2.9150205
1,74,Ahmed9275/ALL-3,2.7580469
2,75,Ahmed9275/ALL-test,4.7375717
3,76,Ahmed9275/Vit-Cifar100,2.8023524
4,77,AhmedSayeem/VIT_Basic,5.9054813
5,78,AkshatSurolia/BEiT-FaceMask-Finetuned,3.1376834
6,79,AkshatSurolia/ConvNeXt-FaceMask-Finetuned,7.21844
7,80,AkshatSurolia/DeiT-FaceMask-Finetuned,3.2105744
8,81,AkshatSurolia/ViT-FaceMask-Finetuned,3.296054
9,82,Amrrs/indian-foods,2.9889402
10,83,Amrrs/south-indian-foods,3.1875534
11,84,Annabelleabbott/swin-tiny-patch4-window7-224-finetuned-eurosat,3.3861275
12,85,AykeeSalazar/vc-bantai-vit-withoutAMBI,3.1788595
13,86,Frodnar/bee-likes,3.2984152
14,87,GRANTHE2761/swin-tiny-patch4-window7-224-finetuned-eurosat,19.210728
15,88,Giuliano/places,3.0407403
16,89,HHousen/household-rooms,4.7160606
17,90,Hijazzi/rare-puppers,-2.2459538
18,91,IDEA-CCNL/Taiyi-vit-87M-D,3.1730747
19,92,LorenzoDeMattei/lawn-weeds,3.0454302
20,93,Matthijs/snacks-classifier,3.193214
21,94,Neto71/sea_mammals,3.2932596
22,95,Nonem100/Test-Model,3.1326528
23,96,Rajaram1996/FacialEmoRecog,3.4094617
24,97,Sena/dog,3.329512
25,98,Sena/flowers,3.3257785
26,99,SriramSridhar78/sriram-car-classifier,3.1749272
27,100,Suzana/new-york-tokyo-london,2.8539562
28,101,Symbermine/rare-puppers,3.6057677
29,102,Visual-Attention-Network/van-base,3.5566936
30,103,Visual-Attention-Network/van-large,5.121461
31,104,Visual-Attention-Network/van-small,8.562521
32,105,Visual-Attention-Network/van-tiny,2.9997745
33,106,Zayn/VIT_Basic,3.383309
34,107,aaraki/vit-base-patch16-224-in21k-finetuned-cifar10,3.0945878
35,108,ajanco/greens,3.404683
36,109,akahana/vit-base-cats-vs-dogs,3.3556163
37,110,aricibo/swin-tiny-patch4-window7-224-finetuned-eurosat,3.1382327
38,111,b25mayank3/shirt_identifier,3.3570952
39,112,black/simple_kitchen,2.4766912
40,113,domluna/vit-base-patch16-224-in21k-shiba-inu-detector,3.1512828
41,114,drab/Infrastructures,3.1818986
42,115,driboune/skin_type,2.8726919
43,116,edixo/road_good_damaged_condition,3.542564
44,117,eren23/pneumonia_test_attempt,2.9439976
45,118,eslamxm/vit-base-food101,3.2785516
46,119,facebook/convnext-base-224,3.1943545
47,120,facebook/convnext-base-224-22k,3.6943216
48,121,facebook/convnext-base-224-22k-1k,2.8011694
49,122,facebook/convnext-base-384,3.3824453
50,123,facebook/convnext-base-384-22k-1k,2.8284416
51,124,facebook/convnext-large-224,3.1022117
52,125,facebook/convnext-large-224-22k,10.519243
53,126,facebook/convnext-large-224-22k-1k,3.2559395
54,127,facebook/convnext-large-384,2.953759
55,128,facebook/convnext-large-384-22k-1k,3.1348073
56,129,facebook/convnext-small-224,2.7823057
57,130,facebook/convnext-tiny-224,2.9844384
58,131,facebook/convnext-xlarge-224-22k,15.924829
59,132,facebook/deit-base-distilled-patch16-224,4.782587
60,133,facebook/deit-base-distilled-patch16-384,2.7867088
61,134,facebook/deit-base-patch16-224,3.0769267
62,135,facebook/deit-base-patch16-384,3.6754003
63,136,facebook/deit-small-distilled-patch16-224,2.6109226
64,137,facebook/deit-small-patch16-224,2.7677417
65,138,facebook/deit-tiny-distilled-patch16-224,3.2966647
66,139,facebook/deit-tiny-patch16-224,2.666222
67,140,ferdinand/rare-puppers,2.8327177
68,141,filipafcastro/beer_vs_wine,3.045555
69,142,firas-spanioli/beer-whisky-wine-detection,3.0627594
70,143,firebolt/llama_or_what,3.4670362
71,144,firebolt/llama_or_what2,2.5706816
72,145,gatecitypreservation/architectural_styles,3.3781261
73,146,godiec/diam,3.7186685
74,147,google/vit-base-patch16-224,3.2717886
75,148,google/vit-base-patch16-384,2.5538263
76,149,google/vit-base-patch32-384,2.9422908
77,150,google/vit-large-patch16-224,3.5017972
78,151,google/vit-large-patch32-384,4.274184
79,152,guhuawuli/swin-tiny-patch4-window7-224-finetuned-eurosat,3.358872
80,153,hafidber/fruits,3.1617055
81,154,hafidber/rare-puppers,2.9757714
82,155,hgarg/fruits,3.212072
83,156,hgarg/indian-snacks,3.1351964
84,157,ibombonato/swin-age-classifier,3.6105194
85,158,ibombonato/vit-age-classifier,3.021469
86,159,imjeffhi/pokemon_classifier,3.588016
87,160,ipvikas/rare-puppers,3.2065341
88,161,ismgar01/vit-base-cats-vs-dogs,3.4209828
89,162,iyzg/computer-stuff,3.5763612
90,163,jadohu/BEiT-finetuned,2.9801114
91,164,jasmeen/dogs,3.0381582
92,165,jaygala24/finetuned-vit-base-patch16-224-upside-down-detector,3.06035
93,166,jeffboudier/vision-transformers-spain-or-italy-fan,3.2052975
94,167,jemole/swin-tiny-patch4-window7-224-finetuned-eurosat,3.3978558
95,168,jjhoffstein/lotr,3.2822475
96,169,jmarshall/rare-puppers,2.7199063
97,170,johnnydevriese/vit-airplanes,3.3823981
98,171,juanfiguera/ice_cream,3.1343138
99,172,julien-c/hotdog-not-hotdog,3.1141605
100,173,lewtun/oz-fauna,4.3118773
101,174,matteopilotto/vit-base-patch16-224-in21k-snacks,3.137165
102,175,mbyanfei/swin-tiny-patch4-window7-224-finetuned-eurosat,3.4325118
103,176,meame2010/rare-puppers,3.057939
104,177,mehnaazasad/swin-tiny-patch4-window7-224-finetuned-eurosat,3.4720798
105,178,michaelbenayoun/vit-base-beans,3.3486962
106,179,micole66/dwarf-goats,2.5494888
107,180,microsoft/beit-large-patch16-384,2.5302126
108,181,microsoft/swin-base-patch4-window12-384,2.7493427
109,182,microsoft/swin-base-patch4-window12-384-in22k,2.9586878
110,183,microsoft/swin-base-patch4-window7-224,2.750266
111,184,microsoft/swin-base-patch4-window7-224-in22k,3.3989034
112,185,microsoft/swin-large-patch4-window12-384-in22k,3.5603752
113,186,microsoft/swin-large-patch4-window7-224-in22k,3.5894651
114,187,microsoft/swin-small-patch4-window7-224,3.039908
115,188,microsoft/swin-tiny-patch4-window7-224,2.9383323
116,189,mmgyorke/vit-world-landmarks,3.4698672
117,190,mrm8488/convnext-tiny-finetuned-beans,3.9324884
118,191,mrm8488/convnext-tiny-finetuned-eurosat,3.4818854
119,192,nateraw/baked-goods,2.6803918
120,193,nateraw/baseball-stadium-foods,2.990698
121,194,nateraw/denver-nyc-paris,2.9982424
122,195,nateraw/doggos-lol,5.2836533
123,196,nateraw/donut-or-bagel,3.3048031
124,197,nateraw/ex-for-evan,3.2310486
125,198,nateraw/food,3.6155205
126,199,nateraw/huggingpics-package-demo-2,4.393169
127,200,nateraw/pasta-pizza-ravioli,4.5431232
128,201,nateraw/pasta-shapes,3.6344872
129,202,nateraw/planes-trains-automobiles,3.1612887
130,203,nateraw/rare-puppers,2.9035378
131,204,nateraw/rare-puppers-09-04-2021,3.3376904
132,205,nateraw/rare-puppers-123,3.355804
133,206,nateraw/rare-puppers-demo,3.0152178
134,207,nateraw/rare-puppers-new-auth,3.032219
135,208,nateraw/trainer-rare-puppers,3.3560624
136,209,nateraw/vit-base-beans,3.072525
137,210,nateraw/vit-base-beans-demo,2.774026
138,211,nateraw/vit-base-beans-demo-v2,3.9076033
139,212,nateraw/vit-base-beans-demo-v3,10.81935
140,213,nateraw/vit-base-cats-vs-dogs,4.1322536
141,214,nickmuchi/swin-tiny-patch4-window7-224-finetuned-eurosat,4.258333
142,215,nickmuchi/vit-base-beans,3.134655
143,216,nickmuchi/vit-finetuned-cats-dogs,3.21117
144,217,nickmuchi/vit-finetuned-chest-xray-pneumonia,3.713753
145,218,nielsr/convnext-tiny-224-finetuned-eurosat-albumentations,3.8881464
146,219,nielsr/swin-tiny-patch4-window7-224-finetuned-cifar10,13.920664
147,220,nielsr/swin-tiny-patch4-window7-224-finetuned-eurosat,3.1200233
148,221,nielsr/van-base-finetuned-eurosat-imgaug,3.379678
149,222,nielsr/vit-base-patch16-224-in21k-finetuned-cifar10,3.0216017
150,223,tanlq/vit-base-patch16-224-in21k-finetuned-cifar10,14.358734
151,224,nielsr/vit-finetuned-eurosat-kornia,3.2221608
152,225,karthiksv/vit-base-patch16-224-cifar10,7.393152
153,226,karthiksv/vit-base-beans,3.163661
154,227,nateraw/vit-base-patch16-224-cifar10,3.363252
155,228,nickmuchi/vit-base-xray-pneumonia,3.862207
156,229,karthiksv/vit-base-patch16-224-in21k-finetuned-cifar10,3.3050144
157,230,johnnydevriese/vit_beans,3.401339
158,231,nateraw/vit-age-classifier,3.082268
159,232,mmekias/vit-base-beans,3.037306
160,233,mrm8488/vit-base-patch16-224_finetuned-pneumothorax,3.3358405
161,234,nateraw/vit-base-food101,3.3317177
162,235,mrm8488/data2vec-base-finetuned-imagenet1k,2.9298298
163,236,microsoft/beit-base-patch16-224,3.3879185
164,237,microsoft/beit-base-patch16-224-pt22k-ft22k,3.1792421
165,238,Calin/convnext-tiny-finteuned-eurosat,3.618453
166,239,SyedMujtabaHassanRizvi/convnext-tiny-finetuned-eurosat,3.4327064
167,240,WinKawaks/vit-small-patch16-224,3.4096007
168,241,nielsr/convnext-tiny-finetuned-eurostat,3.4237943
169,242,KL/swin-tiny-patch4-window7-224-finetuned-eurosat,3.3978279
170,243,WinKawaks/vit-tiny-patch16-224,3.6743984
171,244,nielsr/convnext-tiny-finetuned-eurosat,4.1767864
172,245,flyswot/test,3.3100674
173,246,nateraw/test_model_a,-25.928495
174,247,microsoft/swin-large-patch4-window7-224,3.1994655
175,248,lysandre/tiny-vit-random,-13.691653
176,249,microsoft/resnet-50,3.4717817
177,250,microsoft/beit-base-patch16-224-pt22k,1.9788651
178,251,microsoft/beit-large-patch16-224,3.6850173
179,252,nielsr/convnext-xlarge-224-22k-1k,3.3752854
180,253,microsoft/beit-large-patch16-224-pt22k-ft22k,3.1692927
181,254,microsoft/swin-large-patch4-window12-384,3.3549948
182,255,facebook/convnext-xlarge-224-22k-1k,3.1464417
183,256,nielsr/convnext-xlarge-224-22k,7.7341924
