,rotten_tomatoes,tweet_eval/irony,tweet_eval/sentiment,tweet_eval/offensive,glue/cola,glue/sst2,tweet_eval/hate,tweet_eval/emotion,average
lr_node2vec_all_normalize_without_transfer,0.3280943025540276,0.5635107563418453,0.5374847879414416,0.3964469837514766,0.3947451395136504,0.712953012135402,0.6254214874476529,0.8290326645076109,0.5814055866363002
rf_homoGATConv_all_normalize_without_transfer,0.37616395996326485,0.5242731271713617,0.3693326734740616,0.3517369897157402,0.301812052953203,0.8115842468655051,0.5856342909036545,0.9000662272765267,0.5782901321666226
lr_node2vec+_all_normalize_without_transfer,0.3333255832878019,0.5757444741002496,0.4640066880019997,0.30709042388581975,0.27231259993152934,0.8195419280545553,0.6360233141487599,0.8302415824940008,0.5742648668681848
rf_node2vec+_all_normalize_without_transfer,0.3514606898315529,0.4249953988318724,0.39255787456992497,0.5225191945656253,0.22171325072084497,0.7793284213380668,0.6465759863845081,0.9370693944479351,0.5690751178549694
rf_node2vec_all_normalize_without_transfer,0.28481417328326813,0.6059877944433124,0.29968536694613923,0.28138305461844987,0.1364555309965534,0.8738021989647333,0.6844360687579765,0.8788182843099634,0.5629824576901749
xgb_homoGATConv_all_normalize_without_transfer,0.6598716381095102,0.5460402647023028,0.31667908365422903,0.45760247856187475,0.24970295048340915,0.6872129779869776,0.46537342904366985,0.7681401791077773,0.5614024513087917
lr_homoGATConv_all_normalize_without_transfer,0.41876983527278233,0.42673693609864843,0.5031461479745262,0.3964469837514766,0.4099374225380667,0.7027433031259163,0.40705310589418453,0.8344790337521071,0.5502852931121325
Reg-H-Score,0.5079806093860803,0.5752418006271799,0.39475434569644885,0.6685946291319086,0.82181042990664,0.2956142105175209,0.5031766155199839,0.5223538331447477,0.5285151099004914
LogME,0.44939026516780795,0.6119362385369715,0.39475434569644885,0.6685946291319086,0.82181042990664,0.2956142105175209,0.5257148803135046,0.5129744857399308,0.5266659927732653
xgb_node2vec_all_normalize_without_transfer,0.8261788083459536,0.09330914118994252,0.29889489340336517,0.3363709116938154,0.0843971850904266,0.8580215524831821,0.5971510798087395,0.8069432616516434,0.5224626346254567
xgb_homo_SAGEConv_all_normalize_without_transfer,0.6438163619665811,0.23731232588291712,0.2898531276062416,0.40208613748815225,0.41938650585125736,0.6829984827212442,0.4096381745329547,0.778078237930349,0.5174072914344726
xgb_node2vec+_all_normalize_without_transfer,0.4393208423735854,0.3919183643517038,0.3673862516823053,0.2712107325616689,0.20919870365700324,0.7133192366462406,0.5045124886622601,0.8012291377580707,0.5078972809163506
rf_homo_SAGEConv_all_normalize_without_transfer,0.3125167110356774,0.5010732863364076,0.42726501133327166,0.49258133494069123,-0.3242195487523338,0.727665754291233,0.5191448013020984,0.6464946399136378,0.43593372496049565
lr_homo_SAGEConv_all_normalize_without_transfer,0.29302147150114505,0.1070207477744894,0.3108914229269978,0.5558996993452441,0.07970183936551077,0.5256678722061761,0.32422317108341214,-0.1314294188375215,0.1982346813652355
