,rotten_tomatoes,tweet_eval/irony,tweet_eval/sentiment,tweet_eval/offensive,glue/cola,glue/sst2,tweet_eval/hate,tweet_eval/emotion,average
lr_node2vec_all_normalize_without_transfer,0.6923076923076924,0.8628194603865049,0.6953862948608492,0.7268700700379479,0.5879120879120878,0.7682121285053645,0.7382670619578052,0.9411764705882352,0.7781551086025215
rf_homoGATConv_all_normalize_without_transfer,0.7272727272727274,0.8164574939350422,0.6232982086679419,0.6771283877220068,0.4175824175824176,0.8821796759941088,0.6921048046393511,0.9735294117647059,0.7646292220903226
lr_node2vec+_all_normalize_without_transfer,0.7132867132867133,0.8810414259117587,0.4527483462115517,0.7110792742190651,0.5604395604395606,0.8756440928365746,0.6324649915296028,0.9411764705882352,0.7643263500414244
rf_node2vec_all_normalize_without_transfer,0.6223776223776225,0.8319953131214163,0.5778373055631015,0.7052137601008074,0.32417582417582413,0.9322533136966127,0.7612383514168601,0.9676470588235294,0.7511923458164365
rf_node2vec+_all_normalize_without_transfer,0.7202797202797203,0.7734942582498224,0.5795963232360485,0.8412208145276319,0.39560439560439564,0.8055964653902798,0.6889760626926673,0.9852941176470588,0.7510489465773744
lr_homoGATConv_all_normalize_without_transfer,0.7342657342657343,0.5321001788688821,0.703298401882022,0.7268700700379479,0.6043956043956044,0.8653423976267326,0.6297822131986183,0.9441176470588234,0.7346850682665477
xgb_homoGATConv_all_normalize_without_transfer,0.8671328671328673,0.6691406309376727,0.5081330953597608,0.7480562572300622,0.5714285714285714,0.8197206045545748,0.5389030972365173,0.8617647058823529,0.7252628157736939
LogME,0.7552447552447553,0.6395600715434684,0.613286939798931,0.828966880869995,0.9285714285714285,0.5139911634756995,0.68552421077397,0.7823529411764706,0.7141404505448666
Reg-H-Score,0.7692307692307694,0.6245182353760489,0.613286939798931,0.828966880869995,0.9285714285714285,0.5139911634756995,0.6606815116567937,0.7764705882352941,0.7101272376632239
xgb_node2vec+_all_normalize_without_transfer,0.7062937062937064,0.6680134990495127,0.6320894386914673,0.7176197272313369,0.3736263736263736,0.8756440928365746,0.5657308805463627,0.9,0.7072076778589772
xgb_homo_SAGEConv_all_normalize_without_transfer,0.8811188811188813,0.5205470770152417,0.4527483462115517,0.7649386446889589,0.5879120879120878,0.880059105069364,0.5103985774698067,0.8676470588235294,0.7068728002583264
xgb_node2vec_all_normalize_without_transfer,0.9160839160839163,0.39111476519153127,0.5230781863997539,0.7417287568255754,0.39010989010989006,0.9153792029316796,0.6760601394081014,0.9029411764705882,0.6981755708424167
rf_homo_SAGEConv_all_normalize_without_transfer,0.5594405594405596,0.7584331074942704,0.6420414506256682,0.8025698292948222,-0.14835164835164835,0.861561119293078,0.7198229609322866,0.8411764705882352,0.6468419479658138
lr_homo_SAGEConv_all_normalize_without_transfer,0.6153846153846154,0.32386256253131607,0.43692413216920617,0.8754022432093143,0.25274725274725274,0.772627140738154,0.48290009957721525,0.03823529411764706,0.4115674189886646
