,mappedID,model,score
0,73,Aftabhussain/Tomato_Leaf_Classifier,3.008933
1,74,Ahmed9275/ALL-3,3.2384672
2,75,Ahmed9275/ALL-test,2.9404776
3,76,Ahmed9275/Vit-Cifar100,3.1036184
4,77,AhmedSayeem/VIT_Basic,3.5782416
5,78,AkshatSurolia/BEiT-FaceMask-Finetuned,2.6467595
6,79,AkshatSurolia/ConvNeXt-FaceMask-Finetuned,3.2393296
7,80,AkshatSurolia/DeiT-FaceMask-Finetuned,2.9896443
8,81,AkshatSurolia/ViT-FaceMask-Finetuned,2.8825424
9,82,Amrrs/indian-foods,2.8314247
10,83,Amrrs/south-indian-foods,3.1307454
11,84,Annabelleabbott/swin-tiny-patch4-window7-224-finetuned-eurosat,3.2898545
12,85,AykeeSalazar/vc-bantai-vit-withoutAMBI,3.1748407
13,86,Frodnar/bee-likes,3.2586412
14,87,GRANTHE2761/swin-tiny-patch4-window7-224-finetuned-eurosat,3.4794507
15,88,Giuliano/places,5.0166783
16,89,HHousen/household-rooms,2.8825006
17,90,Hijazzi/rare-puppers,2.7745962
18,91,IDEA-CCNL/Taiyi-vit-87M-D,2.8232603
19,92,LorenzoDeMattei/lawn-weeds,3.316806
20,93,Matthijs/snacks-classifier,3.1970432
21,94,Neto71/sea_mammals,3.1290443
22,95,Nonem100/Test-Model,3.0059733
23,96,Rajaram1996/FacialEmoRecog,3.1310744
24,97,Sena/dog,3.645612
25,98,Sena/flowers,3.328479
26,99,SriramSridhar78/sriram-car-classifier,2.9847245
27,100,Suzana/new-york-tokyo-london,3.077026
28,101,Symbermine/rare-puppers,20.643368
29,102,Visual-Attention-Network/van-base,1.537365
30,103,Visual-Attention-Network/van-large,3.392919
31,104,Visual-Attention-Network/van-small,2.734064
32,105,Visual-Attention-Network/van-tiny,2.576954
33,106,Zayn/VIT_Basic,3.0672903
34,107,aaraki/vit-base-patch16-224-in21k-finetuned-cifar10,3.0327425
35,108,ajanco/greens,2.8944416
36,109,akahana/vit-base-cats-vs-dogs,2.8167782
37,110,aricibo/swin-tiny-patch4-window7-224-finetuned-eurosat,3.2635107
38,111,b25mayank3/shirt_identifier,3.2843115
39,112,black/simple_kitchen,3.214187
40,113,domluna/vit-base-patch16-224-in21k-shiba-inu-detector,3.093377
41,114,drab/Infrastructures,3.5353386
42,115,driboune/skin_type,3.102611
43,116,edixo/road_good_damaged_condition,3.1651525
44,117,eren23/pneumonia_test_attempt,2.958146
45,118,eslamxm/vit-base-food101,2.8105807
46,119,facebook/convnext-base-224,5.8927803
47,120,facebook/convnext-base-224-22k,3.429328
48,121,facebook/convnext-base-224-22k-1k,6.7037296
49,122,facebook/convnext-base-384,2.8441234
50,123,facebook/convnext-base-384-22k-1k,2.754274
51,124,facebook/convnext-large-224,2.5688396
52,125,facebook/convnext-large-224-22k,3.56939
53,126,facebook/convnext-large-224-22k-1k,3.5292935
54,127,facebook/convnext-large-384,3.0220728
55,128,facebook/convnext-large-384-22k-1k,3.2698138
56,129,facebook/convnext-small-224,2.8024733
57,130,facebook/convnext-tiny-224,3.1236444
58,131,facebook/convnext-xlarge-224-22k,3.4123814
59,132,facebook/deit-base-distilled-patch16-224,2.7828097
60,133,facebook/deit-base-distilled-patch16-384,3.1555457
61,134,facebook/deit-base-patch16-224,2.9805164
62,135,facebook/deit-base-patch16-384,2.9783485
63,136,facebook/deit-small-distilled-patch16-224,3.0804467
64,137,facebook/deit-small-patch16-224,2.499621
65,138,facebook/deit-tiny-distilled-patch16-224,2.5550146
66,139,facebook/deit-tiny-patch16-224,4.1649885
67,140,ferdinand/rare-puppers,3.1889687
68,141,filipafcastro/beer_vs_wine,2.8416262
69,142,firas-spanioli/beer-whisky-wine-detection,3.16148
70,143,firebolt/llama_or_what,3.4750574
71,144,firebolt/llama_or_what2,2.9893677
72,145,gatecitypreservation/architectural_styles,3.0632644
73,146,godiec/diam,3.1236963
74,147,google/vit-base-patch16-224,3.0195408
75,148,google/vit-base-patch16-384,2.749998
76,149,google/vit-base-patch32-384,2.6907046
77,150,google/vit-large-patch16-224,3.467874
78,151,google/vit-large-patch32-384,3.4322062
79,152,guhuawuli/swin-tiny-patch4-window7-224-finetuned-eurosat,3.2758598
80,153,hafidber/fruits,3.1434317
81,154,hafidber/rare-puppers,3.2491112
82,155,hgarg/fruits,2.9357576
83,156,hgarg/indian-snacks,3.047005
84,157,ibombonato/swin-age-classifier,5.5008755
85,158,ibombonato/vit-age-classifier,3.5907457
86,159,imjeffhi/pokemon_classifier,3.5632606
87,160,ipvikas/rare-puppers,3.0807219
88,161,ismgar01/vit-base-cats-vs-dogs,3.0220723
89,162,iyzg/computer-stuff,3.1001987
90,163,jadohu/BEiT-finetuned,3.0467234
91,164,jasmeen/dogs,2.8391352
92,165,jaygala24/finetuned-vit-base-patch16-224-upside-down-detector,7.8758545
93,166,jeffboudier/vision-transformers-spain-or-italy-fan,2.9781644
94,167,jemole/swin-tiny-patch4-window7-224-finetuned-eurosat,2.9193676
95,168,jjhoffstein/lotr,3.2923517
96,169,jmarshall/rare-puppers,2.8478785
97,170,johnnydevriese/vit-airplanes,3.1898046
98,171,juanfiguera/ice_cream,3.4170105
99,172,julien-c/hotdog-not-hotdog,3.2582116
100,173,lewtun/oz-fauna,3.3467813
101,174,matteopilotto/vit-base-patch16-224-in21k-snacks,5.497182
102,175,mbyanfei/swin-tiny-patch4-window7-224-finetuned-eurosat,3.4101682
103,176,meame2010/rare-puppers,3.4639592
104,177,mehnaazasad/swin-tiny-patch4-window7-224-finetuned-eurosat,3.4857104
105,178,michaelbenayoun/vit-base-beans,3.0458915
106,179,micole66/dwarf-goats,3.0016534
107,180,microsoft/beit-large-patch16-384,2.8670166
108,181,microsoft/swin-base-patch4-window12-384,2.300785
109,182,microsoft/swin-base-patch4-window12-384-in22k,3.113672
110,183,microsoft/swin-base-patch4-window7-224,4.7262216
111,184,microsoft/swin-base-patch4-window7-224-in22k,3.242709
112,185,microsoft/swin-large-patch4-window12-384-in22k,3.02873
113,186,microsoft/swin-large-patch4-window7-224-in22k,3.3771367
114,187,microsoft/swin-small-patch4-window7-224,3.0749533
115,188,microsoft/swin-tiny-patch4-window7-224,3.1580172
116,189,mmgyorke/vit-world-landmarks,3.338107
117,190,mrm8488/convnext-tiny-finetuned-beans,2.889568
118,191,mrm8488/convnext-tiny-finetuned-eurosat,3.3457866
119,192,nateraw/baked-goods,2.8087862
120,193,nateraw/baseball-stadium-foods,3.42942
121,194,nateraw/denver-nyc-paris,2.6116548
122,195,nateraw/doggos-lol,3.5315595
123,196,nateraw/donut-or-bagel,3.3020272
124,197,nateraw/ex-for-evan,4.885745
125,198,nateraw/food,3.7361262
126,199,nateraw/huggingpics-package-demo-2,3.2347894
127,200,nateraw/pasta-pizza-ravioli,2.6173468
128,201,nateraw/pasta-shapes,3.409283
129,202,nateraw/planes-trains-automobiles,2.7249107
130,203,nateraw/rare-puppers,3.179149
131,204,nateraw/rare-puppers-09-04-2021,3.0546308
132,205,nateraw/rare-puppers-123,2.9518366
133,206,nateraw/rare-puppers-demo,3.3715682
134,207,nateraw/rare-puppers-new-auth,4.579113
135,208,nateraw/trainer-rare-puppers,3.969924
136,209,nateraw/vit-base-beans,3.122244
137,210,nateraw/vit-base-beans-demo,2.5958762
138,211,nateraw/vit-base-beans-demo-v2,3.3146572
139,212,nateraw/vit-base-beans-demo-v3,3.1561599
140,213,nateraw/vit-base-cats-vs-dogs,3.6314645
141,214,nickmuchi/swin-tiny-patch4-window7-224-finetuned-eurosat,3.3545125
142,215,nickmuchi/vit-base-beans,2.9228373
143,216,nickmuchi/vit-finetuned-cats-dogs,3.4561698
144,217,nickmuchi/vit-finetuned-chest-xray-pneumonia,3.0651727
145,218,nielsr/convnext-tiny-224-finetuned-eurosat-albumentations,3.1284676
146,219,nielsr/swin-tiny-patch4-window7-224-finetuned-cifar10,3.637373
147,220,nielsr/swin-tiny-patch4-window7-224-finetuned-eurosat,3.4980593
148,221,nielsr/van-base-finetuned-eurosat-imgaug,5.885243
149,222,nielsr/vit-base-patch16-224-in21k-finetuned-cifar10,6.601828
150,223,tanlq/vit-base-patch16-224-in21k-finetuned-cifar10,3.4786987
151,224,nielsr/vit-finetuned-eurosat-kornia,5.241128
152,225,karthiksv/vit-base-patch16-224-cifar10,3.0291085
153,226,karthiksv/vit-base-beans,6.992543
154,227,nateraw/vit-base-patch16-224-cifar10,2.926535
155,228,nickmuchi/vit-base-xray-pneumonia,3.4929385
156,229,karthiksv/vit-base-patch16-224-in21k-finetuned-cifar10,3.1095562
157,230,johnnydevriese/vit_beans,3.113685
158,231,nateraw/vit-age-classifier,3.618556
159,232,mmekias/vit-base-beans,3.1844096
160,233,mrm8488/vit-base-patch16-224_finetuned-pneumothorax,3.2037601
161,234,nateraw/vit-base-food101,3.104134
162,235,mrm8488/data2vec-base-finetuned-imagenet1k,6.687584
163,236,microsoft/beit-base-patch16-224,3.0898314
164,237,microsoft/beit-base-patch16-224-pt22k-ft22k,3.2874436
165,238,Calin/convnext-tiny-finteuned-eurosat,3.5366638
166,239,SyedMujtabaHassanRizvi/convnext-tiny-finetuned-eurosat,4.1369863
