,mappedID,model,score
0,73,Aftabhussain/Tomato_Leaf_Classifier,0.11145731
1,74,Ahmed9275/ALL-3,0.11145731
2,75,Ahmed9275/ALL-test,0.11145731
3,76,Ahmed9275/Vit-Cifar100,0.11145731
4,77,AhmedSayeem/VIT_Basic,0.11145731
5,78,AkshatSurolia/BEiT-FaceMask-Finetuned,0.11145731
6,79,AkshatSurolia/ConvNeXt-FaceMask-Finetuned,0.11145731
7,80,AkshatSurolia/DeiT-FaceMask-Finetuned,0.11145731
8,81,AkshatSurolia/ViT-FaceMask-Finetuned,0.11145731
9,82,Amrrs/indian-foods,0.11145731
10,83,Amrrs/south-indian-foods,0.11145731
11,84,Annabelleabbott/swin-tiny-patch4-window7-224-finetuned-eurosat,0.11145731
12,85,AykeeSalazar/vc-bantai-vit-withoutAMBI,0.11145731
13,86,Calin/convnext-tiny-finteuned-eurosat,0.11145731
14,87,Frodnar/bee-likes,0.11145731
15,88,GRANTHE2761/swin-tiny-patch4-window7-224-finetuned-eurosat,0.11145731
16,89,Giuliano/places,0.11145731
17,90,HHousen/household-rooms,0.11145731
18,91,Hijazzi/rare-puppers,0.11145731
19,92,IDEA-CCNL/Taiyi-vit-87M-D,0.11145731
20,93,KL/swin-tiny-patch4-window7-224-finetuned-eurosat,0.11145731
21,94,LorenzoDeMattei/lawn-weeds,0.11145731
22,95,Matthijs/snacks-classifier,0.11145731
23,96,Neto71/sea_mammals,0.11145731
24,97,Nonem100/Test-Model,0.11145731
25,98,Rajaram1996/FacialEmoRecog,0.11145731
26,99,Sena/dog,0.11145731
27,100,Sena/flowers,0.11145731
28,101,SriramSridhar78/sriram-car-classifier,0.11145731
29,102,Suzana/new-york-tokyo-london,0.11145731
30,103,SyedMujtabaHassanRizvi/convnext-tiny-finetuned-eurosat,0.11145731
31,104,Symbermine/rare-puppers,0.11145731
32,105,Visual-Attention-Network/van-base,0.11145731
33,106,Visual-Attention-Network/van-large,0.11145731
34,107,Visual-Attention-Network/van-small,0.11145731
35,108,Visual-Attention-Network/van-tiny,0.11145731
36,109,WinKawaks/vit-small-patch16-224,0.11145731
37,110,WinKawaks/vit-tiny-patch16-224,0.11145731
38,111,Zayn/VIT_Basic,0.11145731
39,112,aaraki/vit-base-patch16-224-in21k-finetuned-cifar10,0.11145731
40,113,ajanco/greens,0.11145731
41,114,akahana/vit-base-cats-vs-dogs,0.11145731
42,115,aricibo/swin-tiny-patch4-window7-224-finetuned-eurosat,0.11145731
43,116,b25mayank3/shirt_identifier,0.11145731
44,117,black/simple_kitchen,0.11145731
45,118,domluna/vit-base-patch16-224-in21k-shiba-inu-detector,0.11145731
46,119,drab/Infrastructures,0.11145731
47,120,driboune/skin_type,0.11145731
48,121,edixo/road_good_damaged_condition,0.11145731
49,122,eren23/pneumonia_test_attempt,0.11145731
50,123,eslamxm/vit-base-food101,0.11145731
51,124,facebook/convnext-base-224,0.11145731
52,125,facebook/convnext-base-224-22k,0.11145731
53,126,facebook/convnext-base-224-22k-1k,0.11145731
54,127,facebook/convnext-base-384,0.11145731
55,128,facebook/convnext-base-384-22k-1k,0.11145731
56,129,facebook/convnext-large-224,0.11145731
57,130,facebook/convnext-large-224-22k,0.11145731
58,131,facebook/convnext-large-224-22k-1k,0.11145731
59,132,facebook/convnext-large-384,0.11145731
60,133,facebook/convnext-large-384-22k-1k,0.11145731
61,134,facebook/convnext-small-224,0.11145731
62,135,facebook/convnext-tiny-224,0.11145731
63,136,facebook/convnext-xlarge-224-22k,0.11145731
64,137,facebook/convnext-xlarge-224-22k-1k,0.11145731
65,138,facebook/deit-base-distilled-patch16-224,0.11145731
66,139,facebook/deit-base-distilled-patch16-384,0.11145731
67,140,facebook/deit-base-patch16-224,0.11145731
68,141,facebook/deit-base-patch16-384,0.11145731
69,142,facebook/deit-small-distilled-patch16-224,0.11145731
70,143,facebook/deit-small-patch16-224,0.11145731
71,144,facebook/deit-tiny-distilled-patch16-224,0.11145731
