,mappedID,model,score
0,73,Aftabhussain/Tomato_Leaf_Classifier,-0.104626775
1,74,Ahmed9275/ALL-3,-0.08324116
2,75,Ahmed9275/ALL-test,-0.092340656
3,76,Ahmed9275/Vit-Cifar100,-0.104626775
4,77,AhmedSayeem/VIT_Basic,-0.1034749
5,78,AkshatSurolia/BEiT-FaceMask-Finetuned,-0.10092816
6,79,AkshatSurolia/ConvNeXt-FaceMask-Finetuned,-0.066809975
7,80,AkshatSurolia/DeiT-FaceMask-Finetuned,-0.09682991
8,81,AkshatSurolia/ViT-FaceMask-Finetuned,-0.104626775
9,82,Amrrs/indian-foods,-0.07725378
10,83,Amrrs/south-indian-foods,-0.104626775
11,84,Annabelleabbott/swin-tiny-patch4-window7-224-finetuned-eurosat,-0.019447349
12,85,AykeeSalazar/vc-bantai-vit-withoutAMBI,-0.10242681
13,86,Frodnar/bee-likes,-0.07735645
14,87,GRANTHE2761/swin-tiny-patch4-window7-224-finetuned-eurosat,-0.016201332
15,88,Giuliano/places,-0.104626775
16,89,HHousen/household-rooms,-0.104626775
17,90,Hijazzi/rare-puppers,-0.102999516
18,91,IDEA-CCNL/Taiyi-vit-87M-D,-0.104626775
19,92,LorenzoDeMattei/lawn-weeds,-0.104626775
20,93,Matthijs/snacks-classifier,0.21227936
21,94,Neto71/sea_mammals,-0.104626775
22,95,Nonem100/Test-Model,-0.10414027
23,96,Rajaram1996/FacialEmoRecog,-0.104626775
24,97,Sena/dog,-0.07647571
25,98,Sena/flowers,-0.104626775
26,99,SriramSridhar78/sriram-car-classifier,-0.104626775
27,100,Suzana/new-york-tokyo-london,-0.104626775
28,101,Symbermine/rare-puppers,-0.104626775
29,102,Visual-Attention-Network/van-base,-0.07394074
30,103,Visual-Attention-Network/van-large,-0.09890486
31,104,Visual-Attention-Network/van-small,-0.07174495
32,105,Visual-Attention-Network/van-tiny,-0.07687558
33,106,Zayn/VIT_Basic,-0.074491516
34,107,aaraki/vit-base-patch16-224-in21k-finetuned-cifar10,-0.103113264
35,108,ajanco/greens,-0.104626775
36,109,akahana/vit-base-cats-vs-dogs,-0.09341718
37,110,aricibo/swin-tiny-patch4-window7-224-finetuned-eurosat,-0.015105598
38,111,b25mayank3/shirt_identifier,-0.0747919
39,112,black/simple_kitchen,-0.104626775
40,113,domluna/vit-base-patch16-224-in21k-shiba-inu-detector,-0.07227767
41,114,drab/Infrastructures,-0.10119795
42,115,driboune/skin_type,-0.104324654
43,116,edixo/road_good_damaged_condition,-0.104626775
44,117,eren23/pneumonia_test_attempt,-0.10097211
45,118,eslamxm/vit-base-food101,-0.10267018
46,119,facebook/convnext-base-224,-0.17335077
47,120,facebook/convnext-base-224-22k,-0.08236789
48,121,facebook/convnext-base-224-22k-1k,-0.21980408
49,122,facebook/convnext-base-384,0.18625078
50,123,facebook/convnext-base-384-22k-1k,-0.07806909
51,124,facebook/convnext-large-224,-0.21980411
52,125,facebook/convnext-large-224-22k,-0.1655279
53,126,facebook/convnext-large-224-22k-1k,-0.21034914
54,127,facebook/convnext-large-384,-0.026992477
55,128,facebook/convnext-large-384-22k-1k,0.2582384
56,129,facebook/convnext-small-224,-0.17335078
57,130,facebook/convnext-tiny-224,-0.17335077
58,131,facebook/convnext-xlarge-224-22k,-0.1655279
59,132,facebook/deit-base-distilled-patch16-224,-0.09517433
60,133,facebook/deit-base-distilled-patch16-384,-0.08944347
61,134,facebook/deit-base-patch16-224,-0.1031591
62,135,facebook/deit-base-patch16-384,-0.08279948
63,136,facebook/deit-small-distilled-patch16-224,-0.104626775
64,137,facebook/deit-small-patch16-224,-0.104459144
65,138,facebook/deit-tiny-distilled-patch16-224,-0.0736378
66,139,facebook/deit-tiny-patch16-224,-0.07707365
67,140,ferdinand/rare-puppers,-0.07778136
68,141,filipafcastro/beer_vs_wine,-0.09417337
69,142,firas-spanioli/beer-whisky-wine-detection,-0.10276305
70,143,firebolt/llama_or_what,-0.104626775
71,144,firebolt/llama_or_what2,-0.10332528
72,145,gatecitypreservation/architectural_styles,-0.10445782
73,146,godiec/diam,-0.102010325
74,147,google/vit-base-patch16-224,-0.09007889
75,148,google/vit-base-patch16-384,-0.09619544
76,149,google/vit-base-patch32-384,-0.09791011
77,150,google/vit-large-patch16-224,-0.16552791
78,151,google/vit-large-patch32-384,-0.21980408
79,152,guhuawuli/swin-tiny-patch4-window7-224-finetuned-eurosat,-0.01673666
80,153,hafidber/fruits,-0.104626775
81,154,hafidber/rare-puppers,-0.104626775
82,155,hgarg/fruits,-0.104626775
83,156,hgarg/indian-snacks,-0.104626775
84,157,ibombonato/swin-age-classifier,-0.06901521
85,158,ibombonato/vit-age-classifier,-0.07438268
86,159,imjeffhi/pokemon_classifier,-0.096605375
87,160,ipvikas/rare-puppers,-0.104626775
88,161,ismgar01/vit-base-cats-vs-dogs,-0.104626775
89,162,iyzg/computer-stuff,-0.10021279
90,163,jadohu/BEiT-finetuned,-0.104626775
91,164,jasmeen/dogs,-0.104626775
92,165,jaygala24/finetuned-vit-base-patch16-224-upside-down-detector,-0.10371847
93,166,jeffboudier/vision-transformers-spain-or-italy-fan,-0.104626775
94,167,jemole/swin-tiny-patch4-window7-224-finetuned-eurosat,0.0015106872
95,168,jjhoffstein/lotr,-0.104626775
96,169,jmarshall/rare-puppers,-0.10401025
97,170,johnnydevriese/vit-airplanes,-0.10408257
