,mappedID,model,score
0,0,Ahmed9275/ALL-3,-1.6323931
1,1,Ahmed9275/ALL-test,-1.392057
2,2,Ahmed9275/Vit-Cifar100,-0.77048635
3,3,AkshatSurolia/ConvNeXt-FaceMask-Finetuned,-3.8850863
4,4,AkshatSurolia/DeiT-FaceMask-Finetuned,2.3831315
5,5,AkshatSurolia/ViT-FaceMask-Finetuned,-1.1238227
6,6,Annabelleabbott/swin-tiny-patch4-window7-224-finetuned-eurosat,2.0957866
7,7,GRANTHE2761/swin-tiny-patch4-window7-224-finetuned-eurosat,21.547932
8,8,Hijazzi/rare-puppers,-13.821759
9,9,IDEA-CCNL/Taiyi-vit-87M-D,-12.892907
10,10,Matthijs/snacks-classifier,8.250257
11,11,Visual-Attention-Network/van-base,-0.7537202
12,12,Visual-Attention-Network/van-large,-7.9433146
13,13,Visual-Attention-Network/van-small,-0.6815667
14,14,aaraki/vit-base-patch16-224-in21k-finetuned-cifar10,-19.364197
15,15,aricibo/swin-tiny-patch4-window7-224-finetuned-eurosat,-0.66150427
16,16,eren23/pneumonia_test_attempt,0.8244213
17,17,facebook/convnext-base-224,-0.1482445
18,18,facebook/convnext-base-224-22k,-5.0589585
19,19,facebook/convnext-base-224-22k-1k,-1.1596961
20,20,facebook/convnext-base-384,-2.3947926
21,21,facebook/convnext-large-224,-13.001474
22,22,facebook/convnext-large-224-22k,0.41393244
23,23,facebook/convnext-large-224-22k-1k,-3.9734612
24,24,facebook/convnext-large-384,0.015219688
25,25,facebook/convnext-large-384-22k-1k,0.6420123
26,26,facebook/convnext-small-224,-1.5292096
27,27,facebook/convnext-tiny-224,-9.697901
28,28,facebook/convnext-xlarge-224-22k,-1.0662445
29,29,facebook/deit-base-distilled-patch16-224,-1.4428151
30,30,facebook/deit-base-distilled-patch16-384,-11.698333
31,31,facebook/deit-base-patch16-224,-8.063991
32,32,facebook/deit-base-patch16-384,-0.743521
33,33,facebook/deit-small-distilled-patch16-224,-4.9518585
34,34,ferdinand/rare-puppers,-11.696627
35,35,firebolt/llama_or_what2,-8.114811
36,36,google/vit-base-patch16-224,-2.60341
37,37,google/vit-base-patch16-384,-11.693285
38,38,google/vit-base-patch32-384,-0.2004348
39,39,google/vit-large-patch16-224,1.9929402
40,40,google/vit-large-patch32-384,21.44506
41,41,guhuawuli/swin-tiny-patch4-window7-224-finetuned-eurosat,17.391155
42,42,hafidber/rare-puppers,-1.2769151
43,43,ibombonato/swin-age-classifier,-3.8083534
44,44,ibombonato/vit-age-classifier,-5.781269
45,45,ipvikas/rare-puppers,-1.0087129
46,46,ismgar01/vit-base-cats-vs-dogs,-0.50210464
47,47,jadohu/BEiT-finetuned,-7.276284
48,48,jemole/swin-tiny-patch4-window7-224-finetuned-eurosat,-0.29278535
49,49,jmarshall/rare-puppers,1.2997799
50,50,julien-c/hotdog-not-hotdog,23.43576
51,51,mbyanfei/swin-tiny-patch4-window7-224-finetuned-eurosat,0.026066065
52,52,mehnaazasad/swin-tiny-patch4-window7-224-finetuned-eurosat,-4.633188
53,53,michaelbenayoun/vit-base-beans,-1.3719091
54,54,microsoft/beit-large-patch16-384,1.1499449
55,55,microsoft/swin-base-patch4-window12-384-in22k,-0.6348214
56,56,microsoft/swin-base-patch4-window7-224,22.803083
57,57,microsoft/swin-base-patch4-window7-224-in22k,-0.26114953
58,58,microsoft/swin-large-patch4-window7-224-in22k,0.94673336
