,mappedID,model,score
0,73,Aftabhussain/Tomato_Leaf_Classifier,-0.0030965738
1,74,Ahmed9275/ALL-3,-0.0029418352
2,75,Ahmed9275/ALL-test,-0.002941831
3,76,Ahmed9275/Vit-Cifar100,-0.0032641538
4,77,AhmedSayeem/VIT_Basic,-0.0030965712
5,78,AkshatSurolia/BEiT-FaceMask-Finetuned,-0.0040454087
6,79,AkshatSurolia/ConvNeXt-FaceMask-Finetuned,-0.0032290153
7,80,AkshatSurolia/DeiT-FaceMask-Finetuned,-0.0032761905
8,81,AkshatSurolia/ViT-FaceMask-Finetuned,-0.0029768548
9,82,Amrrs/indian-foods,-0.0030965707
10,83,Amrrs/south-indian-foods,-0.0030965717
11,84,Annabelleabbott/swin-tiny-patch4-window7-224-finetuned-eurosat,-0.0033321395
12,85,AykeeSalazar/vc-bantai-vit-withoutAMBI,-0.0030965712
13,86,Calin/convnext-tiny-finteuned-eurosat,-0.0033321402
14,87,Frodnar/bee-likes,-0.0028382428
15,88,GRANTHE2761/swin-tiny-patch4-window7-224-finetuned-eurosat,-0.0033321395
16,89,Giuliano/places,-0.0030965717
17,90,HHousen/household-rooms,-0.0030965717
18,91,Hijazzi/rare-puppers,-0.0030965712
19,92,IDEA-CCNL/Taiyi-vit-87M-D,-0.0028382423
20,93,KL/swin-tiny-patch4-window7-224-finetuned-eurosat,-0.0029777286
21,94,LorenzoDeMattei/lawn-weeds,-0.0030965712
22,95,Matthijs/snacks-classifier,-0.0029777286
23,96,Neto71/sea_mammals,-0.002838242
24,97,Nonem100/Test-Model,-0.0030965717
25,98,Rajaram1996/FacialEmoRecog,-0.0030965738
26,99,Sena/dog,-0.0030965714
27,100,Sena/flowers,-0.0030965717
28,101,SriramSridhar78/sriram-car-classifier,-0.0027068951
29,102,Suzana/new-york-tokyo-london,-0.0028592239
30,103,SyedMujtabaHassanRizvi/convnext-tiny-finetuned-eurosat,-0.0035761502
31,104,Symbermine/rare-puppers,-0.0030965712
32,105,Visual-Attention-Network/van-base,-0.0029777298
33,106,Visual-Attention-Network/van-large,-0.0031264443
34,107,Visual-Attention-Network/van-small,-0.0029777286
35,108,Visual-Attention-Network/van-tiny,-0.003229016
36,109,WinKawaks/vit-small-patch16-224,-0.0033333134
37,110,WinKawaks/vit-tiny-patch16-224,-0.00311969
38,111,Zayn/VIT_Basic,-0.0030965705
39,112,aaraki/vit-base-patch16-224-in21k-finetuned-cifar10,-0.0030965714
40,113,ajanco/greens,-0.0030965712
41,114,akahana/vit-base-cats-vs-dogs,-0.003137588
42,115,aricibo/swin-tiny-patch4-window7-224-finetuned-eurosat,-0.0033321406
43,116,b25mayank3/shirt_identifier,-0.0030965712
44,117,black/simple_kitchen,-0.0028382428
