,mappedID,model,score
0,73,Aftabhussain/Tomato_Leaf_Classifier,-0.10901235
1,74,Ahmed9275/ALL-3,-0.12835129
2,75,Ahmed9275/ALL-test,-0.08341544
3,76,Ahmed9275/Vit-Cifar100,-0.49252057
4,77,AhmedSayeem/VIT_Basic,-0.124835454
5,78,AkshatSurolia/BEiT-FaceMask-Finetuned,-0.57019836
6,79,AkshatSurolia/ConvNeXt-FaceMask-Finetuned,-0.413603
7,80,AkshatSurolia/DeiT-FaceMask-Finetuned,-0.36939493
8,81,AkshatSurolia/ViT-FaceMask-Finetuned,-0.091786414
9,82,Amrrs/indian-foods,-0.11989945
10,83,Amrrs/south-indian-foods,-0.071080945
11,84,Annabelleabbott/swin-tiny-patch4-window7-224-finetuned-eurosat,-0.34215492
12,85,AykeeSalazar/vc-bantai-vit-withoutAMBI,-0.071080945
13,86,Calin/convnext-tiny-finteuned-eurosat,-0.1991603
14,87,Frodnar/bee-likes,-0.17987129
15,88,GRANTHE2761/swin-tiny-patch4-window7-224-finetuned-eurosat,-0.25430322
16,89,Giuliano/places,-0.09194851
17,90,HHousen/household-rooms,-0.06665363
18,91,Hijazzi/rare-puppers,-0.1693592
19,92,IDEA-CCNL/Taiyi-vit-87M-D,-0.1491136
20,93,KL/swin-tiny-patch4-window7-224-finetuned-eurosat,-0.22696832
21,94,LorenzoDeMattei/lawn-weeds,-0.0595
22,95,Matthijs/snacks-classifier,-0.1521899
23,96,Neto71/sea_mammals,-0.031375945
24,97,Nonem100/Test-Model,-0.035105243
25,98,Rajaram1996/FacialEmoRecog,-0.06915121
26,99,Sena/dog,-0.07108094
27,100,Sena/flowers,-0.09503467
28,101,SriramSridhar78/sriram-car-classifier,-0.24615788
29,102,Suzana/new-york-tokyo-london,-0.26049733
30,103,SyedMujtabaHassanRizvi/convnext-tiny-finetuned-eurosat,-0.08637825
31,104,Symbermine/rare-puppers,-0.07231617
32,105,Visual-Attention-Network/van-base,-0.26238143
33,106,Visual-Attention-Network/van-large,-0.10592065
34,107,Visual-Attention-Network/van-small,-0.35875756
35,108,Visual-Attention-Network/van-tiny,-0.24108899
36,109,WinKawaks/vit-small-patch16-224,-0.41810146
37,110,WinKawaks/vit-tiny-patch16-224,-0.52616745
38,111,Zayn/VIT_Basic,-0.071080945
39,112,aaraki/vit-base-patch16-224-in21k-finetuned-cifar10,-0.21550573
40,113,ajanco/greens,-0.03217623
41,114,akahana/vit-base-cats-vs-dogs,-0.34106165
42,115,aricibo/swin-tiny-patch4-window7-224-finetuned-eurosat,-0.26783514
43,116,b25mayank3/shirt_identifier,-0.06639697
44,117,black/simple_kitchen,-0.1278478
45,118,domluna/vit-base-patch16-224-in21k-shiba-inu-detector,-0.071080945
46,119,drab/Infrastructures,-0.039157573
47,120,driboune/skin_type,-0.0870571
48,121,edixo/road_good_damaged_condition,-0.071080945
49,122,eren23/pneumonia_test_attempt,-0.10283515
50,123,eslamxm/vit-base-food101,-0.3768317
51,124,facebook/convnext-base-224,-0.28495294
52,125,facebook/convnext-base-224-22k,-0.13673632
53,126,facebook/convnext-base-224-22k-1k,-0.1684896
54,127,facebook/convnext-base-384,-0.07415498
55,128,facebook/convnext-base-384-22k-1k,0.03564533
56,129,facebook/convnext-large-224,-0.16996184
57,130,facebook/convnext-large-224-22k,-0.1631068
58,131,facebook/convnext-large-224-22k-1k,-0.19996092
59,132,facebook/convnext-large-384,-0.20254079
60,133,facebook/convnext-large-384-22k-1k,-0.117039904
61,134,facebook/convnext-small-224,-0.14364792
62,135,facebook/convnext-tiny-224,-0.34197462
63,136,facebook/convnext-xlarge-224-22k,-0.1469988
64,137,facebook/convnext-xlarge-224-22k-1k,-0.2146946
65,138,facebook/deit-base-distilled-patch16-224,-0.13016336
66,139,facebook/deit-base-distilled-patch16-384,-0.25092295
67,140,facebook/deit-base-patch16-224,-0.1985069
68,141,facebook/deit-base-patch16-384,-0.10499089
69,142,facebook/deit-small-distilled-patch16-224,-0.25086758
70,143,facebook/deit-small-patch16-224,-0.18207169
71,144,facebook/deit-tiny-distilled-patch16-224,-0.3728262
72,145,facebook/deit-tiny-patch16-224,-0.38450986
73,146,ferdinand/rare-puppers,-0.07108094
74,147,filipafcastro/beer_vs_wine,-0.042406935
75,148,firas-spanioli/beer-whisky-wine-detection,-0.07155807
76,149,firebolt/llama_or_what,-0.25463036
77,150,firebolt/llama_or_what2,-0.033840314
78,151,flyswot/test,-0.3735409
79,152,gatecitypreservation/architectural_styles,-0.040655855
80,153,godiec/diam,-0.071080945
81,154,google/vit-base-patch16-224,-0.17722915
82,155,google/vit-base-patch16-384,-0.19668494
83,156,google/vit-base-patch32-384,-0.2911868
84,157,google/vit-large-patch16-224,-0.18761474
85,158,google/vit-large-patch32-384,-0.25498447
86,159,guhuawuli/swin-tiny-patch4-window7-224-finetuned-eurosat,-0.30373418
87,160,hafidber/fruits,-0.09009613
88,161,hafidber/rare-puppers,-0.04515708
89,162,hgarg/fruits,-0.032314897
90,163,hgarg/indian-snacks,-0.06787085
