,stanfordcars,svhn,caltech101,pets,cifar100,flowers,smallnorb_label_elevation,dtd,average
xgb_logme_data_distance_normalize,0.7347191286035873,0.7626390018051195,0.8632190657896568,0.9237451564621538,0.6607245609831941,0.9114369295636685,0.878157288139262,0.8775539040832334,0.8265243794287345
xgb_node2vec_data_distance_normalize,0.7893571149171874,0.625872828185935,0.927998704635754,0.9108497333062673,0.7146290998246555,0.8777073521875802,0.9022243571933765,0.8552636099225245,0.8254878500216601
rf_homoGATConv_all_normalize,0.6169783396347496,0.8056616052480474,0.9056349447016434,0.8935814673959476,0.8637886360476792,0.7192701485135153,0.8957864473621174,0.783941428893131,0.8105803772246039
rf_node2vec_data_distance_normalize,0.5705789624099054,0.8076415589705533,0.9070554531937762,0.8045644039861013,0.9109871958424562,0.7651686196946753,0.9133193381972287,0.7860754214173415,0.8081738692140048
rf_node2vec+_data_distance_normalize,0.6109597694129757,0.8086195675609988,0.9165655693693949,0.809462291410277,0.8960449221982951,0.74317881600455,0.9057822491650842,0.7566354041563722,0.8059060736597436
xgb_homoGATConv_basic_normalize,0.6484413132772826,0.7984925452599082,0.926082261609208,0.8693648385977041,0.7982569678258575,0.7586413272846813,0.8958458671488931,0.7463177371038029,0.8051803572634173
xgb_homoGATConv_normalize,0.6484413132772826,0.7984925452599082,0.926082261609208,0.8693648385977041,0.7982569678258575,0.7586413272846813,0.8958458671488931,0.7463177371038029,0.8051803572634173
xgb_node2vec+_all_normalize,0.7942562265699274,0.7310113775195439,0.8733952754673501,0.9025850682753425,0.6317394557303437,0.7033605648424629,0.9182623037446254,0.8530921326101101,0.8009628005949632
lr_node2vec_all_normalize,0.786745632924987,0.7336831095882554,0.8779756984393705,0.7789776368419561,0.875115944475661,0.7236182803284542,0.8264102152917606,0.7820790303608713,0.7980756935314145
xgb_node2vec_all_normalize,0.7893571149171874,0.625872828185935,0.8969909561421103,0.9004205297896999,0.6074975806760624,0.7782207303812039,0.9083066700637238,0.8732492452833553,0.7974894569299098
xgb_node2vec+_normalize,0.7564791167053087,0.755141644058676,0.8920233632572407,0.9234562537381056,0.5543623084196974,0.6597869315220111,0.921029737363793,0.9074595185368566,0.7962173592002111
xgb_data_distance_normalize,0.5911121327404067,0.7189784587795509,0.8691033833065209,0.9103198166016655,0.7361872028902869,0.8399842885817962,0.775099430857542,0.9261365904450714,0.795865163025355
lr_node2vec+_all_normalize,0.7867456820318472,0.7336831361198719,0.8446532541306474,0.8189858136590706,0.8178015867812,0.7297543203604049,0.7886205671791818,0.8342888828966806,0.7943166553948631
rf_node2vec_all_normalize,0.5705789624099054,0.8076415589705533,0.9126282851927361,0.8498966562677688,0.8984869542972701,0.7119203101043363,0.905214797725817,0.6931400994073004,0.7936884530469609
rf_node2vec+_all_normalize,0.6109597694129757,0.8086195675609988,0.9276360163453885,0.79851848368325,0.8788028014650063,0.6653566584554816,0.889457171381156,0.7592944908318985,0.7923306198920194
xgb_normalize,0.5103779606067925,0.7072651678058326,0.8665887927344655,0.8810825039373913,0.7786707489856913,0.893396530335991,0.7642557960238899,0.9185793632939194,0.7900271079654968
xgb_homo_SAGEConv_basic_normalize,0.5682085245223475,0.7785747615197578,0.8838793940206418,0.8690346828089508,0.7298772688195585,0.8592253881172301,0.7555750900857598,0.8629780561486522,0.7884191457553623
xgb_homo_SAGEConv_normalize,0.5682085245223475,0.7785747615197578,0.8838793940206418,0.8690346828089508,0.7298772688195585,0.8592253881172301,0.7555750900857598,0.8629780561486522,0.7884191457553623
lr_node2vec_normalize,0.686283300345942,0.7336554738927515,0.8768805226948252,0.778920924440873,0.8739167007353552,0.722392920620485,0.8265374794399245,0.7841469120849509,0.7853417792818884
lr_node2vec_basic_normalize,0.686283300345942,0.7336554738927515,0.8761708824700534,0.7822984080591266,0.857718196689376,0.6959252430572483,0.8331737517942556,0.7684935383701603,0.7792148493348642
lr_node2vec+_normalize,0.7005917013106371,0.6971498440918417,0.8445385882681891,0.8178512763173102,0.8137460783324452,0.7265443345829751,0.7855345472961799,0.8354181573993368,0.7776718159498643
rf_node2vec+_basic_normalize,0.5164670287304103,0.8150121560954133,0.8954417337962047,0.7602277892439052,0.9150285339346252,0.6958032759703406,0.9065097810529278,0.7162427430421564,0.777591630233248
rf_node2vec_normalize,0.5130141696627175,0.8127120156962241,0.9138787425800433,0.8155956983804844,0.8299393175578244,0.6987927547702925,0.8959513374542978,0.7288828797003445,0.7760958644752785
rf_homo_SAGEConv_all_normalize,0.7067203244476824,0.6829021519523484,0.8783835446222849,0.8041247153623619,0.8362901399854383,0.6527268764613261,0.8966084098315519,0.7393156974945017,0.774633982519687
lr_node2vec+_basic_normalize,0.7005917013106371,0.6971498440918417,0.8502205576686286,0.8290693027289656,0.8090330504314089,0.6967090425112488,0.7896646547106869,0.8112558929783166,0.7729617558039668
xgb_node2vec_normalize,0.7278100525075737,0.6263968593884364,0.8726918818271409,0.8789366304462474,0.5774937116280088,0.7485340806056467,0.8490492405777829,0.8960163845316855,0.7721161051890653
rf_node2vec+_normalize,0.5164670287304103,0.8150121560954133,0.9004200627323158,0.7905482326590056,0.8758899707031101,0.6545861597988726,0.8689387325614586,0.7523619698956766,0.7717780391470329
rf_node2vec_basic_normalize,0.5130141696627175,0.8127120156962241,0.8976302975390043,0.7785927501534552,0.8661929840731939,0.6693969549945651,0.909012994436406,0.7192568616152498,0.7707261285213519
lr_node2vec,0.6752405301202173,0.702818801852556,0.8681686582675957,0.7697790321929151,0.8480204309312633,0.7176559359827578,0.838712241226798,0.7337738390061109,0.7692711836975268
rf_homo_SAGEConv_basic_normalize,0.5589040251758609,0.718314046599335,0.8764124992645795,0.75372647541378,0.9002910624308772,0.6967947683014848,0.861396461024765,0.738583116266466,0.7630528068096436
rf_homo_SAGEConv_normalize,0.5589040251758609,0.718314046599335,0.8764124992645795,0.75372647541378,0.9002910624308772,0.6967947683014848,0.861396461024765,0.738583116266466,0.7630528068096436
lr_node2vec+,0.6702588827922787,0.6837902575509867,0.8419484273318849,0.8129414834520925,0.8073907262052991,0.6959111156636354,0.7666168043735079,0.8025104040404327,0.7601710126762649
rf_homoGATConv_normalize,0.6767449163555268,0.815909889186594,0.8322454080393724,0.8431276463776962,0.8959849982562733,0.6260154964276907,0.8952217513692264,0.4673192748145159,0.756571172603362
rf_homoGATConv_basic_normalize,0.6767449163555268,0.815909889186594,0.8322454080393724,0.8431276463776962,0.8959849982562733,0.6260154964276907,0.8952217513692264,0.4673192748145159,0.756571172603362
lr_homoGATConv_all_normalize,0.7136748033544775,0.6083024158101895,0.7253872190770112,0.8090999130989036,0.8250533592897554,0.3999298908999496,0.7510415349569749,0.7028477610868723,0.6919171121967668
lr_homo_SAGEConv_without_accuracy_all_normalize,0.7067369485245589,0.7137809250756273,0.5025289929963387,0.5155783296687757,0.5566065436408293,0.6852344741918083,0.8763088835198314,0.7289469203913008,0.6607152522511338
lr_homoGATConv_without_accuracy_all_normalize,0.7093220296322945,0.6752345388842838,0.501695004734277,0.4733230377437629,0.5409353230880951,0.7080443735131301,0.8933920213551488,0.7154279171320346,0.6521717807603783
lr_homo_SAGEConv_all_normalize,0.6353068305745083,0.1466365742974492,0.7481947919598977,0.7318907849809372,0.8581775333389806,0.6280429309139465,0.7453195851111452,0.6251329298524677,0.6398377451286665
lr_homo_SAGEConv_basic_normalize,0.5340827946098209,0.25574813115676975,0.7522752265842411,0.7228479899654768,0.8513652178314092,0.6157770835394865,0.7634387523582435,0.6032392111011484,0.6373468008933245
svm_logme_data_distance_normalize,0.6493610999052684,0.4566311124291011,0.6786755255143975,0.6377550383836427,0.6690314264338983,0.5410633205875639,0.6729913344428254,0.6726405385613974,0.6222686745322619
lr_homo_SAGEConv_normalize,0.5340827946098209,0.25574813115676975,0.7524418216137885,0.7271627058127996,0.8562788225981508,0.5935318707668826,0.7557527920674173,0.4813920680239865,0.619548875831202
svm_data_distance_normalize,0.6094939014014824,0.40943113463685515,0.6721540600256625,0.6198925624228325,0.7302452007168931,0.5589699411253801,0.6551111637716296,0.6721226872451842,0.6159275814182399
svm_normalize,0.6060726963434029,0.44161930710153435,0.6511722087637681,0.6061819272916689,0.7116247380499223,0.5729450103111097,0.6386395615860405,0.6809609767031921,0.6136520532688299
lr_homo_SAGEConv,0.39305170707841186,0.1762133344627893,0.7438214698534408,0.7442606179551555,0.8364580466026705,0.5667407831876542,0.7729339944292593,0.5527045208525555,0.5982730593027421
svm_node2vec_basic_normalize,0.6012764872255958,0.4366904871387738,0.6446539055776852,0.591722628188201,0.6964331729791697,0.5249273369781255,0.6233489965350347,0.6609783439803438,0.5975039198253662
svm_node2vec_normalize,0.6012764872255958,0.4366904871387738,0.6351993893262715,0.5932510735806852,0.7081917284892025,0.5667455593974434,0.5731550170157461,0.6576997989096184,0.5965261926354172
svm_node2vec+_basic_normalize,0.6003666717081186,0.43576922340457747,0.6344084710733497,0.5935752530031557,0.7081918649341196,0.5669874521276687,0.5739599298641233,0.658398620124574,0.5964571857799609
svm_node2vec+_normalize,0.6003666717081186,0.43576922340457747,0.6344084710733497,0.5935752530031557,0.7081918649341196,0.5669874521276687,0.5739599298641233,0.658398620124574,0.5964571857799609
lr_homoGATConv_basic_normalize,0.3929962323826677,0.5955112074849489,0.4821326098785851,0.8006710116172113,0.45702419609300887,0.6519415235292849,0.8436162729600378,0.5237687312597984,0.5934577231506928
lr_homoGATConv_normalize,0.3929962323826677,0.5955112074849489,0.4821326098785851,0.8006710116172113,0.45702419609300887,0.6519415235292849,0.8436162729600378,0.5237687312597984,0.5934577231506928
svm_node2vec+_all_normalize,0.6045045451328439,0.4041134920284094,0.6360566277984753,0.592584195401537,0.7081849332537715,0.5670580949439099,0.572667808623471,0.6590239401199615,0.5930242046627975
svm_node2vec_all_normalize,0.6043125269249554,0.4041134919145441,0.6352636442092281,0.5919341621041109,0.7081849109949597,0.5653588602984271,0.5742207409872349,0.657577267726635,0.5926207006450119
xgb_node2vec+_without_accuracy_normalize,0.5133045687358386,0.5176177051343455,0.5753355587905905,0.6275034729642296,0.48986860750103745,0.7167109353944409,0.5811320381114415,0.6565060043229157,0.584747361369355
xgb_node2vec+_without_accuracy_basic_normalize,0.5133045687358386,0.5176177051343455,0.5753355587905905,0.6275034729642296,0.48986860750103745,0.7167109353944409,0.5811320381114415,0.6565060043229157,0.584747361369355
lr_homo_SAGEConv_without_accuracy_basic_normalize,0.6821024447758486,0.6988992463952407,0.4172153709523251,0.4529158498940378,0.4440798971185636,0.5287619764759601,0.8105123890208022,0.6113895784725447,0.5807345941381653
xgb_homoGATConv_without_accuracy_all_normalize,0.6036103339443547,0.615994994997595,0.5699889623596801,0.6774946322957681,0.3801030797629133,0.6211961044423999,0.5109566445150119,0.6249311524178187,0.5755344880919427
xgb_node2vec+_without_accuracy_all_normalize,0.5515674229350435,0.5255589139574641,0.6156584362194468,0.655137949498886,0.3726235839660449,0.653787132641393,0.5532616869647944,0.6464886424450977,0.5717604710785212
lr_homoGATConv_without_accuracy_basic_normalize,0.6832057926492193,0.6838478617342625,0.4170580654660472,0.4288771897372352,0.4177911296347536,0.5660250373087948,0.796986709189075,0.5745429017003899,0.5710418359274723
lr_homoGATConv,0.2195610683446691,0.5771426397111652,0.49943831894165097,0.8038028080219468,0.3894178543428937,0.6445115513613336,0.8644967587429274,0.4787952418184863,0.5596457801606342
xgb_homo_SAGEConv_without_accuracy_all_normalize,0.711561430086278,0.5420423967620078,0.530900694924762,0.6282545443360625,0.3944657824228297,0.6717309820363402,0.4989103822802795,0.4942051060912961,0.559008914867482
rf_node2vec+_without_accuracy_all_normalize,0.59248623075778,0.5880789527267177,0.4968366701136119,0.4963158645298168,0.42539319449749313,0.6702056330739913,0.6520478303264267,0.4989455333546352,0.5525387386725591
lr_node2vec+_without_accuracy_all_normalize,0.730462008276942,0.4529981509111798,0.4763445032255462,0.4335277042582242,0.3882179121421404,0.6019614751239715,0.6560904785516792,0.6420649974736568,0.5477084037454175
xgb_homoGATConv_without_accuracy_basic_normalize,0.6824154935795427,0.654826658752157,0.6094450885098717,0.5134222148456091,0.4266404814587432,0.475272507780556,0.4613176165219155,0.525452909850312,0.5435991214123383
lr_node2vec+_without_accuracy_normalize,0.680795623297554,0.4968571831104374,0.3934862545985344,0.39827619080513366,0.34010130417414597,0.5112269389218953,0.6144153582513868,0.559156260055313,0.4992893891518001
lr_node2vec+_without_accuracy_basic_normalize,0.680795623297554,0.4968571831104374,0.3934862545985344,0.39827619080513366,0.34010130417414597,0.5112269389218953,0.6144153582513868,0.559156260055313,0.4992893891518001
xgb_homo_SAGEConv_without_accuracy_basic_normalize,0.685603531933076,0.5058973599916273,0.5124398958373217,0.5755891067023496,0.11759832892810473,0.720634935484636,0.4558692671002901,0.4186736909651846,0.4990382646178238
lr_node2vec_without_accuracy_all_normalize,0.714847139000842,0.4525577263572095,0.43076638555737085,0.42677284748484223,0.3438942010756593,0.5757658583843371,0.4312099571047755,0.6055106802467181,0.49766559940146926
lr_node2vec_without_accuracy_basic_normalize,0.6884750039002124,0.512730445892392,0.391699203097993,0.3949787395819352,0.33065223085184664,0.4860751369746515,0.5987222426879077,0.5486144979995967,0.49399343762331693
lr_node2vec_without_accuracy_normalize,0.7026650701042316,0.512730445892392,0.4307635207417384,0.4463743379591959,0.2284826332919469,0.5867901659872827,0.4103034321024793,0.6138744090450389,0.4914980018905382
xgb_node2vec_without_accuracy_all_normalize,0.6813151617691572,0.3576254637878255,0.6054695943592223,0.4326115073466662,0.3294072952536201,0.6937093893090501,0.18814830077180944,0.49001715368958304,0.4722879832858667
xgb_node2vec_without_accuracy_normalize,0.5616355257654854,0.14465593610808775,0.5380350017776847,0.5724852123218233,0.267884125217281,0.6947567530207861,0.48952808103389056,0.4908683931586407,0.4699811285504599
svm_node2vec+_without_accuracy_all_normalize,0.4922876318941384,0.4633188063441269,0.4413414196708055,0.4167117301136584,0.40484057418028263,0.34753452807307067,0.594603869406391,0.4728463964236145,0.45418561951326103
rf_node2vec+_without_accuracy_basic_normalize,0.42202881374993356,0.433840704825605,0.4148489605532092,0.40798920256800225,0.30708862960307176,0.6019316848574324,0.5753149610614913,0.3889054571709445,0.44399355179871125
rf_node2vec+_without_accuracy_normalize,0.42202881374993356,0.433840704825605,0.4148489605532092,0.40798920256800225,0.30708862960307176,0.6019316848574324,0.5753149610614913,0.3889054571709445,0.44399355179871125
lr_logme_data_distance_normalize,0.5594991585996064,0.4593916738130258,0.48195962697715794,0.5143958913469094,0.42021949645671414,0.4108680692093862,0.07996899218572999,0.5083295532611044,0.4293290577312043
rf_node2vec_without_accuracy_normalize,0.6152028540010278,0.2661214819648462,0.34892064763366265,0.34102529194753367,0.24472659849093947,0.506846766268701,0.6722449647705727,0.37277614320692254,0.42098309353552577
rf_homo_SAGEConv_without_accuracy_all_normalize,0.5326641494676799,0.37924197913691715,0.3057780169208135,0.3783701302706472,0.19544468134110438,0.48944276038864165,0.5318494991314794,0.47698863314919665,0.41122248122581
rf_node2vec_without_accuracy_all_normalize,0.6357445464179636,0.4976418834003365,0.3580124104309998,0.33945806209627943,0.19270524437632636,0.41899729518509315,0.44302752981640126,0.3885557483895416,0.40926784001411776
rf_node2vec_without_accuracy_basic_normalize,0.340450684774658,0.2661214819648462,0.3419910875935544,0.42385460120527246,0.3332613899784127,0.6223945706773205,0.6193329145117769,0.3186050181590325,0.40825146860810924
svm_node2vec+_without_accuracy_normalize,0.4722660544714489,0.49502203275783746,0.4175289827218425,0.49222316672850897,0.3014186001352443,0.18729814884879473,0.5026806681209322,0.3482642343932227,0.4020877360222289
svm_node2vec+_without_accuracy_basic_normalize,0.4722660544714489,0.49502203275783746,0.4175289827218425,0.49222316672850897,0.3014186001352443,0.18729814884879473,0.5026806681209322,0.3482642343932227,0.4020877360222289
svm_node2vec_without_accuracy_basic_normalize,0.4727329436515135,0.4950222014550214,0.41704930645203797,0.49065731576831073,0.3021159924425686,0.18729814883052903,0.5026704631589695,0.3449862311149067,0.4015665753592322
rf_homoGATConv_without_accuracy_all_normalize,0.49232740652354157,0.37915334181748045,0.37877521308476275,0.3509110587934809,0.17051823149238807,0.4418583379853553,0.49447773477283863,0.4491846108303701,0.39465074191252725
lr_node2vec_without_accuracy,0.6178422038588003,0.5418889376619456,0.3366188707879972,0.33359196918278333,0.18592597988821405,0.310230067299225,0.4104520864775389,0.37213158325335866,0.38858521230123283
xgb_node2vec_without_accuracy_basic_normalize,0.09692142791939748,0.14465593610808775,0.6649489392524928,0.48993181423539794,0.03815778291491534,0.7462664705102927,0.40140398474270744,0.41085551557991645,0.374142733907901
lr_node2vec+_without_accuracy,0.5310687429215913,0.35740461317289873,0.35744982151257415,0.2846442301541796,0.2944800481689694,0.3189356430591624,0.35835999140575275,0.4045615081290154,0.363363074815518
rf_homoGATConv_without_accuracy_basic_normalize,0.501968537243317,0.29294230188785053,0.2551350495718508,0.21293394544248329,0.11515450422354925,0.29326729612346175,0.5203031241877091,0.2708663945742548,0.3078213941568096
LogME,0.4369458470122982,0.2413307868921602,0.48406517630326623,0.34666081106728674,0.27558992649490777,0.18424276858226657,0.15625710924109482,0.31886723753180607,0.3054949578906358
lr_homo_SAGEConv_without_accuracy,0.3639599788958996,0.48305341974852745,0.3489759474149885,0.037978988714935304,0.2847743512616872,0.008324053854968637,0.2818771840670072,0.3657382475148187,0.2718352714341041
svm_node2vec_without_accuracy_normalize,0.48057589241860177,0.4950222014550214,0.17992709646669652,0.21732876640933335,0.20866749594262424,0.1390187138428624,0.09966604374249273,0.2755926847499414,0.2619748618784467
rf_homo_SAGEConv_without_accuracy_basic_normalize,0.48627480464398154,0.31526870903039167,0.20283829802607367,0.2606008734010696,0.030999265592723188,0.23165783318844907,0.28455536737862885,0.2820579416939644,0.2617816366194103
svm_node2vec_without_accuracy_all_normalize,0.47949603171110167,0.4632841115334007,0.18001454979149106,0.21732664865207812,0.20866019449572404,0.1391374983232112,0.09942575590332635,0.27559152558658834,0.2578670394996152
lr_normalize,0.23590731134087156,0.13931669328032636,0.176160075416003,0.1936191240645418,0.3107979886692936,0.507012977371475,0.07916691465089624,0.3891217932634497,0.25388785975710715
lr_data_distance_normalize,0.32255496314835574,0.1336317236342608,0.13142410089010134,0.10886758550018846,0.30697168866347097,0.3392022493371409,0.09961668529238675,0.3765035743697332,0.22734657135445477
lr_homoGATConv_without_accuracy,0.34386534501717136,0.17033589845040892,0.16611821998031273,0.1131629986469077,0.030290804780391464,0.11140507873217802,0.04320111519958968,0.14067690858129261,0.13988204617353156
lr_homoGCNConv,0.05676054942891309,0.007807337562799643,0.02883538911256461,0.05766920229080109,0.08786827214181277,0.08663195300641248,0.05588529277449077,0.11853503534663429,0.06249912895805359
random,0.07085229071876886,0.008627409919636843,0.07178003657297599,-0.07682737870282771,0.005888298762470506,0.030639274893601624,0.03750703833222013,-0.0049122700453065864,0.017944337556442456
