,rotten_tomatoes,tweet_eval/irony,tweet_eval/sentiment,tweet_eval/offensive,glue/cola,glue/sst2,tweet_eval/hate,tweet_eval/emotion,average
lr_homoGATConv_all_normalize,0.6850429725756867,0.5106237619091323,0.6874983321835239,0.45058569534402476,0.32076112025648124,0.24809533427461372,0.5532757034351223,0.47022854160412686,0.490763932697839
lr_homoGATConv_normalize,0.676817987337182,0.5175678071777866,0.6855673724784918,0.44966663054565165,0.3196012676715878,0.213460061095358,0.5524384796747536,0.4592399834310525,0.484294948676483
rf_homo_SAGEConv_normalize,0.5530111266672174,0.4080672957357717,0.7333022903182784,0.17105729823283738,0.4001174823613788,0.5589350375920087,0.6148009625323496,0.39193420136040014,0.47890321185003026
rf_homo_SAGEConv_all_normalize,0.5459265381081039,0.44222727302756903,0.6460707277572201,0.14247657717940998,0.3948993484899156,0.5784786476957186,0.6094087830746657,0.4081537451065859,0.4709552050548986
rf_homoGCNConv_normalize,0.35493656533792767,0.22264685968141562,0.37940373200901256,0.3576147858748471,0.28175431732181055,0.5128228557211204,0.23029162393587913,0.24042097505117585,0.3224864643666486
lr_homo_SAGEConv_all_normalize,0.5452480479784966,0.2182918151643333,0.365334185532653,0.1394974873335482,0.15442189914932672,0.2621638622489924,0.5033968619644336,0.3673406939413391,0.31946185666414034
lr_homo_SAGEConv_normalize,0.5228448313296636,0.26057620586499236,0.3640062163790407,0.12600837173228496,0.2010802590495,0.22748617391197107,0.4923715906120148,0.353019675896624,0.3184241655970115
rf_homoGCNConv_all_normalize,0.24255162013598144,0.19315126487862047,0.40917143809084566,0.39053444716975033,0.31840328775298815,0.4594811282284361,0.21265740954463852,0.26106507413464614,0.3108769587419884
svm_data_distance_normalize,0.293128697358088,0.25681752618285736,0.29936278358869467,0.13371836226202183,0.2802387114952008,0.4085779385696103,0.2946148063299394,0.38246833716805684,0.29361589536930865
svm_normalize,0.2907008652081978,0.25695978633889177,0.2984901912536486,0.12925852640688584,0.27934893912370196,0.4050485108529987,0.2949984941103831,0.3834880354997549,0.29228666859930785
svm_logme_data_distance_normalize,0.29115544063724735,0.2528685461432027,0.29692788519624336,0.12718879940441363,0.2820677100220887,0.403092937366138,0.2961357446436434,0.3860497904977986,0.291935856738847
svm_node2vec_normalize,0.28707583086519384,0.26144151598690574,0.2850879226451736,0.10692207505171913,0.23071157556218924,0.38470546097289227,0.28616262824968697,0.20427200923570302,0.25579737732118296
svm_node2vec_all_normalize,0.28701494658251736,0.2621450360682092,0.2842457409204312,0.10857457851420918,0.23071414914377597,0.3847166429888772,0.2828001842214122,0.2050796954646978,0.2556613717380163
svm_node2vec+_all_normalize,0.28706508316560536,0.26214503607330547,0.28465337341298147,0.10696160497960062,0.2307140502835582,0.38471600717930193,0.28280117633806473,0.20527214951710743,0.25554106011869065
svm_node2vec+_normalize,0.28686341624200207,0.26071438900284344,0.28508795073662074,0.10638970564508346,0.2307116381131515,0.3851241716991648,0.2851935234439611,0.20375547765231744,0.25548003406689307
lr_homoGCNConv_all_normalize,0.20969017427330108,0.07215472336724617,0.15295248264821887,0.13211763744362107,0.17009155896531908,0.21632254398151401,0.1630169900096344,0.25476060330477446,0.17138833924920363
lr_data_distance_normalize,0.24689569136142125,0.058084443947375566,0.15943825818278598,0.1159957000880486,0.13077291248272133,0.18263769051115283,0.14865180073788342,0.2386704747027411,0.16014337150176625
lr_homoGATConv,0.1553356464268494,-0.12722563382662946,0.0676435383678285,0.4112872196375641,0.28836976332735076,0.1110444035347743,0.09948353182876794,0.18892482568820007,0.14935791187308822
lr_node2vec+,-0.006599719617314259,0.10664383121187494,0.02989768656780429,0.09088495632504626,0.10534726750977508,0.8355705083865448,-0.01754935504886082,-0.06346762952385838,0.1350909432263765
lr_homoGCNConv_normalize,0.13510353487627452,0.1052065757158884,0.07568311351687541,0.13236771831842603,0.2239245818574064,0.14249546835453733,0.09236622644063053,0.16116930607502397,0.13353956564438282
lr_node2vec,0.026661399518417964,0.06665461350734572,-0.008575828163407913,0.099462355660859,0.08675198723399116,0.8791941148360793,-0.044878523900232545,-0.05069942990088575,0.13182133609902089
lr_normalize,0.16316070383518516,0.024130018545730186,0.06586276964531562,0.12307497068848657,0.2515972701472786,0.0737373798749692,0.08474748463197793,0.16294750244991266,0.11865726247735697
random,-0.1129592657616214,-0.057980587070496074,-0.07869532520956188,0.17006586927519193,0.09565854268185225,-0.05079311710309737,0.007349905712506089,0.028622163899266598,0.00015852330300502064
