,mappedID,model,score
0,73,Aftabhussain/Tomato_Leaf_Classifier,3.5712621
1,74,Ahmed9275/ALL-3,2.6927686
2,75,Ahmed9275/ALL-test,2.829946
3,76,Ahmed9275/Vit-Cifar100,14.02097
4,77,AhmedSayeem/VIT_Basic,3.2438557
5,78,AkshatSurolia/BEiT-FaceMask-Finetuned,3.235191
6,79,AkshatSurolia/ConvNeXt-FaceMask-Finetuned,6.158222
7,80,AkshatSurolia/DeiT-FaceMask-Finetuned,3.6009464
8,81,AkshatSurolia/ViT-FaceMask-Finetuned,2.7620137
9,82,Amrrs/indian-foods,2.348928
10,83,Amrrs/south-indian-foods,3.7855372
11,84,Annabelleabbott/swin-tiny-patch4-window7-224-finetuned-eurosat,3.3498065
12,85,AykeeSalazar/vc-bantai-vit-withoutAMBI,2.9987044
13,86,Frodnar/bee-likes,2.8441305
14,87,GRANTHE2761/swin-tiny-patch4-window7-224-finetuned-eurosat,3.2319775
15,88,Giuliano/places,3.1664007
16,89,HHousen/household-rooms,2.8483667
17,90,Hijazzi/rare-puppers,2.9122698
18,91,IDEA-CCNL/Taiyi-vit-87M-D,2.584122
19,92,LorenzoDeMattei/lawn-weeds,3.344841
20,93,Matthijs/snacks-classifier,2.9090352
21,94,Neto71/sea_mammals,3.3006988
22,95,Nonem100/Test-Model,4.567576
23,96,Rajaram1996/FacialEmoRecog,3.1115503
24,97,Sena/dog,3.1154904
25,98,Sena/flowers,3.3674073
26,99,SriramSridhar78/sriram-car-classifier,3.4796407
27,100,Suzana/new-york-tokyo-london,2.6996336
28,101,Symbermine/rare-puppers,3.215209
29,102,Visual-Attention-Network/van-base,3.4800873
30,103,Visual-Attention-Network/van-large,3.0416255
31,104,Visual-Attention-Network/van-small,2.8447094
32,105,Visual-Attention-Network/van-tiny,2.2644331
33,106,Zayn/VIT_Basic,7.7294493
34,107,aaraki/vit-base-patch16-224-in21k-finetuned-cifar10,2.7816088
35,108,ajanco/greens,3.1363356
36,109,akahana/vit-base-cats-vs-dogs,2.9281158
37,110,aricibo/swin-tiny-patch4-window7-224-finetuned-eurosat,3.1257837
38,111,b25mayank3/shirt_identifier,3.122189
39,112,black/simple_kitchen,3.067451
40,113,domluna/vit-base-patch16-224-in21k-shiba-inu-detector,3.3357482
41,114,drab/Infrastructures,2.9978957
42,115,driboune/skin_type,3.4258654
43,116,edixo/road_good_damaged_condition,3.0981178
44,117,eren23/pneumonia_test_attempt,2.9408526
45,118,eslamxm/vit-base-food101,3.066595
46,119,facebook/convnext-base-224,2.8258326
47,120,facebook/convnext-base-224-22k,3.8509564
48,121,facebook/convnext-base-224-22k-1k,3.0400295
49,122,facebook/convnext-base-384,3.1382594
50,123,facebook/convnext-base-384-22k-1k,5.1044693
51,124,facebook/convnext-large-224,2.6721473
52,125,facebook/convnext-large-224-22k,3.900492
53,126,facebook/convnext-large-224-22k-1k,3.326973
54,127,facebook/convnext-large-384,4.4915824
55,128,facebook/convnext-large-384-22k-1k,3.3188915
56,129,facebook/convnext-small-224,6.2704597
57,130,facebook/convnext-tiny-224,3.2247934
58,131,facebook/convnext-xlarge-224-22k,3.463955
59,132,facebook/deit-base-distilled-patch16-224,2.9803762
60,133,facebook/deit-base-distilled-patch16-384,3.0447507
61,134,facebook/deit-base-patch16-224,4.006488
62,135,facebook/deit-base-patch16-384,3.288084
63,136,facebook/deit-small-distilled-patch16-224,5.176546
64,137,facebook/deit-small-patch16-224,3.1365266
65,138,facebook/deit-tiny-distilled-patch16-224,3.2924452
66,139,facebook/deit-tiny-patch16-224,2.9214978
67,140,ferdinand/rare-puppers,3.576233
68,141,filipafcastro/beer_vs_wine,3.0752716
69,142,firas-spanioli/beer-whisky-wine-detection,3.0375543
70,143,firebolt/llama_or_what,3.290195
71,144,firebolt/llama_or_what2,2.8189027
72,145,gatecitypreservation/architectural_styles,3.8213787
73,146,godiec/diam,3.5447116
74,147,google/vit-base-patch16-224,2.920827
75,148,google/vit-base-patch16-384,2.9077601
76,149,google/vit-base-patch32-384,3.9680276
77,150,google/vit-large-patch16-224,2.7042975
78,151,google/vit-large-patch32-384,2.5931888
