,rotten_tomatoes,tweet_eval/irony,tweet_eval/sentiment,tweet_eval/offensive,glue/cola,glue/sst2,tweet_eval/hate,tweet_eval/emotion,average
lr_node2vec_all_normalize_without_transfer,0.62920081223644,0.5400852475562703,0.5811637654224886,0.5826683917891532,0.5539699949360363,0.6720772152244838,0.679481243758637,0.6714591774513244,0.6135249859169891
lr_node2vec+_all_normalize_without_transfer,0.62920081223644,0.5400852475562703,0.5811637654224886,0.5826683917891532,0.5539699949360363,0.6720772152244838,0.679481243758637,0.6714591774513244,0.6135249859169891
LogME,0.5901048394372825,0.5374866514016653,0.40865170553950236,0.6929950924993483,0.6958587674809611,0.6315295702637306,0.48592852138355414,0.5766859779708446,0.5795735061279743
Reg-H-Score,0.6145398224367559,0.4432631437343228,0.39043881615612624,0.7008421706875929,0.6988776775351084,0.6376117170078436,0.478637449129785,0.5838386722712582,0.5648839202678694
rf_homoGATConv_all_normalize_without_transfer,0.6023223309370191,0.5765394437386488,0.4653026834022156,0.5951617811023648,0.34566520119987004,0.6497760104960696,0.5701492523053303,0.5563686538505928,0.5526591856774712
xgb_node2vec+_all_normalize_without_transfer,0.5778873479375458,0.42604061379835145,0.47359829016795674,0.577661578693059,0.45736487320332153,0.6538307749921449,0.5705763303969448,0.6696710038762211,0.5514125473189039
xgb_node2vec_all_normalize_without_transfer,0.44105144314049477,0.45446615314341837,0.4645124716515451,0.5196649329022192,0.47849724358235285,0.6923510377048604,0.5509307381826787,0.6750355246015313,0.5386479445758662
xgb_homoGATConv_all_normalize_without_transfer,0.48747791083949427,0.4322051885960768,0.5678636572757274,0.6201822814260287,0.5117052541779736,0.5666533383265256,0.540524189299893,0.5444988536189835,0.5182087632881818
xgb_homo_SAGEConv_all_normalize_without_transfer,0.4019554703413374,0.36884705873056634,0.4701911082243023,0.580030434281077,0.505667434069679,0.6072009832872788,0.4257968573396362,0.6839763924770482,0.5025235011909971
rf_node2vec+_all_normalize_without_transfer,0.5192433887388096,0.46203988417468256,0.45418392899794274,0.5047845879702499,0.28226809006277603,0.6578855394882203,0.4645894392374631,0.6035085815973955,0.5024629237211167
rf_node2vec_all_normalize_without_transfer,0.48992140913944154,0.34642483962981857,0.4132049278853464,0.6089683446168338,0.4120812223911115,0.6315295702637306,0.4618011573023383,0.6070849287476023,0.49077569474898175
rf_homo_SAGEConv_all_normalize_without_transfer,0.44362778410643644,0.40812607607817947,0.5317048970303454,0.6122638029193898,0.40927000291038573,0.49514533667723853,0.5360149059064578,0.5823310030732357,0.48986673914935536
lr_homoGATConv_all_normalize_without_transfer,0.4972519040392836,0.25651480686090455,0.48808675611654323,0.43566266553992655,0.2430222593588606,0.6376117170078436,0.3198814906192452,0.5427106800438801,0.42296418836873717
lr_homo_SAGEConv_all_normalize_without_transfer,0.3115460332432858,0.21302030689917573,0.45516927721566,0.5836419396451084,0.03471746562269437,0.45514731468445435,0.4300676382557809,0.1546770142464436,0.28743008065233083
