,rotten_tomatoes,tweet_eval/irony,tweet_eval/sentiment,tweet_eval/offensive,glue/cola,glue/sst2,tweet_eval/hate,tweet_eval/emotion,average
lr_node2vec_all_normalize_without_transfer,0.9636323291022203,0.8666862776283484,0.9116162655623794,0.8933662283073235,0.7205085857497939,0.9059599121318981,0.9351388596679441,0.9197799827779831,0.8899671761714909
lr_node2vec+_all_normalize_without_transfer,0.9636323288551285,0.8666862768397564,0.9116162671474318,0.8933662285376295,0.7205085853709459,0.9059599111337692,0.9351388590813865,0.9197799830246247,0.8899671759175272
rf_node2vec+_all_normalize_without_transfer,0.948887853328069,0.8302651246948093,0.9453675659242967,0.8964514713648319,0.6616004583145615,0.9603717012908636,0.8812965571795257,0.8535996136679931,0.8655587676214911
xgb_node2vec+_all_normalize_without_transfer,0.919915242213727,0.818343587674835,0.956039004074843,0.8237727512991802,0.7328596347581521,0.9729408614912758,0.821015954928556,0.8597887037920658,0.8597844775286696
rf_homoGATConv_all_normalize_without_transfer,0.9362957355359587,0.7715807764487362,0.8663475534253352,0.8934231992253839,0.6749851550010432,0.9338125516457981,0.8707091780984846,0.9161077819696704,0.8549680824493493
xgb_homoGATConv_all_normalize_without_transfer,0.9069121146683602,0.8604185547814454,0.9790574620740838,0.8520180361107673,0.7504690142214516,0.9342420222331218,0.8443270951438488,0.7685649426712744,0.8526972205812136
rf_node2vec_all_normalize_without_transfer,0.9215122540206182,0.805855387340688,0.963503285453079,0.9308223552720838,0.6736691707400508,0.9385897406293572,0.8456360459085536,0.8372665516333226,0.8524497318957609
lr_homoGATConv_all_normalize_without_transfer,0.9462605956133099,0.783164455238651,0.89337950143297,0.8372806390171016,0.6674267332943031,0.9132802212808251,0.8773227370675433,0.8362609710332511,0.8393900440082803
rf_homo_SAGEConv_all_normalize_without_transfer,0.8454298199099531,0.8043745974206905,0.9475524939488267,0.9202954670602789,0.6633726325032268,0.9586229203134482,0.7699462307397107,0.8476920577220426,0.8352788174679356
xgb_node2vec_all_normalize_without_transfer,0.9475579498936408,0.6795325037507626,0.8629272999425591,0.7838263457377538,0.714541115301652,0.9394231050200328,0.8812087259873039,0.8589596461256936,0.8256906324350585
xgb_homo_SAGEConv_all_normalize_without_transfer,0.7978799298013771,0.6356549345227619,0.9247302822614578,0.9231932551927946,0.7055204539111187,0.9429063108131178,0.7842982910605875,0.7961519255927452,0.7869760240896927
Reg-H-Score,0.8899317550832635,0.7843498392610674,0.6550252299085787,0.8091710225134814,0.5639874202099823,0.7371012310264684,0.9000576839761144,0.7374297316940401,0.7643903035790331
lr_homo_SAGEConv_all_normalize_without_transfer,0.806498987010483,0.6931229744862062,0.8711521344484666,0.7602349136656747,0.5875396379768121,0.9047369106740976,0.8731031800919468,0.45635038145190476,0.7133061808592741
LogME,0.8610524743440433,0.8142553264565294,0.6270578014419647,0.7794695910549329,0.3466773731781599,0.7598100180581341,0.8742386885697312,0.43935092469119297,0.68343972384214
