,rotten_tomatoes,tweet_eval/irony,tweet_eval/sentiment,tweet_eval/offensive,glue/cola,glue/sst2,tweet_eval/hate,tweet_eval/emotion,average
lr_node2vec_all_normalize_without_transfer,0.7750141635195029,0.6994656205662471,0.7391401248428824,0.7712060411359106,0.7022059613649907,0.8096728710026301,0.833486126648714,0.8103089611580596,0.7646053148053665
lr_node2vec+_all_normalize_without_transfer,0.7750141635195029,0.6994656205662471,0.7391401248428824,0.7712060411359106,0.7022059613649907,0.8096728710026301,0.833486126648714,0.8103089611580596,0.7646053148053665
LogME,0.7481813889731892,0.7044153603271179,0.5803035392773618,0.8752106550020692,0.8306452547543313,0.7993938208824796,0.6555646946862872,0.7448064068878928,0.7434478942812559
Reg-H-Score,0.7744043277343595,0.6185931309174295,0.5629586425724199,0.8745980841149288,0.8344403215950136,0.8026883882286816,0.6476225574270549,0.7751135588636416,0.734152475992337
xgb_node2vec+_all_normalize_without_transfer,0.7406891207557119,0.5759748908632704,0.6458032399768322,0.7652348536330069,0.6025854567970813,0.8125061989203639,0.7229040531549354,0.8318715764526337,0.7102881021577094
rf_homoGATConv_all_normalize_without_transfer,0.7629916866123884,0.7340935641803773,0.6234816748651942,0.7673562287213186,0.4768738676994812,0.8113860460226552,0.7208294024659395,0.7129978158885892,0.7084021482193728
xgb_node2vec_all_normalize_without_transfer,0.5919763085785771,0.6171848175903344,0.6348249184158559,0.6716829106471544,0.6019924776032247,0.8555332484617636,0.7134244953913691,0.7984685326083943,0.6877441181036307
xgb_homoGATConv_all_normalize_without_transfer,0.6266498289338787,0.5831035453797729,0.7351862327365797,0.7807829906988658,0.6589184802134587,0.710835850616567,0.6934717581719777,0.700540584557722,0.6689878300309761
xgb_homo_SAGEConv_all_normalize_without_transfer,0.5527725795336382,0.5068389930946406,0.6478877314124607,0.7218505596320799,0.6480076630464972,0.7635489281558007,0.5593641269968155,0.8545747834882306,0.6535783453605997
rf_node2vec+_all_normalize_without_transfer,0.6711678412493538,0.6099556058366434,0.627612856892444,0.6823079928129386,0.37452565883983124,0.810990697941111,0.6153408625878575,0.7587650772423147,0.6505448737943677
rf_node2vec_all_normalize_without_transfer,0.6326610673874359,0.47473098272149156,0.5570658251021511,0.7874308064239619,0.5630930424862315,0.7929364688839233,0.6065626508320506,0.7513783878718814,0.6367637268764202
rf_homo_SAGEConv_all_normalize_without_transfer,0.5310444034735661,0.5360165810155852,0.7083593995634898,0.7828265975994179,0.5262776878947426,0.6538656757709338,0.6659099316263029,0.760070704422135,0.6296751228748355
lr_homoGATConv_all_normalize_without_transfer,0.63213835100017,0.3758302675361585,0.6499263703497201,0.641253788167372,0.3755930213887732,0.7919480986800629,0.4487948205842,0.7173235773184862,0.5700788951406253
lr_homo_SAGEConv_all_normalize_without_transfer,0.435074273000944,0.3320525419780526,0.6289430729533533,0.7795604269713166,0.10139944214947934,0.639146065163209,0.5670371427758101,0.2388724989056335,0.41321858877262185
